"BehaviorSpace results (NetLogo 6.2.2)"
"/home/ummisco/Etienne/real-tree-model-main/M0-tree-model3-régénération_wa_moran.nlogo"
"Exploration1(Surveillance-pop)"
"08/12/2022 13:48:16:386 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","nb-surveillants","engagés-initiaux","coordination-RNA","nombre-bergers","proba-discu","S-reprez","S-pop","proba-denonce","fréquence-réu","q-présence-brousse","nb-proTG-max","nb-coupeurs","participants","tps-au-champ","[step]","%-under-tree","coupeurs-attrapes","age-moy-arb","nb-arbres","init-nb-arbre","delat-Nb-arbres","pouss","pouss-prot","pouss-inter-prot","MoyN-interet-RNA","nb-engages"
"463","6","9","false","5","10","false","true","100","8","0.1","25","10","10","40","8396","22.27","147","91.75373134328358","134","535","-401","186","102","0","44.69361702127612","27"
"460","6","9","false","5","10","false","true","100","8","0.1","25","10","10","20","8396","27.77","158","91.59302325581395","172","535","-363","329","113","0","46.870212765956886","36"
"462","6","9","false","5","10","false","true","100","8","0.1","25","10","10","40","8396","27.57","134","91.59685863874346","191","535","-344","409","197","48","44.08936170212704","31"
"471","6","9","false","5","10","false","true","100","8","0.1","25","10","10","80","8396","24.82","152","90.99358974358974","156","535","-379","310","143","0","34.98222222222182","15"
"468","6","9","false","5","10","false","true","100","8","0.1","25","10","10","60","8396","28.299999999999997","173","92.18128654970761","171","535","-364","413","195","21","34.402222222221916","11"
"475","6","9","false","5","10","false","true","100","8","0.1","25","10","10","80","8396","28.060000000000002","171","91.49714285714286","175","535","-360","328","147","6","35.841379310344394","17"
"474","6","9","false","5","10","false","true","100","8","0.1","25","10","10","80","8396","30.159999999999997","153","92.05936073059361","219","535","-316","552","212","33","39.85348837209259","21"
"483","6","9","false","5","10","false","true","100","8","0.5","25","10","10","0","8396","26.540000000000003","37","91.6878612716763","173","535","-362","286","69","0","51.41538461538418","59"
"480","6","9","false","5","10","false","true","100","8","0.1","25","10","10","100","8396","28.299999999999997","139","91.48351648351648","182","535","-353","384","180","0","33.878651685392825","16"
"470","6","9","false","5","10","false","true","100","8","0.1","25","10","10","60","8396","26.61","123","92.17919075144509","173","535","-362","350","123","10","36.33978494623621","15"
"469","6","9","false","5","10","false","true","100","8","0.1","25","10","10","60","8396","24.64","104","91.34920634920636","126","535","-409","193","103","0","36.31827956989202","23"
"477","6","9","false","5","10","false","true","100","8","0.1","25","10","10","100","8396","26.889999999999997","144","91.31756756756756","148","535","-387","307","163","3","32.517777777777454","15"
"486","6","9","false","5","10","false","true","100","8","0.5","25","10","10","20","8396","24.68","155","91.46938775510205","147","535","-388","263","155","0","38.873333333332866","22"
"484","6","9","false","5","10","false","true","100","8","0.5","25","10","10","0","8396","28.999999999999996","23","91.28","225","535","-310","446","75","0","54.129670329669715","66"
"472","6","9","false","5","10","false","true","100","8","0.1","25","10","10","80","8396","28.57","140","91.85714285714286","203","535","-332","395","143","1","31.708888888888445","14"
"485","6","9","false","5","10","false","true","100","8","0.5","25","10","10","0","8396","28.49","36","91.38297872340425","188","535","-347","331","74","0","52.39782608695607","54"
"476","6","9","false","5","10","false","true","100","8","0.1","25","10","10","100","8396","25.979999999999997","135","92.35","180","535","-355","372","117","0","31.43555555555518","6"
"479","6","9","false","5","10","false","true","100","8","0.1","25","10","10","100","8396","28.310000000000002","118","91.66666666666667","198","535","-337","416","154","1","34.27191011235908","18"
"492","6","9","false","5","10","false","true","100","8","0.5","25","10","10","40","8396","28.970000000000002","154","91.64285714285714","182","535","-353","435","177","20","34.048936170212386","12"
"489","6","9","false","5","10","false","true","100","8","0.5","25","10","10","20","8396","28.09","150","91.35714285714286","182","535","-353","403","178","1","39.450549450549076","15"
"487","6","9","false","5","10","false","true","100","8","0.5","25","10","10","20","8396","26.009999999999998","170","92.27152317880795","151","535","-384","284","174","4","42.74065934065888","25"
"482","6","9","false","5","10","false","true","100","8","0.5","25","10","10","0","8396","26.419999999999998","24","91.84713375796179","157","535","-378","241","54","0","53.248421052631066","57"
"481","6","9","false","5","10","false","true","100","8","0.5","25","10","10","0","8396","28.59","24","91.89204545454545","176","535","-359","279","64","0","52.74065934065876","60"
"494","6","9","false","5","10","false","true","100","8","0.5","25","10","10","40","8396","22.36","150","90.67676767676768","99","535","-436","242","178","74","40.397647058823004","16"
"495","6","9","false","5","10","false","true","100","8","0.5","25","10","10","40","8396","25.55","176","89.7611111111111","180","535","-355","430","181","0","34.50337078651649","8"
"473","6","9","false","5","10","false","true","100","8","0.1","25","10","10","80","8396","27.01","109","91.63934426229508","183","535","-352","358","113","0","37.08958333333291","13"
"499","6","9","false","5","10","false","true","100","8","0.5","25","10","10","60","8396","28.689999999999998","138","91","214","535","-321","532","226","24","30.752808988763626","13"
"488","6","9","false","5","10","false","true","100","8","0.5","25","10","10","20","8396","25.61","178","91.83221476510067","149","535","-386","295","184","0","39.83516483516434","30"
"490","6","9","false","5","10","false","true","100","8","0.5","25","10","10","20","8396","28.43","142","91.66326530612245","196","535","-339","490","262","5","34.795604395603995","17"
"478","6","9","false","5","10","false","true","100","8","0.1","25","10","10","100","8396","25.869999999999997","132","91.71523178807946","151","535","-384","318","119","2","31.539325842696304","13"
"493","6","9","false","5","10","false","true","100","8","0.5","25","10","10","40","8396","24.42","164","91.1875","144","535","-391","307","171","1","31.570786516853577","14"
"509","6","9","false","5","10","false","true","100","8","0.5","25","10","10","100","8396","25.590000000000003","141","91.14285714285714","175","535","-360","414","158","72","24.58588235294081","2"
"512","6","9","false","5","10","false","true","100","8","1","25","10","10","0","8396","27.85","30","91.36410256410257","195","535","-340","359","66","0","55.20444444444404","50"
"503","6","9","false","5","10","false","true","100","8","0.5","25","10","10","80","8396","27.71","160","91.43406593406593","182","535","-353","359","131","9","27.33563218390772","3"
"498","6","9","false","5","10","false","true","100","8","0.5","25","10","10","60","8396","24.41","165","91.44094488188976","127","535","-408","145","57","0","28.619565217390868","10"
"500","6","9","false","5","10","false","true","100","8","0.5","25","10","10","60","8396","26.840000000000003","155","91.46739130434783","184","535","-351","400","200","0","31.06222222222184","10"
"497","6","9","false","5","10","false","true","100","8","0.5","25","10","10","60","8396","28.78","141","92.04568527918782","197","535","-338","437","105","13","26.295652173912696","4"
"507","6","9","false","5","10","false","true","100","8","0.5","25","10","10","100","8396","26.6","123","90.92307692307692","169","535","-366","349","129","0","21.56956521739108","2"
"502","6","9","false","5","10","false","true","100","8","0.5","25","10","10","80","8396","24.25","162","92.34375","128","535","-407","291","158","27","33.05617977528041","8"
"491","6","9","false","5","10","false","true","100","8","0.5","25","10","10","40","8396","61.68","219","24.462910798122067","1065","535","530","4761","1976","1416","74.14000000000054","90"
"513","6","9","false","5","10","false","true","100","8","1","25","10","10","0","8396","26.87","25","91.54088050314465","159","535","-376","242","71","0","55.4127659574464","52"
"501","6","9","false","5","10","false","true","100","8","0.5","25","10","10","80","8396","28.299999999999997","143","91.735","200","535","-335","383","116","0","27.735416666666236","10"
"511","6","9","false","5","10","false","true","100","8","1","25","10","10","0","8396","29.21","32","91.46739130434783","184","535","-351","322","72","0","52.89670329670286","54"
"514","6","9","false","5","10","false","true","100","8","1","25","10","10","0","8396","26.71","30","92.25694444444444","144","535","-391","231","70","0","55.086666666666254","56"
"506","6","9","false","5","10","false","true","100","8","0.5","25","10","10","100","8396","25.11","168","91.9927536231884","138","535","-397","218","75","0","23.75913978494592","2"
"516","6","9","false","5","10","false","true","100","8","1","25","10","10","20","8396","31.979999999999997","159","90.93650793650794","252","535","-283","682","298","47","35.19782608695595","20"
"496","6","9","false","5","10","false","true","100","8","0.5","25","10","10","60","8396","26.810000000000002","157","91.13966480446928","179","535","-356","392","184","84","25.208602150537185","7"
"520","6","9","false","5","10","false","true","100","8","1","25","10","10","20","8396","24.38","193","92.07228915662651","166","535","-369","355","202","15","33.83260869565176","7"
"515","6","9","false","5","10","false","true","100","8","1","25","10","10","0","8396","27.800000000000004","15","91.92307692307692","156","535","-379","291","71","0","52.25319148936126","57"
"525","6","9","false","5","10","false","true","100","8","1","25","10","10","40","8396","28.610000000000003","169","91.65591397849462","186","535","-349","432","219","47","29.84943820224672","10"
"510","6","9","false","5","10","false","true","100","8","0.5","25","10","10","100","8396","26.369999999999997","134","91.72903225806452","155","535","-380","249","56","0","25.54020618556663","2"
"518","6","9","false","5","10","false","true","100","8","1","25","10","10","20","8396","25.53","150","91.77333333333333","150","535","-385","281","122","0","34.552173913043106","6"
"504","6","9","false","5","10","false","true","100","8","0.5","25","10","10","80","8396","40.82","199","38.36610878661088","478","535","-57","2556","1722","980","75.9726315789479","95"
"519","6","9","false","5","10","false","true","100","8","1","25","10","10","20","8396","27.71","166","92.05464480874316","183","535","-352","471","255","100","34.625531914893244","15"
"522","6","9","false","5","10","false","true","100","8","1","25","10","10","40","8396","22.59","160","91.96396396396396","111","535","-424","176","92","1","27.402222222221912","4"
"527","6","9","false","5","10","false","true","100","8","1","25","10","10","60","8396","28.439999999999998","145","91.1472081218274","197","535","-338","372","83","2","23.833333333333044","1"
"526","6","9","false","5","10","false","true","100","8","1","25","10","10","60","8396","27.950000000000003","137","91.3859649122807","171","535","-364","285","93","0","28.095454545454075","8"
"517","6","9","false","5","10","false","true","100","8","1","25","10","10","20","8396","50.88","211","28.579787234042552","752","535","217","3717","1881","1298","79.502173913044","92"
"528","6","9","false","5","10","false","true","100","8","1","25","10","10","60","8396","22.37","147","91.45454545454545","110","535","-425","159","73","10","23.42666666666639","3"
"505","6","9","false","5","10","false","true","100","8","0.5","25","10","10","80","8396","59.230000000000004","223","22.715703971119133","1108","535","573","5162","1971","1396","75.18666666666726","89"
"545","6","9","false","5","50","false","true","20","2","0.1","25","10","10","0","8396","29.01","189","81.0631067961165","206","535","-329","490","170","42","92.75909090909751","83"
"523","6","9","false","5","10","false","true","100","8","1","25","10","10","40","8396","25.919999999999998","172","91.51948051948052","154","535","-381","359","225","107","30.22608695652135","8"
"508","6","9","false","5","10","false","true","100","8","0.5","25","10","10","100","8396","49.88","225","27.834771886559803","811","535","276","4069","1951","1222","65.48817204301142","89"
"521","6","9","false","5","10","false","true","100","8","1","25","10","10","40","8396","27.24","137","91.63978494623656","186","535","-349","372","127","10","28.389898989898583","5"
"549","6","9","false","5","50","false","true","20","2","0.1","25","10","10","20","8396","27.52","41","91.91219512195121","205","535","-330","439","95","0","31.344827586206645","25"
"524","6","9","false","5","10","false","true","100","8","1","25","10","10","40","8396","44.46","224","31.022257551669316","629","535","94","3139","1788","1086","62.371428571429085","89"
"533","6","9","false","5","10","false","true","100","8","1","25","10","10","80","8396","27.779999999999998","137","91.605","200","535","-335","377","93","0","21.586666666666307","3"
"535","6","9","false","5","10","false","true","100","8","1","25","10","10","80","8396","24.48","93","91.35","120","535","-415","178","58","0","23.45909090909056","3"
"543","6","9","false","5","50","false","true","20","2","0.1","25","10","10","0","8396","30.14","200","78.23673469387755","245","535","-290","579","169","56","121.7800000000166","83"
"531","6","9","false","5","10","false","true","100","8","1","25","10","10","80","8396","25.3","137","91.03550295857988","169","535","-366","276","76","0","20.229545454545182","0"
"536","6","9","false","5","10","false","true","100","8","1","25","10","10","100","8396","22.98","145","91.6890756302521","119","535","-416","190","62","0","17.1685393258424","2"
"542","6","9","false","5","50","false","true","20","2","0.1","25","10","10","0","8396","29.57","201","78.15068493150685","219","535","-316","515","173","56","114.2084210526462","88"
"530","6","9","false","5","10","false","true","100","8","1","25","10","10","60","8396","28.249999999999996","139","91.32972972972973","185","535","-350","324","54","0","28.963043478260435","6"
"547","6","9","false","5","50","false","true","20","2","0.1","25","10","10","20","8396","31.14","172","80.46610169491525","236","535","-299","1145","827","456","58.15384615384672","69"
"544","6","9","false","5","50","false","true","20","2","0.1","25","10","10","0","8396","29.110000000000003","199","80.26760563380282","213","535","-322","407","138","42","105.90434782609972","83"
"532","6","9","false","5","10","false","true","100","8","1","25","10","10","80","8396","28.499999999999996","138","91.53990610328638","213","535","-322","478","119","1","21.689361702127314","0"
"552","6","9","false","5","50","false","true","20","2","0.1","25","10","10","40","8396","27.36","75","90.77300613496932","163","535","-372","262","71","0","31.45227272727228","20"
"540","6","9","false","5","10","false","true","100","8","1","25","10","10","100","8396","26.06","89","91.42592592592592","162","535","-373","276","75","0","18.024444444444086","5"
"550","6","9","false","5","50","false","true","20","2","0.1","25","10","10","20","8396","28.88","82","91.16494845360825","194","535","-341","387","137","0","41.44888888888911","38"
"555","6","9","false","5","50","false","true","20","2","0.1","25","10","10","40","8396","25.259999999999998","48","91.4625","160","535","-375","229","34","0","14.184782608695414","5"
"554","6","9","false","5","50","false","true","20","2","0.1","25","10","10","40","8396","24.11","91","91.72868217054264","129","535","-406","275","139","61","32.50666666666664","22"
"546","6","9","false","5","50","false","true","20","2","0.1","25","10","10","20","8396","30.09","109","91.05357142857143","224","535","-311","450","96","0","28.06382978723419","14"
"541","6","9","false","5","50","false","true","20","2","0.1","25","10","10","0","8396","26.669999999999998","197","76.20618556701031","194","535","-341","409","149","39","123.89090909092477","95"
"537","6","9","false","5","10","false","true","100","8","1","25","10","10","100","8396","27.71","131","91.56111111111112","180","535","-355","315","72","1","20.16818181818149","3"
"538","6","9","false","5","10","false","true","100","8","1","25","10","10","100","8396","25.319999999999997","103","91.6793893129771","131","535","-404","184","33","0","19.252173913043052","0"
"551","6","9","false","5","50","false","true","20","2","0.1","25","10","10","40","8396","31.3","164","64.4963768115942","276","535","-259","1405","1098","503","69.61684210526364","90"
"529","6","9","false","5","10","false","true","100","8","1","25","10","10","60","8396","27.98","159","90.85416666666667","192","535","-343","370","102","0","27.397872340425156","3"
"534","6","9","false","5","10","false","true","100","8","1","25","10","10","80","8396","29.43","178","91.64732142857143","224","535","-311","405","50","6","19.239130434782314","1"
"539","6","9","false","5","10","false","true","100","8","1","25","10","10","100","8396","27.400000000000002","117","91.41081081081082","185","535","-350","327","73","0","20.74725274725238","8"
"548","6","9","false","5","50","false","true","20","2","0.1","25","10","10","20","8396","25.27","58","91.55405405405405","148","535","-387","240","111","0","41.30217391304442","32"
"573","6","9","false","5","50","false","true","20","2","0.5","25","10","10","0","8396","23.96","114","89.07758620689656","116","535","-419","135","71","2","109.10000000001358","81"
"558","6","9","false","5","50","false","true","20","2","0.1","25","10","10","60","8396","29.110000000000003","92","91.55203619909503","221","535","-314","526","188","84","22.80898876404451","11"
"553","6","9","false","5","50","false","true","20","2","0.1","25","10","10","40","8396","26.25","81","91.71649484536083","194","535","-341","390","124","0","31.906521739130465","32"
"563","6","9","false","5","50","false","true","20","2","0.1","25","10","10","80","8396","21.88","162","69.09848484848484","132","535","-403","600","540","265","163.49890109890208","65"
"572","6","9","false","5","50","false","true","20","2","0.5","25","10","10","0","8396","29.15","186","80.10344827586206","232","535","-303","494","144","37","117.86236559141118","89"
"561","6","9","false","5","50","false","true","20","2","0.1","25","10","10","80","8396","26.63","131","84.66666666666667","174","535","-361","496","329","129","72.49361702127702","37"
"569","6","9","false","5","50","false","true","20","2","0.1","25","10","10","100","8396","31.830000000000002","183","57.0893470790378","291","535","-244","1407","1066","585","179.2069767441858","80"
"556","6","9","false","5","50","false","true","20","2","0.1","25","10","10","60","8396","29.67","108","91.93877551020408","196","535","-339","376","122","33","36.18478260869591","17"
"568","6","9","false","5","50","false","true","20","2","0.1","25","10","10","100","8396","26.700000000000003","114","91.41818181818182","165","535","-370","207","40","0","14.630434782609267","9"
"560","6","9","false","5","50","false","true","20","2","0.1","25","10","10","60","8396","39.82","173","42.86938775510204","490","535","-45","2328","1455","843","87.81538461538337","83"
"578","6","9","false","5","50","false","true","20","2","0.5","25","10","10","20","8396","27.66","64","91.45664739884393","173","535","-362","248","1","0","10.99340659340648","1"
"562","6","9","false","5","50","false","true","20","2","0.1","25","10","10","80","8396","28.4","130","78.06046511627908","215","535","-320","768","569","134","55.68043478260847","47"
"577","6","9","false","5","50","false","true","20","2","0.5","25","10","10","20","8396","29.68","149","81.0762331838565","223","535","-312","954","720","340","52.53333333333321","51"
"559","6","9","false","5","50","false","true","20","2","0.1","25","10","10","60","8396","30.380000000000003","134","84.03619909502262","221","535","-314","734","479","182","46.63225806451644","42"
"575","6","9","false","5","50","false","true","20","2","0.5","25","10","10","0","8396","30.320000000000004","199","76.58536585365853","246","535","-289","520","137","32","117.80416666668049","85"
"571","6","9","false","5","50","false","true","20","2","0.5","25","10","10","0","8396","28.970000000000002","155","84.66812227074236","229","535","-306","467","144","51","95.51827956989726","88"
"576","6","9","false","5","50","false","true","20","2","0.5","25","10","10","20","8396","26.009999999999998","103","91.16774193548387","155","535","-380","296","117","38","27.545263157894777","12"
"574","6","9","false","5","50","false","true","20","2","0.5","25","10","10","0","8396","31.06","199","79.55696202531645","237","535","-298","564","190","70","118.55833333334645","92"
"557","6","9","false","5","50","false","true","20","2","0.1","25","10","10","60","8396","32.09","160","74.50202429149797","247","535","-288","1008","658","402","73.61956521739191","54"
"567","6","9","false","5","50","false","true","20","2","0.1","25","10","10","100","8396","35.04","150","47.34090909090909","396","535","-139","1911","1333","708","173.95869565216927","84"
"565","6","9","false","5","50","false","true","20","2","0.1","25","10","10","80","8396","29.28","127","88.1542288557214","201","535","-334","659","468","257","55.89777777777684","47"
"579","6","9","false","5","50","false","true","20","2","0.5","25","10","10","20","8396","24.740000000000002","134","87.29452054794521","146","535","-389","345","192","58","35.319999999999965","24"
"581","6","9","false","5","50","false","true","20","2","0.5","25","10","10","40","8396","31.619999999999997","179","65.55636363636364","275","535","-260","1397","1044","629","71.50315789473997","78"
"564","6","9","false","5","50","false","true","20","2","0.1","25","10","10","80","8396","27.37","85","92.10695187165776","187","535","-348","398","126","60","41.23655913978445","11"
"580","6","9","false","5","50","false","true","20","2","0.5","25","10","10","20","8396","29.69","126","81.8898678414097","227","535","-308","1080","912","345","65.28979591836773","78"
"570","6","9","false","5","50","false","true","20","2","0.1","25","10","10","100","8396","43.86","177","32.38373983739837","615","535","80","2956","1645","892","347.2085106382875","89"
"566","6","9","false","5","50","false","true","20","2","0.1","25","10","10","100","8396","36.82","189","43.252983293556085","419","535","-116","1823","1227","620","218.14347826086515","84"
"582","6","9","false","5","50","false","true","20","2","0.5","25","10","10","40","8396","26.16","23","91.02312138728324","173","535","-362","243","2","0","6.928260869565147","0"
"586","6","9","false","5","50","false","true","20","2","0.5","25","10","10","60","8396","24.740000000000002","98","90.39490445859873","157","535","-378","346","199","92","49.23225806451716","23"
"588","6","9","false","5","50","false","true","20","2","0.5","25","10","10","60","8396","29.53","4","91","205","535","-330","340","0","0","6.145454545454474","0"
"585","6","9","false","5","50","false","true","20","2","0.5","25","10","10","40","8396","26.919999999999998","130","90.86813186813187","182","535","-353","296","22","0","9.519565217391138","1"
"593","6","9","false","5","50","false","true","20","2","0.5","25","10","10","80","8396","21.78","76","91.20754716981132","106","535","-429","266","195","100","75.7802197802213","32"
"583","6","9","false","5","50","false","true","20","2","0.5","25","10","10","40","8396","30.45","181","64.06666666666666","255","535","-280","1127","818","490","53.18064516129105","48"
"584","6","9","false","5","50","false","true","20","2","0.5","25","10","10","40","8396","30.28","162","76.25196850393701","254","535","-281","1273","955","523","91.94105263158237","70"
"590","6","9","false","5","50","false","true","20","2","0.5","25","10","10","60","8396","27.529999999999998","8","90.72486772486772","189","535","-346","315","0","0","5.925274725274655","0"
"589","6","9","false","5","50","false","true","20","2","0.5","25","10","10","60","8396","29.520000000000003","170","64.07251908396947","262","535","-273","1063","692","378","142.30344827586526","41"
"602","6","9","false","5","50","false","true","20","2","1","25","10","10","0","8396","30.009999999999998","194","78.51818181818182","220","535","-315","497","155","53","101.63370786517805","80"
"603","6","9","false","5","50","false","true","20","2","1","25","10","10","0","8396","30.9","229","77.88627450980393","255","535","-280","613","179","56","85.79058823530036","78"
"604","6","9","false","5","50","false","true","20","2","1","25","10","10","0","8396","29.92","198","75.89519650655022","229","535","-306","483","170","51","119.09670329671566","83"
"587","6","9","false","5","50","false","true","20","2","0.5","25","10","10","60","8396","29.93","7","91.48019801980197","202","535","-333","331","8","0","6.9239130434782075","1"
"592","6","9","false","5","50","false","true","20","2","0.5","25","10","10","80","8396","27.389999999999997","2","91.59235668789809","157","535","-378","250","0","0","3.829545454545408","0"
"601","6","9","false","5","50","false","true","20","2","1","25","10","10","0","8396","29.909999999999997","200","77.76587301587301","252","535","-283","563","153","52","111.92747252748298","85"
"609","6","9","false","5","50","false","true","20","2","1","25","10","10","20","8396","28.22","137","76.50691244239631","217","535","-318","670","416","118","46.85057471264471","34"
"591","6","9","false","5","50","false","true","20","2","0.5","25","10","10","80","8396","26.340000000000003","2","91.86144578313252","166","535","-369","263","2","0","6.212903225806392","1"
"600","6","9","false","5","50","false","true","20","2","0.5","25","10","10","100","8396","29.25","2","91.23300970873787","206","535","-329","345","0","0","3.879120879120831","0"
"607","6","9","false","5","50","false","true","20","2","1","25","10","10","20","8396","27.750000000000004","90","91.14594594594594","185","535","-350","335","40","17","13.15681818181788","2"
"597","6","9","false","5","50","false","true","20","2","0.5","25","10","10","100","8396","28.82","6","91.32978723404256","188","535","-347","271","0","0","3.312499999999954","0"
"605","6","9","false","5","50","false","true","20","2","1","25","10","10","0","8396","30.28","197","81.48275862068965","261","535","-274","629","154","52","112.16559139786494","86"
"594","6","9","false","5","50","false","true","20","2","0.5","25","10","10","80","8396","32.05","140","53.42638036809816","326","535","-209","1056","589","248","156.72173913043335","39"
"616","6","9","false","5","50","false","true","20","2","1","25","10","10","60","8396","26.71","6","91.58031088082902","193","535","-342","371","0","0","4.665217391304292","0"
"596","6","9","false","5","50","false","true","20","2","0.5","25","10","10","100","8396","26.75","37","91.80402010050251","199","535","-336","352","0","0","3.828571428571382","0"
"595","6","9","false","5","50","false","true","20","2","0.5","25","10","10","80","8396","27.63","9","91.81286549707602","171","535","-364","219","0","0","3.791111111111073","0"
"611","6","9","false","5","50","false","true","20","2","1","25","10","10","40","8396","23.98","4","91.7280701754386","114","535","-421","150","0","0","6.254945054944955","0"
"599","6","9","false","5","50","false","true","20","2","0.5","25","10","10","100","8396","24.51","13","91.9271523178808","151","535","-384","192","0","0","2.993617021276554","0"
"606","6","9","false","5","50","false","true","20","2","1","25","10","10","20","8396","29.74","168","81.67692307692307","195","535","-340","558","335","198","34.8260869565226","22"
"614","6","9","false","5","50","false","true","20","2","1","25","10","10","40","8396","29.09","117","83.4321608040201","199","535","-336","498","259","56","44.8222222222224","21"
"608","6","9","false","5","50","false","true","20","2","1","25","10","10","20","8396","20.44","117","81.36666666666666","90","535","-445","128","116","37","39.20210526315785","24"
"615","6","9","false","5","50","false","true","20","2","1","25","10","10","40","8396","24.69","5","92.11538461538461","130","535","-405","125","0","0","5.797872340425442","0"
"617","6","9","false","5","50","false","true","20","2","1","25","10","10","60","8396","26.02","5","91.86713286713287","143","535","-392","190","0","0","4.408988764044882","0"
"635","6","9","false","5","50","false","true","20","8","0.1","25","10","10","0","8396","25.95","89","92.25903614457832","166","535","-369","306","117","6","117.03870967744037","84"
"613","6","9","false","5","50","false","true","20","2","1","25","10","10","40","8396","27.6","5","91.80904522613065","199","535","-336","379","16","0","7.5795454545453405","1"
"612","6","9","false","5","50","false","true","20","2","1","25","10","10","40","8396","26.939999999999998","0","92.23595505617978","178","535","-357","292","20","0","14.58043478260864","4"
"619","6","9","false","5","50","false","true","20","2","1","25","10","10","60","8396","34.339999999999996","160","61.01156069364162","346","535","-189","1477","854","488","100.53483146067475","47"
"634","6","9","false","5","50","false","true","20","8","0.1","25","10","10","0","8396","29.189999999999998","92","91.00549450549451","182","535","-353","383","131","0","120.79120879122918","84"
"610","6","9","false","5","50","false","true","20","2","1","25","10","10","20","8396","23.04","32","91.63703703703703","135","535","-400","168","19","0","12.299999999999802","2"
"620","6","9","false","5","50","false","true","20","2","1","25","10","10","60","8396","23.72","10","91.44347826086957","115","535","-420","134","0","0","3.788888888888842","0"
"598","6","9","false","5","50","false","true","20","2","0.5","25","10","10","100","8396","57.58","203","23.222966507177034","1045","535","510","4629","1978","1355","383.97916666666544","96"
"622","6","9","false","5","50","false","true","20","2","1","25","10","10","80","8396","27.91","4","91.23118279569893","186","535","-349","268","0","0","2.745054945054906","0"
"631","6","9","false","5","50","false","true","20","8","0.1","25","10","10","0","8396","25.019999999999996","93","91.65161290322581","155","535","-380","252","97","0","122.39347826089073","84"
"633","6","9","false","5","50","false","true","20","8","0.1","25","10","10","0","8396","27.150000000000002","116","90.74556213017752","169","535","-366","312","104","5","124.21075268819413","86"
"625","6","9","false","5","50","false","true","20","2","1","25","10","10","80","8396","30.75","125","74.95435684647303","241","535","-294","950","579","266","179.74347826086816","39"
"632","6","9","false","5","50","false","true","20","8","0.1","25","10","10","0","8396","31.66","229","77.31021897810218","274","535","-261","650","165","58","125.49010989013428","88"
"624","6","9","false","5","50","false","true","20","2","1","25","10","10","80","8396","23.53","15","90.64227642276423","123","535","-412","139","0","0","2.826086956521707","0"
"626","6","9","false","5","50","false","true","20","2","1","25","10","10","100","8396","27.939999999999998","24","90.78","200","535","-335","275","0","0","1.9290322580644899","0"
"630","6","9","false","5","50","false","true","20","2","1","25","10","10","100","8396","32.54","150","62.983870967741936","310","535","-225","964","426","236","198.7760869565163","33"
"638","6","9","false","5","50","false","true","20","8","0.1","25","10","10","20","8396","55.08","197","27.56618464961068","899","535","364","3683","1269","799","77.21627906976967","85"
"618","6","9","false","5","50","false","true","20","2","1","25","10","10","60","8396","25.89","1","91.74834437086092","151","535","-384","220","0","0","4.423655913978424","0"
"628","6","9","false","5","50","false","true","20","2","1","25","10","10","100","8396","28.1","3","91.15196078431373","204","535","-331","347","0","0","2.0239130434782218","0"
"627","6","9","false","5","50","false","true","20","2","1","25","10","10","100","8396","26.35","9","91.3027027027027","185","535","-350","349","0","0","1.784946236559118","0"
"637","6","9","false","5","50","false","true","20","8","0.1","25","10","10","20","8396","50.72","175","28.217336683417084","796","535","261","3250","1241","660","80.53043478261175","91"
"621","6","9","false","5","50","false","true","20","2","1","25","10","10","80","8396","27.57","1","92.06593406593407","182","535","-353","252","0","0","3.0772727272726836","0"
"641","6","9","false","5","50","false","true","20","8","0.1","25","10","10","40","8396","58.989999999999995","211","23.989785495403474","979","535","444","4177","1663","883","92.78651685393821","87"
"639","6","9","false","5","50","false","true","20","8","0.1","25","10","10","20","8396","51.25999999999999","190","28.00657894736842","760","535","225","3062","1253","698","71.5617021276626","90"
"646","6","9","false","5","50","false","true","20","8","0.1","25","10","10","60","8396","64.38000000000001","187","18.65922746781116","1165","535","630","4938","1861","922","123.23146067416421","89"
"640","6","9","false","5","50","false","true","20","8","0.1","25","10","10","20","8396","54.300000000000004","198","26.795427196149216","831","535","296","3393","1335","746","80.90851063830078","92"
"661","6","9","false","5","50","false","true","20","8","0.5","25","10","10","0","8396","26.05","88","91.8136645962733","161","535","-374","274","101","0","107.24044943821684","82"
"636","6","9","false","5","50","false","true","20","8","0.1","25","10","10","20","8396","48.809999999999995","206","26.84818067754078","797","535","262","3145","1233","749","78.52903225806743","92"
"648","6","9","false","5","50","false","true","20","8","0.1","25","10","10","60","8396","66.06","188","18.74120406567631","1279","535","744","5427","1858","935","87.71264367816424","87"
"665","6","9","false","5","50","false","true","20","8","0.5","25","10","10","0","8396","28.110000000000003","106","91.57297297297298","185","535","-350","357","92","0","118.16222222224458","82"
"623","6","9","false","5","50","false","true","20","2","1","25","10","10","80","8396","26.240000000000002","8","90.96551724137932","145","535","-390","189","0","0","2.3546391752577094","0"
"644","6","9","false","5","50","false","true","20","8","0.1","25","10","10","40","8396","48.199999999999996","207","30.58986928104575","612","535","77","2822","1552","977","80.91612903225969","93"
"629","6","9","false","5","50","false","true","20","2","1","25","10","10","100","8396","29.42","14","91.76616915422886","201","535","-334","342","0","0","2.0510638297872035","0"
