evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
200,726,74.39597763598692,0.6736806846946215,1.3863057572516164,30.0,56.00527659869686,73.5036493473138,-5312.0,-50910.32639999428,1,"[0.6736806846946215]","[91.93]","[74.39597763598692]","[30.0]","[1.3863057572516164]","[5.0]","[56.00527659869686]","[false]","[117.0]","[-293124058]","[5.0]","[true]","[41.0]","[50910.32639999428]","[false]","[8.0]","[35.0]","[5312]","[8396.0]","[40.0]","[73.5036493473138]","[true]","[10.0]","[280.0]"
200,726,37.0546820105761,0.47614892016345206,4.101833562592076,24.776839756156647,60.43002334306458,64.6442982986885,-4318.0,-53759.87839999404,1,"[0.47614892016345206]","[89.42999999999999]","[37.0546820105761]","[24.776839756156647]","[4.101833562592076]","[5.0]","[60.43002334306458]","[false]","[481.0]","[1505999429]","[5.0]","[true]","[39.0]","[53759.87839999404]","[false]","[8.0]","[35.0]","[4318]","[8396.0]","[40.0]","[64.6442982986885]","[true]","[10.0]","[260.0]"
200,726,74.46533149518555,0.5397319840650027,5.0,7.800584441913854,53.01446931564786,62.70105551657277,-5074.0,-53404.3103999939,1,"[0.5397319840650027]","[92.14]","[74.46533149518555]","[7.800584441913854]","[5.0]","[5.0]","[53.01446931564786]","[false]","[225.0]","[-463176112]","[5.0]","[true]","[29.0]","[53404.3103999939]","[false]","[8.0]","[35.0]","[5074]","[8396.0]","[40.0]","[62.70105551657277]","[true]","[10.0]","[274.0]"
200,726,73.58749142918288,0.5880923462902238,1.2999454005961346,21.59342118715078,77.14903027810351,72.59188685561196,-5181.0,-52687.41519999394,1,"[0.5880923462902238]","[93.08999999999999]","[73.58749142918288]","[21.59342118715078]","[1.2999454005961346]","[5.0]","[77.14903027810351]","[false]","[160.0]","[1249585218]","[5.0]","[true]","[28.0]","[52687.41519999394]","[false]","[8.0]","[35.0]","[5181]","[8396.0]","[40.0]","[72.59188685561196]","[true]","[10.0]","[284.0]"
200,726,53.11264228142558,0.8,3.5376208370315947,21.972134324282326,63.45781385805842,75.01169244610827,-4916.5,-53091.185199994,2,"[0.8,0.8]","[91.61,91.33]","[53.11264228142558,53.11264228142558]","[21.972134324282326,21.972134324282326]","[3.5376208370315947,3.5376208370315947]","[5.0,5.0]","[63.45781385805842,63.45781385805842]","[false,false]","[229.0,195.0]","[-1909925419,1267480063]","[5.0,5.0]","[true,true]","[31.0,24.0]","[54215.85679999376,51966.51359999423]","[false,false]","[8.0,8.0]","[35.0,35.0]","[4822,5011]","[8396.0,8396.0]","[40.0,40.0]","[75.01169244610827,75.01169244610827]","[true,true]","[10.0,10.0]","[280.0,275.0]"
200,726,47.88365679304892,0.7685155383044755,2.7150647259452514,25.769803324653907,62.68375233717723,73.39752652415567,-4461.0,-53666.479199994,3,"[0.7685155383044755,0.7685155383044755,0.7685155383044755]","[88.62,90.16999999999999,90.25]","[47.88365679304892,47.88365679304892,47.88365679304892]","[25.769803324653907,25.769803324653907,25.769803324653907]","[2.7150647259452514,2.7150647259452514,2.7150647259452514]","[5.0,5.0,5.0]","[62.68375233717723,62.68375233717723,62.68375233717723]","[false,false,false]","[281.0,287.0,296.0]","[1775144375,-1316938213,-349328432]","[5.0,5.0,5.0]","[true,true,true]","[37.0,31.0,32.0]","[52457.798399994164,53999.761599993915,53666.479199994]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4461,4801,4386]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[73.39752652415567,73.39752652415567,73.39752652415567]","[true,true,true]","[10.0,10.0,10.0]","[267.0,278.0,268.0]"
200,726,74.47544054912203,0.2981150842372095,2.513221760692235,29.033499166811144,68.13626466014045,54.01605089255838,-4609.0,-53716.559199993964,1,"[0.2981150842372095]","[89.08]","[74.47544054912203]","[29.033499166811144]","[2.513221760692235]","[5.0]","[68.13626466014045]","[false]","[390.0]","[-735142566]","[5.0]","[true]","[35.0]","[53716.559199993964]","[false]","[8.0]","[35.0]","[4609]","[8396.0]","[40.0]","[54.01605089255838]","[true]","[10.0]","[274.0]"
200,726,80.0,0.5879765089072804,4.489079424562053,7.785111702479216,60.25897575317713,67.95210186085914,-5051.0,-53715.807999993805,1,"[0.5879765089072804]","[92.49000000000001]","[80.0]","[7.785111702479216]","[4.489079424562053]","[5.0]","[60.25897575317713]","[false]","[168.0]","[1619498818]","[5.0]","[true]","[31.0]","[53715.807999993805]","[false]","[8.0]","[35.0]","[5051]","[8396.0]","[40.0]","[67.95210186085914]","[true]","[10.0]","[285.0]"
200,726,64.99675914814235,0.5418728771526187,1.5942861150747767,21.979546289734436,54.92264686096961,78.16546559194279,-4282.0,-51961.63079999424,4,"[0.5418728771526187,0.5418728771526187,0.5418728771526187,0.5418728771526187]","[82.69999999999999,92.53,88.31,88.35]","[64.99675914814235,64.99675914814235,64.99675914814235,64.99675914814235]","[21.979546289734436,21.979546289734436,21.979546289734436,21.979546289734436]","[1.5942861150747767,1.5942861150747767,1.5942861150747767,1.5942861150747767]","[5.0,5.0,5.0,5.0]","[54.92264686096961,54.92264686096961,54.92264686096961,54.92264686096961]","[false,false,false,false]","[1158.0,172.0,209.0,803.0]","[-1715840715,1202623680,-83013352,449028677]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[35.0,31.0,25.0,34.0]","[50471.12479999498,52002.070399994125,51921.19119999434,52047.8935999945]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[2697,5087,4599,3965]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[78.16546559194279,78.16546559194279,78.16546559194279,78.16546559194279]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[261.0,278.0,279.0,260.0]"
200,726,28.744146375842618,0.31081450721198045,2.151187657890076,29.602361902133563,48.70660759226885,71.0736220994217,-2945.0,-52261.60999999441,4,"[0.31081450721198045,0.31081450721198045,0.31081450721198045,0.31081450721198045]","[84.00999999999999,85.95,86.09,79.3]","[28.744146375842618,28.744146375842618,28.744146375842618,28.744146375842618]","[29.602361902133563,29.602361902133563,29.602361902133563,29.602361902133563]","[2.151187657890076,2.151187657890076,2.151187657890076,2.151187657890076]","[5.0,5.0,5.0,5.0]","[48.70660759226885,48.70660759226885,48.70660759226885,48.70660759226885]","[false,false,false,false]","[939.0,783.0,817.0,1290.0]","[1668169578,22333008,-227895880,-1307456746]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[34.0,32.0,39.0,36.0]","[52309.31119999452,53025.95599999442,52213.908799994315,51218.568799994966]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[2784,3183,3106,2054]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[71.0736220994217,71.0736220994217,71.0736220994217,71.0736220994217]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[247.0,251.0,248.0,239.0]"
