evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
570,1686,74.73209232207421,0.5676689077395316,1.4014170806248711,21.703039686650623,76.44780814395452,73.61558867782227,-5416.0,-52290.53119999405,1,"[0.5676689077395316]","[92.53]","[74.73209232207421]","[21.703039686650623]","[1.4014170806248711]","[5.0]","[76.44780814395452]","[false]","[156.0]","[1699187350]","[5.0]","[true]","[24.0]","[52290.53119999405]","[false]","[8.0]","[35.0]","[5416]","[8396.0]","[40.0]","[73.61558867782227]","[true]","[10.0]","[278.0]"
570,1686,75.93779784318043,0.7207037689764917,4.426690689472641,10.561315660837954,49.834210407742745,79.8227256668639,-4949.0,-53998.75999999393,1,"[0.7207037689764917]","[88.59]","[75.93779784318043]","[10.561315660837954]","[4.426690689472641]","[5.0]","[49.834210407742745]","[false]","[105.0]","[-228792832]","[5.0]","[true]","[41.0]","[53998.75999999393]","[false]","[8.0]","[35.0]","[4949]","[8396.0]","[40.0]","[79.8227256668639]","[true]","[10.0]","[282.0]"
570,1686,74.83533092113055,0.7792970111402409,4.425719848891736,5.0,63.767953624939885,77.89298932956865,-5374.0,-53622.90959999387,1,"[0.7792970111402409]","[92.67999999999999]","[74.83533092113055]","[5.0]","[4.425719848891736]","[5.0]","[63.767953624939885]","[false]","[115.0]","[-2123211201]","[5.0]","[true]","[25.0]","[53622.90959999387]","[false]","[8.0]","[35.0]","[5374]","[8396.0]","[40.0]","[77.89298932956865]","[true]","[10.0]","[277.0]"
570,1686,74.39597763598692,0.6736806846946215,1.3863057572516164,30.0,56.00527659869686,73.5036493473138,-5058.0,-51705.596799994295,5,"[0.6736806846946215,0.6736806846946215,0.6736806846946215,0.6736806846946215,0.6736806846946215]","[91.93,87.18,89.73,89.52,88.52]","[74.39597763598692,74.39597763598692,74.39597763598692,74.39597763598692,74.39597763598692]","[30.0,30.0,30.0,30.0,30.0]","[1.3863057572516164,1.3863057572516164,1.3863057572516164,1.3863057572516164,1.3863057572516164]","[5.0,5.0,5.0,5.0,5.0]","[56.00527659869686,56.00527659869686,56.00527659869686,56.00527659869686,56.00527659869686]","[false,false,false,false,false]","[117.0,225.0,148.0,161.0,124.0]","[-293124058,1984669434,1007112927,1828359430,906434247]","[5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true]","[41.0,32.0,27.0,36.0,33.0]","[50910.32639999428,53067.02159999416,51705.596799994295,52665.88079999405,51604.68559999432]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[5312,4327,5084,4491,5058]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[73.5036493473138,73.5036493473138,73.5036493473138,73.5036493473138,73.5036493473138]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[280.0,273.0,277.0,279.0,278.0]"
570,1686,53.36783418014656,0.7959046594151777,3.635200600307796,21.96899059052751,63.8395795999115,75.09482153554015,-4972.0,-53883.57599999388,1,"[0.7959046594151777]","[90.2]","[53.36783418014656]","[21.96899059052751]","[3.635200600307796]","[5.0]","[63.8395795999115]","[false]","[187.0]","[-1479560078]","[5.0]","[true]","[33.0]","[53883.57599999388]","[false]","[8.0]","[35.0]","[4972]","[8396.0]","[40.0]","[75.09482153554015]","[true]","[10.0]","[272.0]"
570,1686,46.03688504347734,0.8,3.3472520881463548,6.07261917087488,66.18554480482929,80.0,-4944.0,-52749.01359999421,5,"[0.8,0.8,0.8,0.8,0.8]","[92.55,89.96,90.38000000000001,91.81,91.36999999999999]","[46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734]","[6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488]","[3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548]","[5.0,5.0,5.0,5.0,5.0]","[66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929]","[false,false,false,false,false]","[180.0,202.0,228.0,222.0,209.0]","[-1537206066,-482770345,-502848865,150640420,-1573113314]","[5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true]","[39.0,30.0,36.0,33.0,38.0]","[53935.15839999374,52749.01359999421,52714.458399994124,51559.112799994095,53392.04079999385]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[5156,4944,4774,5066,4919]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[80.0,80.0,80.0,80.0,80.0]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[271.0,273.0,270.0,264.0,274.0]"
570,1686,53.1368493847277,0.7899200192966251,3.6449081932127214,23.401596751427313,67.55330603268067,79.29928503756929,-4961.0,-51849.32639999421,7,"[0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251]","[92.28,89.84,90.88000000000001,89.66,92.08,90.2,92.36]","[53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277]","[23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313]","[3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067]","[false,false,false,false,false,false,false]","[189.0,188.0,191.0,179.0,166.0,162.0,197.0]","[1409866607,131671192,-1587881289,1339369149,-437746739,1088022091,-266516303]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true]","[29.0,39.0,32.0,29.0,37.0,33.0,32.0]","[51849.32639999421,52836.90399999412,51772.20319999423,51583.151199994405,51573.38559999411,52532.16719999417,52547.691999994]","[false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[5098,4666,4995,4961,5198,4788,4781]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929]","[true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[275.0,268.0,273.0,267.0,276.0,273.0,273.0]"
570,1686,74.27874444216874,0.579877746693247,4.397065197322642,7.95708649816257,56.91741507141477,63.359416412280716,-5202.0,-53832.49439999384,1,"[0.579877746693247]","[91.88]","[74.27874444216874]","[7.95708649816257]","[4.397065197322642]","[5.0]","[56.91741507141477]","[false]","[193.0]","[1253779689]","[5.0]","[true]","[35.0]","[53832.49439999384]","[false]","[8.0]","[35.0]","[5202]","[8396.0]","[40.0]","[63.359416412280716]","[true]","[10.0]","[279.0]"
570,1686,47.88365679304892,0.7685155383044755,2.7150647259452514,25.769803324653907,62.68375233717723,73.39752652415567,-4754.0,-52581.9967999941,8,"[0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755]","[88.62,90.16999999999999,90.25,91.03,91.66,89.82,90.0,89.95]","[47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892]","[25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907]","[2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723]","[false,false,false,false,false,false,false,false]","[281.0,287.0,296.0,261.0,228.0,273.0,247.0,283.0]","[1775144375,-1316938213,-349328432,-1752363544,-1001348077,1294875794,99693079,971975291]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true,true]","[37.0,31.0,32.0,38.0,26.0,35.0,38.0,29.0]","[52457.798399994164,53999.761599993915,53666.479199994,52977.378399994086,52192.3743999941,52706.19519999403,52236.44479999426,51138.69119999427]","[false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[4461,4801,4386,4819,4892,4707,4801,4419]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567]","[true,true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[267.0,278.0,268.0,267.0,273.0,268.0,270.0,278.0]"
570,1686,74.25371725755639,0.5936242165781461,4.321610367539861,7.807725563868546,59.6116308931271,66.36462508204673,-5190.0,-52704.442399994,3,"[0.5936242165781461,0.5936242165781461,0.5936242165781461]","[90.10000000000001,91.14999999999999,92.39]","[74.25371725755639,74.25371725755639,74.25371725755639]","[7.807725563868546,7.807725563868546,7.807725563868546]","[4.321610367539861,4.321610367539861,4.321610367539861]","[5.0,5.0,5.0]","[59.6116308931271,59.6116308931271,59.6116308931271]","[false,false,false]","[189.0,182.0,194.0]","[-629511005,790501033,-1525152080]","[5.0,5.0,5.0]","[true,true,true]","[38.0,30.0,32.0]","[51410.87599999431,52761.032799993984,52704.442399994]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5123,5235,5190]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[66.36462508204673,66.36462508204673,66.36462508204673]","[true,true,true]","[10.0,10.0,10.0]","[280.0,279.0,282.0]"
