evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
870,2357,74.73209232207421,0.5676689077395316,1.4014170806248711,21.703039686650623,76.44780814395452,73.61558867782227,-5416.0,-52290.53119999405,1,"[0.5676689077395316]","[92.53]","[74.73209232207421]","[21.703039686650623]","[1.4014170806248711]","[5.0]","[76.44780814395452]","[false]","[156.0]","[1699187350]","[5.0]","[true]","[24.0]","[52290.53119999405]","[false]","[8.0]","[35.0]","[5416]","[8396.0]","[40.0]","[73.61558867782227]","[true]","[10.0]","[278.0]"
870,2357,74.40282165651908,0.6735576960037781,1.1543754650303544,30.0,57.03151444536752,73.68943661750676,-4928.0,-53962.70239999404,1,"[0.6735576960037781]","[89.84]","[74.40282165651908]","[30.0]","[1.1543754650303544]","[5.0]","[57.03151444536752]","[false]","[181.0]","[1673021847]","[5.0]","[true]","[37.0]","[53962.70239999404]","[false]","[8.0]","[35.0]","[4928]","[8396.0]","[40.0]","[73.68943661750676]","[true]","[10.0]","[276.0]"
870,2357,53.36783418014656,0.7959046594151777,3.635200600307796,21.96899059052751,63.8395795999115,75.09482153554015,-4972.0,-53883.57599999388,1,"[0.7959046594151777]","[90.2]","[53.36783418014656]","[21.96899059052751]","[3.635200600307796]","[5.0]","[63.8395795999115]","[false]","[187.0]","[-1479560078]","[5.0]","[true]","[33.0]","[53883.57599999388]","[false]","[8.0]","[35.0]","[4972]","[8396.0]","[40.0]","[75.09482153554015]","[true]","[10.0]","[272.0]"
870,2357,60.54039523811593,0.7907434246832357,3.5994355805572855,20.449321074986187,66.49465098899103,76.87362326213699,-5139.0,-53717.31039999386,1,"[0.7907434246832357]","[91.99000000000001]","[60.54039523811593]","[20.449321074986187]","[3.5994355805572855]","[5.0]","[66.49465098899103]","[false]","[134.0]","[780870130]","[5.0]","[true]","[42.0]","[53717.31039999386]","[false]","[8.0]","[35.0]","[5139]","[8396.0]","[40.0]","[76.87362326213699]","[true]","[10.0]","[284.0]"
870,2357,80.0,0.7207265751310987,4.414840626567194,7.538179346917405,80.0,79.67572797201493,-5356.0,-53216.00959999403,1,"[0.7207265751310987]","[89.8]","[80.0]","[7.538179346917405]","[4.414840626567194]","[5.0]","[80.0]","[false]","[97.0]","[-1415846711]","[5.0]","[true]","[30.0]","[53216.00959999403]","[false]","[8.0]","[35.0]","[5356]","[8396.0]","[40.0]","[79.67572797201493]","[true]","[10.0]","[289.0]"
870,2357,53.11264228142558,0.8,3.5376208370315947,21.972134324282326,63.45781385805842,75.01169244610827,-4986.0,-52085.20319999425,9,"[0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8]","[91.61,91.33,89.86,88.03999999999999,92.05,90.92,91.35,91.28,90.46]","[53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558,53.11264228142558]","[21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326,21.972134324282326]","[3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947,3.5376208370315947]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842,63.45781385805842]","[false,false,false,false,false,false,false,false,false]","[229.0,195.0,194.0,186.0,231.0,185.0,219.0,197.0,202.0]","[-1909925419,1267480063,-312914890,67142144,241601821,150049363,-266679702,401128478,-1556024608]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true,true,true]","[31.0,24.0,40.0,35.0,35.0,42.0,33.0,27.0,22.0]","[54215.85679999376,51966.51359999423,52587.004799994036,50937.619999994655,52086.20479999409,50874.26879999436,51371.563199994205,52085.20319999425,52701.93839999409]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[4822,5011,5014,4854,4986,5068,4900,4920,5019]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827,75.01169244610827]","[true,true,true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[280.0,275.0,279.0,273.0,279.0,267.0,274.0,270.0,271.0]"
870,2357,74.25371725755639,0.5936242165781461,4.321610367539861,7.807725563868546,59.6116308931271,66.36462508204673,-5125.0,-52822.756399994,6,"[0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461]","[90.10000000000001,91.14999999999999,92.39,92.38,89.89,91.53999999999999]","[74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639]","[7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546]","[4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861]","[5.0,5.0,5.0,5.0,5.0,5.0]","[59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271]","[false,false,false,false,false,false]","[189.0,182.0,194.0,179.0,195.0,156.0]","[-629511005,790501033,-1525152080,963975277,-511654094,-2046113739]","[5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true]","[38.0,30.0,32.0,29.0,37.0,36.0]","[51410.87599999431,52761.032799993984,52704.442399994,52956.84559999414,53045.236799994185,52884.47999999402]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[5123,5235,5190,5127,4966,5064]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673]","[true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0]","[280.0,279.0,282.0,282.0,273.0,278.0]"
870,2357,53.134750496518215,0.7912975949822434,3.6335163255248792,23.369754253768956,67.58524122847797,79.60928563537288,-5191.0,-52532.793199994136,4,"[0.7912975949822434,0.7912975949822434,0.7912975949822434,0.7912975949822434]","[93.03,92.30000000000001,91.35,92.47]","[53.134750496518215,53.134750496518215,53.134750496518215,53.134750496518215]","[23.369754253768956,23.369754253768956,23.369754253768956,23.369754253768956]","[3.6335163255248792,3.6335163255248792,3.6335163255248792,3.6335163255248792]","[5.0,5.0,5.0,5.0]","[67.58524122847797,67.58524122847797,67.58524122847797,67.58524122847797]","[false,false,false,false]","[167.0,186.0,172.0,162.0]","[1922731482,1172547977,1096625172,-1856020818]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[31.0,30.0,23.0,27.0]","[53842.76079999368,52766.29119999405,52299.29519999422,51470.721599994205]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[5184,5149,5198,5376]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[79.60928563537288,79.60928563537288,79.60928563537288,79.60928563537288]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[271.0,273.0,273.0,273.0]"
870,2357,80.0,0.6211663599164444,4.570315742978669,10.765834514107958,63.66899265827202,79.03806168590998,-5214.0,-52965.359199994025,2,"[0.6211663599164444,0.6211663599164444]","[91.28,91.09]","[80.0,80.0]","[10.765834514107958,10.765834514107958]","[4.570315742978669,4.570315742978669]","[5.0,5.0]","[63.66899265827202,63.66899265827202]","[false,false]","[99.0,107.0]","[-418044502,-2062603534]","[5.0,5.0]","[true,true]","[43.0,29.0]","[52358.63999999406,53572.07839999398]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5243,5185]","[8396.0,8396.0]","[40.0,40.0]","[79.03806168590998,79.03806168590998]","[true,true]","[10.0,10.0]","[287.0,283.0]"
870,2357,73.947092489706,0.6340527558343645,4.863122158694378,6.5452198711585154,63.62143458948153,78.96650109496932,-5221.5,-52372.78759999409,6,"[0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645]","[91.5,91.56,93.19,90.77,92.31,91.86999999999999]","[73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706]","[6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154]","[4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378]","[5.0,5.0,5.0,5.0,5.0,5.0]","[63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153]","[false,false,false,false,false,false]","[163.0,131.0,127.0,131.0,151.0,134.0]","[544784270,83616926,2043491812,-541978953,1023855006,1764657144]","[5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true]","[40.0,26.0,39.0,38.0,29.0,24.0]","[52518.89599999404,51339.511999994305,52316.82319999408,51634.483199994196,52428.751999994085,53205.74319999393]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[5057,5228,5303,5210,5232,5215]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932]","[true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0]","[277.0,275.0,273.0,275.0,276.0,272.0]"
