evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
30,116,53.1368493847277,0.7899200192966251,3.6449081932127214,23.401596751427313,67.55330603268067,79.29928503756929,-4882.0,-52343.115199994165,2,"[0.7899200192966251,0.7899200192966251]","[92.28,89.84]","[53.1368493847277,53.1368493847277]","[23.401596751427313,23.401596751427313]","[3.6449081932127214,3.6449081932127214]","[5.0,5.0]","[67.55330603268067,67.55330603268067]","[false,false]","[189.0,188.0]","[1409866607,131671192]","[5.0,5.0]","[true,true]","[29.0,39.0]","[51849.32639999421,52836.90399999412]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5098,4666]","[8396.0,8396.0]","[40.0,40.0]","[79.29928503756929,79.29928503756929]","[true,true]","[10.0,10.0]","[275.0,268.0]"
30,116,57.543310740012366,0.3802954037017289,2.0431835964655294,22.544293364294607,70.39001434963383,48.91637107192891,-4290.0,-52781.064799994245,1,"[0.3802954037017289]","[88.87]","[57.543310740012366]","[22.544293364294607]","[2.0431835964655294]","[5.0]","[70.39001434963383]","[false]","[480.0]","[-1479935356]","[5.0]","[true]","[29.0]","[52781.064799994245]","[false]","[8.0]","[35.0]","[4290]","[8396.0]","[40.0]","[48.91637107192891]","[true]","[10.0]","[269.0]"
30,116,53.53303471638304,0.6103102949444605,2.464660860739264,20.689093450732862,44.48281068285533,31.476976480621683,-194.0,-43257.60159999834,3,"[0.6103102949444605,0.6103102949444605,0.6103102949444605]","[26.8,29.13,30.220000000000002]","[53.53303471638304,53.53303471638304,53.53303471638304]","[20.689093450732862,20.689093450732862,20.689093450732862]","[2.464660860739264,2.464660860739264,2.464660860739264]","[5.0,5.0,5.0]","[44.48281068285533,44.48281068285533,44.48281068285533]","[false,false,false]","[2490.0,3018.0,2574.0]","[-1920012269,2080540483,91590158]","[5.0,5.0,5.0]","[true,true,true]","[49.0,49.0,46.0]","[43306.930399998266,42953.36559999809,43257.60159999834]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[194,181,224]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[31.476976480621683,31.476976480621683,31.476976480621683]","[true,true,true]","[10.0,10.0,10.0]","[167.0,172.0,166.0]"
30,116,47.88365679304892,0.7685155383044755,2.7150647259452514,25.769803324653907,62.68375233717723,73.39752652415567,-4461.0,-52457.798399994164,1,"[0.7685155383044755]","[88.62]","[47.88365679304892]","[25.769803324653907]","[2.7150647259452514]","[5.0]","[62.68375233717723]","[false]","[281.0]","[1775144375]","[5.0]","[true]","[37.0]","[52457.798399994164]","[false]","[8.0]","[35.0]","[4461]","[8396.0]","[40.0]","[73.39752652415567]","[true]","[10.0]","[267.0]"
30,116,46.14756729172488,0.7403342722044226,1.4358311545963618,7.290131560868103,28.52974863664826,37.39976832031374,-170.0,-43429.62639999831,3,"[0.7403342722044226,0.7403342722044226,0.7403342722044226]","[25.669999999999998,30.070000000000004,26.340000000000003]","[46.14756729172488,46.14756729172488,46.14756729172488]","[7.290131560868103,7.290131560868103,7.290131560868103]","[1.4358311545963618,1.4358311545963618,1.4358311545963618]","[5.0,5.0,5.0]","[28.52974863664826,28.52974863664826,28.52974863664826]","[false,false,false]","[1240.0,1364.0,1397.0]","[879580299,962819286,-1949328571]","[5.0,5.0,5.0]","[true,true,true]","[50.0,41.0,48.0]","[43429.62639999831,44352.600799998196,43233.56319999821]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[158,211,170]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[37.39976832031374,37.39976832031374,37.39976832031374]","[true,true,true]","[10.0,10.0,10.0]","[22.0,30.0,26.0]"
30,116,74.8015466070421,0.42344613796545494,2.8400020525660032,15.27135078024995,44.91809265866485,62.679775281644076,-171.5,-43307.55639999824,4,"[0.42344613796545494,0.42344613796545494,0.42344613796545494,0.42344613796545494]","[28.82,25.28,25.16,29.360000000000003]","[74.8015466070421,74.8015466070421,74.8015466070421,74.8015466070421]","[15.27135078024995,15.27135078024995,15.27135078024995,15.27135078024995]","[2.8400020525660032,2.8400020525660032,2.8400020525660032,2.8400020525660032]","[5.0,5.0,5.0,5.0]","[44.91809265866485,44.91809265866485,44.91809265866485,44.91809265866485]","[false,false,false,false]","[2298.0,2264.0,2072.0,2198.0]","[-1368593912,964955689,1353435440,-2081421951]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[44.0,48.0,54.0,50.0]","[43049.01839999819,43867.07519999854,42846.194399998196,43566.0943999983]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[202,167,154,176]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[62.679775281644076,62.679775281644076,62.679775281644076,62.679775281644076]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[156.0,193.0,158.0,173.0]"
30,116,26.623013602391783,0.7950434727822682,1.3625050499393305,5.699487578367908,42.87068449496989,35.973239970018014,-176.0,-43260.731599998144,4,"[0.7950434727822682,0.7950434727822682,0.7950434727822682,0.7950434727822682]","[27.98,25.779999999999998,24.740000000000002,27.810000000000002]","[26.623013602391783,26.623013602391783,26.623013602391783,26.623013602391783]","[5.699487578367908,5.699487578367908,5.699487578367908,5.699487578367908]","[1.3625050499393305,1.3625050499393305,1.3625050499393305,1.3625050499393305]","[5.0,5.0,5.0,5.0]","[42.87068449496989,42.87068449496989,42.87068449496989,42.87068449496989]","[false,false,false,false]","[1433.0,1166.0,1236.0,1305.0]","[-1106165767,-1710372737,1808997696,967506339]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[49.0,54.0,51.0,50.0]","[43585.62559999821,43156.9407999982,42367.429599998206,43364.52239999809]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[193,165,159,187]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[35.973239970018014,35.973239970018014,35.973239970018014,35.973239970018014]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[32.0,20.0,20.0,15.0]"
