evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
810,2233,46.03688504347734,0.8,3.3472520881463548,6.07261917087488,66.18554480482929,80.0,-4931.5,-52264.364399994156,8,"[0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8]","[92.55,89.96,90.38000000000001,91.81,91.36999999999999,91.86999999999999,89.47,91.06]","[46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734,46.03688504347734]","[6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488,6.07261917087488]","[3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548,3.3472520881463548]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929,66.18554480482929]","[false,false,false,false,false,false,false,false]","[180.0,202.0,228.0,222.0,209.0,211.0,214.0,211.0]","[-1537206066,-482770345,-502848865,150640420,-1573113314,738282520,-1789900696,-423387395]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true,true]","[39.0,30.0,36.0,33.0,38.0,44.0,25.0,38.0]","[53935.15839999374,52749.01359999421,52714.458399994124,51559.112799994095,53392.04079999385,51538.579999994115,51221.3231999944,51814.27039999419]","[false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[5156,4944,4774,5066,4919,4980,4721,4919]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0]","[true,true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[271.0,273.0,270.0,264.0,274.0,270.0,264.0,264.0]"
810,2233,80.0,0.6176338201375895,2.6479241350520337,26.08190119216154,66.85916456818595,67.51268027047784,-5185.0,-53486.191199993795,1,"[0.6176338201375895]","[93.28]","[80.0]","[26.08190119216154]","[2.6479241350520337]","[5.0]","[66.85916456818595]","[false]","[163.0]","[1036669798]","[5.0]","[true]","[25.0]","[53486.191199993795]","[false]","[8.0]","[35.0]","[5185]","[8396.0]","[40.0]","[67.51268027047784]","[true]","[10.0]","[287.0]"
810,2233,46.576457381711194,0.727956335069547,3.9154569708181994,22.578961763865564,67.39461218103965,79.80845225691093,-4887.0,-53579.590399993926,3,"[0.727956335069547,0.727956335069547,0.727956335069547]","[91.47999999999999,91.16,90.86]","[46.576457381711194,46.576457381711194,46.576457381711194]","[22.578961763865564,22.578961763865564,22.578961763865564]","[3.9154569708181994,3.9154569708181994,3.9154569708181994]","[5.0,5.0,5.0]","[67.39461218103965,67.39461218103965,67.39461218103965]","[false,false,false]","[242.0,240.0,270.0]","[-869082536,233636570,-1901138336]","[5.0,5.0,5.0]","[true,true,true]","[32.0,28.0,33.0]","[53579.590399993926,53776.15439999386,52100.97839999416]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4887,4794,4924]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[79.80845225691093,79.80845225691093,79.80845225691093]","[true,true,true]","[10.0,10.0,10.0]","[272.0,274.0,276.0]"
810,2233,74.09794542367949,0.7989394351085821,4.213130602918256,5.0,60.01364809176544,76.10879630272719,-5279.5,-52903.25999999397,2,"[0.7989394351085821,0.7989394351085821]","[92.29,91.59]","[74.09794542367949,74.09794542367949]","[5.0,5.0]","[4.213130602918256,4.213130602918256]","[5.0,5.0]","[60.01364809176544,60.01364809176544]","[false,false]","[108.0,97.0]","[1525005765,-1373836787]","[5.0,5.0]","[true,true]","[40.0,24.0]","[53213.505599993834,52593.0143999941]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5240,5319]","[8396.0,8396.0]","[40.0,40.0]","[76.10879630272719,76.10879630272719]","[true,true]","[10.0,10.0]","[277.0,271.0]"
810,2233,73.947092489706,0.6340527558343645,4.863122158694378,6.5452198711585154,63.62143458948153,78.96650109496932,-5221.5,-52372.78759999409,6,"[0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645]","[91.5,91.56,93.19,90.77,92.31,91.86999999999999]","[73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706]","[6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154]","[4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378]","[5.0,5.0,5.0,5.0,5.0,5.0]","[63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153]","[false,false,false,false,false,false]","[163.0,131.0,127.0,131.0,151.0,134.0]","[544784270,83616926,2043491812,-541978953,1023855006,1764657144]","[5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true]","[40.0,26.0,39.0,38.0,29.0,24.0]","[52518.89599999404,51339.511999994305,52316.82319999408,51634.483199994196,52428.751999994085,53205.74319999393]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[5057,5228,5303,5210,5232,5215]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932]","[true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0]","[277.0,275.0,273.0,275.0,276.0,272.0]"
810,2233,71.98862059292958,0.7323093325268808,4.149546677330113,18.87037636212463,71.70231324849237,72.29021823762398,-5165.0,-53237.29359999392,5,"[0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808]","[92.49000000000001,91.47,90.98,92.25,92.4]","[71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958]","[18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463]","[4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113]","[5.0,5.0,5.0,5.0,5.0]","[71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237]","[false,false,false,false,false]","[156.0,137.0,162.0,150.0,133.0]","[1599695798,531023578,243807243,-1189265113,1352768818]","[5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true]","[39.0,37.0,24.0,19.0,38.0]","[53237.29359999392,52483.33919999412,53395.295999994036,52773.5527999941,53275.354399993936]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[5059,5165,5008,5252,5180]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[277.0,278.0,279.0,277.0,281.0]"
810,2233,68.14263197508296,0.5969305368565009,1.0,20.20778683803752,79.386349909199,80.0,-5245.0,-53244.80559999386,1,"[0.5969305368565009]","[92.06]","[68.14263197508296]","[20.20778683803752]","[1.0]","[5.0]","[79.386349909199]","[false]","[176.0]","[-1644465164]","[5.0]","[true]","[35.0]","[53244.80559999386]","[false]","[8.0]","[35.0]","[5245]","[8396.0]","[40.0]","[80.0]","[true]","[10.0]","[284.0]"
810,2233,73.99040318216487,0.727502736602446,4.1372168667839935,19.0085922753103,69.63028430936205,72.66240706363357,-5224.5,-52249.96639999418,4,"[0.727502736602446,0.727502736602446,0.727502736602446,0.727502736602446]","[91.77,89.34,89.7,92.17999999999999]","[73.99040318216487,73.99040318216487,73.99040318216487,73.99040318216487]","[19.0085922753103,19.0085922753103,19.0085922753103,19.0085922753103]","[4.1372168667839935,4.1372168667839935,4.1372168667839935,4.1372168667839935]","[5.0,5.0,5.0,5.0]","[69.63028430936205,69.63028430936205,69.63028430936205,69.63028430936205]","[false,false,false,false]","[136.0,133.0,136.0,141.0]","[1126703545,-1625682333,-1701347544,-1162358568]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[22.0,30.0,38.0,26.0]","[52805.10319999392,50891.29599999448,51694.82959999443,53769.39359999382]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[5307,5232,5058,5217]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[72.66240706363357,72.66240706363357,72.66240706363357,72.66240706363357]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[281.0,291.0,276.0,285.0]"
810,2233,76.30587484334106,0.7043911297919567,1.816646307248213,28.379721914471805,51.746684795724455,75.61612522991778,-4964.0,-53716.80959999397,2,"[0.7043911297919567,0.7043911297919567]","[90.4,91.32000000000001]","[76.30587484334106,76.30587484334106]","[28.379721914471805,28.379721914471805]","[1.816646307248213,1.816646307248213]","[5.0,5.0]","[51.746684795724455,51.746684795724455]","[false,false]","[129.0,123.0]","[-1777763007,-30879878]","[5.0,5.0]","[true,true]","[35.0,40.0]","[53858.28559999402,53575.33359999391]","[false,false]","[8.0,8.0]","[35.0,35.0]","[4931,4997]","[8396.0,8396.0]","[40.0,40.0]","[75.61612522991778,75.61612522991778]","[true,true]","[10.0,10.0]","[285.0,286.0]"
810,2233,75.88106496367897,0.6638213248336062,4.912919197702686,8.77662276802992,67.65040830061275,73.67819584491953,-5161.0,-53713.05359999386,1,"[0.6638213248336062]","[90.83]","[75.88106496367897]","[8.77662276802992]","[4.912919197702686]","[5.0]","[67.65040830061275]","[false]","[145.0]","[-1276265962]","[5.0]","[true]","[32.0]","[53713.05359999386]","[false]","[8.0]","[35.0]","[5161]","[8396.0]","[40.0]","[73.67819584491953]","[true]","[10.0]","[280.0]"
810,2233,80.0,0.6782670541056617,1.0342761987282798,22.182000214555305,79.73077523075986,79.74301769660792,-5182.0,-52962.604799994195,2,"[0.6782670541056617,0.6782670541056617]","[91.47,89.55]","[80.0,80.0]","[22.182000214555305,22.182000214555305]","[1.0342761987282798,1.0342761987282798]","[5.0,5.0]","[79.73077523075986,79.73077523075986]","[false,false]","[108.0,109.0]","[1801976617,614192780]","[5.0,5.0]","[true,true]","[20.0,33.0]","[52946.82959999415,52978.37999999425]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5231,5133]","[8396.0,8396.0]","[40.0,40.0]","[79.74301769660792,79.74301769660792]","[true,true]","[10.0,10.0]","[276.0,291.0]"
810,2233,72.91112415656242,0.6806493436959786,4.5180727164801375,6.625828711608561,63.38351973021293,79.45038889139386,-5221.0,-52656.866399993945,3,"[0.6806493436959786,0.6806493436959786,0.6806493436959786]","[90.98,91.41,91.62]","[72.91112415656242,72.91112415656242,72.91112415656242]","[6.625828711608561,6.625828711608561,6.625828711608561]","[4.5180727164801375,4.5180727164801375,4.5180727164801375]","[5.0,5.0,5.0]","[63.38351973021293,63.38351973021293,63.38351973021293]","[false,false,false]","[142.0,140.0,126.0]","[-622257684,-1551654113,-170138860]","[5.0,5.0,5.0]","[true,true,true]","[29.0,31.0,37.0]","[52656.866399993945,51263.3903999943,53279.36079999381]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5237,5187,5221]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[79.45038889139386,79.45038889139386,79.45038889139386]","[true,true,true]","[10.0,10.0,10.0]","[282.0,273.0,280.0]"
