evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
160,588,74.39597763598692,0.6736806846946215,1.3863057572516164,30.0,56.00527659869686,73.5036493473138,-5312.0,-50910.32639999428,1,"[0.6736806846946215]","[91.93]","[74.39597763598692]","[30.0]","[1.3863057572516164]","[5.0]","[56.00527659869686]","[false]","[117.0]","[-293124058]","[5.0]","[true]","[41.0]","[50910.32639999428]","[false]","[8.0]","[35.0]","[5312]","[8396.0]","[40.0]","[73.5036493473138]","[true]","[10.0]","[280.0]"
160,588,80.0,0.5879765089072804,4.489079424562053,7.785111702479216,60.25897575317713,67.95210186085914,-5051.0,-53715.807999993805,1,"[0.5879765089072804]","[92.49000000000001]","[80.0]","[7.785111702479216]","[4.489079424562053]","[5.0]","[60.25897575317713]","[false]","[168.0]","[1619498818]","[5.0]","[true]","[31.0]","[53715.807999993805]","[false]","[8.0]","[35.0]","[5051]","[8396.0]","[40.0]","[67.95210186085914]","[true]","[10.0]","[285.0]"
160,588,73.58749142918288,0.5880923462902238,1.2999454005961346,21.59342118715078,77.14903027810351,72.59188685561196,-5181.0,-52687.41519999394,1,"[0.5880923462902238]","[93.08999999999999]","[73.58749142918288]","[21.59342118715078]","[1.2999454005961346]","[5.0]","[77.14903027810351]","[false]","[160.0]","[1249585218]","[5.0]","[true]","[28.0]","[52687.41519999394]","[false]","[8.0]","[35.0]","[5181]","[8396.0]","[40.0]","[72.59188685561196]","[true]","[10.0]","[284.0]"
160,588,64.99675914814235,0.5418728771526187,1.5942861150747767,21.979546289734436,54.92264686096961,78.16546559194279,-4599.0,-51921.19119999434,3,"[0.5418728771526187,0.5418728771526187,0.5418728771526187]","[82.69999999999999,92.53,88.31]","[64.99675914814235,64.99675914814235,64.99675914814235]","[21.979546289734436,21.979546289734436,21.979546289734436]","[1.5942861150747767,1.5942861150747767,1.5942861150747767]","[5.0,5.0,5.0]","[54.92264686096961,54.92264686096961,54.92264686096961]","[false,false,false]","[1158.0,172.0,209.0]","[-1715840715,1202623680,-83013352]","[5.0,5.0,5.0]","[true,true,true]","[35.0,31.0,25.0]","[50471.12479999498,52002.070399994125,51921.19119999434]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[2697,5087,4599]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[78.16546559194279,78.16546559194279,78.16546559194279]","[true,true,true]","[10.0,10.0,10.0]","[261.0,278.0,279.0]"
160,588,71.98862059292958,0.7323093325268808,4.149546677330113,18.87037636212463,71.70231324849237,72.29021823762398,-5112.0,-52860.31639999402,2,"[0.7323093325268808,0.7323093325268808]","[92.49000000000001,91.47]","[71.98862059292958,71.98862059292958]","[18.87037636212463,18.87037636212463]","[4.149546677330113,4.149546677330113]","[5.0,5.0]","[71.70231324849237,71.70231324849237]","[false,false]","[156.0,137.0]","[1599695798,531023578]","[5.0,5.0]","[true,true]","[39.0,37.0]","[53237.29359999392,52483.33919999412]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5059,5165]","[8396.0,8396.0]","[40.0,40.0]","[72.29021823762398,72.29021823762398]","[true,true]","[10.0,10.0]","[277.0,278.0]"
160,588,76.44653265389411,0.4111832423149606,4.039054957349818,23.45996470530647,77.9746108841961,37.93260942649159,-4531.0,-52253.22159999411,3,"[0.4111832423149606,0.4111832423149606,0.4111832423149606]","[90.52,89.71000000000001,90.75999999999999]","[76.44653265389411,76.44653265389411,76.44653265389411]","[23.45996470530647,23.45996470530647,23.45996470530647]","[4.039054957349818,4.039054957349818,4.039054957349818]","[5.0,5.0,5.0]","[77.9746108841961,77.9746108841961,77.9746108841961]","[false,false,false]","[448.0,532.0,483.0]","[1583399225,-1875212275,1613245348]","[5.0,5.0,5.0]","[true,true,true]","[44.0,39.0,29.0]","[52961.60319999394,51815.7727999943,52253.22159999411]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4633,4518,4531]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[37.93260942649159,37.93260942649159,37.93260942649159]","[true,true,true]","[10.0,10.0,10.0]","[267.0,265.0,271.0]"
160,588,47.88365679304892,0.7685155383044755,2.7150647259452514,25.769803324653907,62.68375233717723,73.39752652415567,-4461.0,-53666.479199994,3,"[0.7685155383044755,0.7685155383044755,0.7685155383044755]","[88.62,90.16999999999999,90.25]","[47.88365679304892,47.88365679304892,47.88365679304892]","[25.769803324653907,25.769803324653907,25.769803324653907]","[2.7150647259452514,2.7150647259452514,2.7150647259452514]","[5.0,5.0,5.0]","[62.68375233717723,62.68375233717723,62.68375233717723]","[false,false,false]","[281.0,287.0,296.0]","[1775144375,-1316938213,-349328432]","[5.0,5.0,5.0]","[true,true,true]","[37.0,31.0,32.0]","[52457.798399994164,53999.761599993915,53666.479199994]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4461,4801,4386]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[73.39752652415567,73.39752652415567,73.39752652415567]","[true,true,true]","[10.0,10.0,10.0]","[267.0,278.0,268.0]"
160,588,53.1368493847277,0.7899200192966251,3.6449081932127214,23.401596751427313,67.55330603268067,79.29928503756929,-4995.0,-51772.20319999423,5,"[0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251]","[92.28,89.84,90.88000000000001,89.66,92.08]","[53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277]","[23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313]","[3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214]","[5.0,5.0,5.0,5.0,5.0]","[67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067]","[false,false,false,false,false]","[189.0,188.0,191.0,179.0,166.0]","[1409866607,131671192,-1587881289,1339369149,-437746739]","[5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true]","[29.0,39.0,32.0,29.0,37.0]","[51849.32639999421,52836.90399999412,51772.20319999423,51583.151199994405,51573.38559999411]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[5098,4666,4995,4961,5198]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[275.0,268.0,273.0,267.0,276.0]"
