evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_trees,objective$om_stockMil,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,nbChampsVisités,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbCoupeurs,om_caughtCutter
1000,2631,73.5108713372147,0.6138551847851264,4.860985096173394,13.423434517042269,67.09306573619901,64.67364289466576,-5169.5,-52731.73599999398,4,"[0.6138551847851264,0.6138551847851264,0.6138551847851264,0.6138551847851264]","[91.2,93.21000000000001,90.92,92.4]","[73.5108713372147,73.5108713372147,73.5108713372147,73.5108713372147]","[13.423434517042269,13.423434517042269,13.423434517042269,13.423434517042269]","[4.860985096173394,4.860985096173394,4.860985096173394,4.860985096173394]","[5.0,5.0,5.0,5.0]","[67.09306573619901,67.09306573619901,67.09306573619901,67.09306573619901]","[false,false,false,false]","[215.0,186.0,182.0,172.0]","[1952229806,-2106596729,-79462466,94224057]","[5.0,5.0,5.0,5.0]","[true,true,true,true]","[26.0,27.0,20.0,21.0]","[53425.34399999402,53399.051999993855,51746.16159999419,52064.419999994105]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[5133,5117,5242,5206]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[64.67364289466576,64.67364289466576,64.67364289466576,64.67364289466576]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[283.0,278.0,286.0,282.0]"
1000,2631,73.07794543037923,0.8,4.0933478749877406,11.489371232366162,67.03277716450515,68.41449287052575,-5278.0,-53631.67359999397,1,"[0.8]","[91.41]","[73.07794543037923]","[11.489371232366162]","[4.0933478749877406]","[5.0]","[67.03277716450515]","[false]","[133.0]","[949639362]","[5.0]","[true]","[36.0]","[53631.67359999397]","[false]","[8.0]","[35.0]","[5278]","[8396.0]","[40.0]","[68.41449287052575]","[true]","[10.0]","[280.0]"
1000,2631,74.61603886865115,0.5872329223723063,4.405319035256674,8.158208835351392,61.32434816164315,73.07363814395099,-5110.5,-53211.12679999391,2,"[0.5872329223723063,0.5872329223723063]","[90.9,91.11]","[74.61603886865115,74.61603886865115]","[8.158208835351392,8.158208835351392]","[4.405319035256674,4.405319035256674]","[5.0,5.0]","[61.32434816164315,61.32434816164315]","[false,false]","[167.0,151.0]","[2094134170,-882969585]","[5.0,5.0]","[true,true]","[29.0,17.0]","[53705.7919999939,52716.46159999392]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5081,5140]","[8396.0,8396.0]","[40.0,40.0]","[73.07363814395099,73.07363814395099]","[true,true]","[10.0,10.0]","[269.0,278.0]"
1000,2631,73.62401721955894,0.5894284377911019,1.0,22.129668672775615,80.0,67.44792049117643,-5063.0,-53158.918399993825,3,"[0.5894284377911019,0.5894284377911019,0.5894284377911019]","[93.02,90.53999999999999,92.2]","[73.62401721955894,73.62401721955894,73.62401721955894]","[22.129668672775615,22.129668672775615,22.129668672775615]","[1.0,1.0,1.0]","[5.0,5.0,5.0]","[80.0,80.0,80.0]","[false,false,false]","[168.0,185.0,183.0]","[1306218395,-9008731,986643786]","[5.0,5.0,5.0]","[true,true,true]","[40.0,32.0,34.0]","[53158.918399993825,53162.42399999395,51642.495999994055]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5062,5229,5063]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[67.44792049117643,67.44792049117643,67.44792049117643]","[true,true,true]","[10.0,10.0,10.0]","[285.0,280.0,278.0]"
1000,2631,73.947092489706,0.6340527558343645,4.863122158694378,6.5452198711585154,63.62143458948153,78.96650109496932,-5221.5,-52372.78759999409,6,"[0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645,0.6340527558343645]","[91.5,91.56,93.19,90.77,92.31,91.86999999999999]","[73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706,73.947092489706]","[6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154,6.5452198711585154]","[4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378,4.863122158694378]","[5.0,5.0,5.0,5.0,5.0,5.0]","[63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153,63.62143458948153]","[false,false,false,false,false,false]","[163.0,131.0,127.0,131.0,151.0,134.0]","[544784270,83616926,2043491812,-541978953,1023855006,1764657144]","[5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true]","[40.0,26.0,39.0,38.0,29.0,24.0]","[52518.89599999404,51339.511999994305,52316.82319999408,51634.483199994196,52428.751999994085,53205.74319999393]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[5057,5228,5303,5210,5232,5215]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932,78.96650109496932]","[true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0]","[277.0,275.0,273.0,275.0,276.0,272.0]"
1000,2631,78.36211081361978,0.6333729507641246,4.898389128020629,5.911530103447888,57.946605291556594,80.0,-5176.5,-53042.10679999403,2,"[0.6333729507641246,0.6333729507641246]","[89.98,93.31]","[78.36211081361978,78.36211081361978]","[5.911530103447888,5.911530103447888]","[4.898389128020629,4.898389128020629]","[5.0,5.0]","[57.946605291556594,57.946605291556594]","[false,false]","[126.0,137.0]","[-860998279,1159677828]","[5.0,5.0]","[true,true]","[21.0,32.0]","[52998.66239999412,53085.551199993926]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5253,5100]","[8396.0,8396.0]","[40.0,40.0]","[80.0,80.0]","[true,true]","[10.0,10.0]","[278.0,287.0]"
1000,2631,46.576457381711194,0.727956335069547,3.9154569708181994,22.578961763865564,67.39461218103965,79.80845225691093,-4887.0,-53579.590399993926,3,"[0.727956335069547,0.727956335069547,0.727956335069547]","[91.47999999999999,91.16,90.86]","[46.576457381711194,46.576457381711194,46.576457381711194]","[22.578961763865564,22.578961763865564,22.578961763865564]","[3.9154569708181994,3.9154569708181994,3.9154569708181994]","[5.0,5.0,5.0]","[67.39461218103965,67.39461218103965,67.39461218103965]","[false,false,false]","[242.0,240.0,270.0]","[-869082536,233636570,-1901138336]","[5.0,5.0,5.0]","[true,true,true]","[32.0,28.0,33.0]","[53579.590399993926,53776.15439999386,52100.97839999416]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4887,4794,4924]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[79.80845225691093,79.80845225691093,79.80845225691093]","[true,true,true]","[10.0,10.0,10.0]","[272.0,274.0,276.0]"
1000,2631,74.14105036388217,0.6456095616286832,5.0,7.462063179278697,62.368184879788984,77.78578026871656,-5092.0,-53958.69599999375,1,"[0.6456095616286832]","[91.51]","[74.14105036388217]","[7.462063179278697]","[5.0]","[5.0]","[62.368184879788984]","[false]","[139.0]","[1689959311]","[5.0]","[true]","[26.0]","[53958.69599999375]","[false]","[8.0]","[35.0]","[5092]","[8396.0]","[40.0]","[77.78578026871656]","[true]","[10.0]","[281.0]"
1000,2631,53.1368493847277,0.7899200192966251,3.6449081932127214,23.401596751427313,67.55330603268067,79.29928503756929,-4995.0,-51876.11919999425,9,"[0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251,0.7899200192966251]","[92.28,89.84,90.88000000000001,89.66,92.08,90.2,92.36,91.38,91.17]","[53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277,53.1368493847277]","[23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313,23.401596751427313]","[3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214,3.6449081932127214]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067,67.55330603268067]","[false,false,false,false,false,false,false,false,false]","[189.0,188.0,191.0,179.0,166.0,162.0,197.0,173.0,154.0]","[1409866607,131671192,-1587881289,1339369149,-437746739,1088022091,-266516303,-131207693,1034939170]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true,true,true]","[29.0,39.0,32.0,29.0,37.0,33.0,32.0,32.0,34.0]","[51849.32639999421,52836.90399999412,51772.20319999423,51583.151199994405,51573.38559999411,52532.16719999417,52547.691999994,52171.09039999425,51876.11919999425]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[5098,4666,4995,4961,5198,4788,4781,5101,5004]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929,79.29928503756929]","[true,true,true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[275.0,268.0,273.0,267.0,276.0,273.0,273.0,275.0,273.0]"
1000,2631,75.95914911863485,0.7948887193797283,3.508103666851036,5.0,63.68488345839726,77.97344519194235,-5290.0,-53518.9935999941,1,"[0.7948887193797283]","[89.5]","[75.95914911863485]","[5.0]","[3.508103666851036]","[5.0]","[63.68488345839726]","[false]","[94.0]","[168922644]","[5.0]","[true]","[37.0]","[53518.9935999941]","[false]","[8.0]","[35.0]","[5290]","[8396.0]","[40.0]","[77.97344519194235]","[true]","[10.0]","[280.0]"
1000,2631,67.82530048134657,0.6201565212544429,4.387675881008193,10.373748559000916,59.46258483276805,75.5976010202574,-5115.5,-53132.50119999393,2,"[0.6201565212544429,0.6201565212544429]","[92.2,91.75999999999999]","[67.82530048134657,67.82530048134657]","[10.373748559000916,10.373748559000916]","[4.387675881008193,4.387675881008193]","[5.0,5.0]","[59.46258483276805,59.46258483276805]","[false,false]","[160.0,189.0]","[1262962120,-177174592]","[5.0,5.0]","[true,true]","[42.0,30.0]","[53424.84319999389,52840.15919999398]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5084,5147]","[8396.0,8396.0]","[40.0,40.0]","[75.5976010202574,75.5976010202574]","[true,true]","[10.0,10.0]","[278.0,284.0]"
1000,2631,73.99040318216487,0.727502736602446,4.1372168667839935,19.0085922753103,69.63028430936205,72.66240706363357,-5217.0,-52706.195199994305,5,"[0.727502736602446,0.727502736602446,0.727502736602446,0.727502736602446,0.727502736602446]","[91.77,89.34,89.7,92.17999999999999,90.47]","[73.99040318216487,73.99040318216487,73.99040318216487,73.99040318216487,73.99040318216487]","[19.0085922753103,19.0085922753103,19.0085922753103,19.0085922753103,19.0085922753103]","[4.1372168667839935,4.1372168667839935,4.1372168667839935,4.1372168667839935,4.1372168667839935]","[5.0,5.0,5.0,5.0,5.0]","[69.63028430936205,69.63028430936205,69.63028430936205,69.63028430936205,69.63028430936205]","[false,false,false,false,false]","[136.0,133.0,136.0,141.0,156.0]","[1126703545,-1625682333,-1701347544,-1162358568,772248064]","[5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true]","[22.0,30.0,38.0,26.0,23.0]","[52805.10319999392,50891.29599999448,51694.82959999443,53769.39359999382,52706.195199994305]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[5307,5232,5058,5217,5080]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[72.66240706363357,72.66240706363357,72.66240706363357,72.66240706363357,72.66240706363357]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[281.0,291.0,276.0,285.0,276.0]"
1000,2631,71.98862059292958,0.7323093325268808,4.149546677330113,18.87037636212463,71.70231324849237,72.29021823762398,-5035.0,-53131.24919999397,8,"[0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808,0.7323093325268808]","[92.49000000000001,91.47,90.98,92.25,92.4,90.61,91.03,92.72]","[71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958,71.98862059292958]","[18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463,18.87037636212463]","[4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113,4.149546677330113]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237,71.70231324849237]","[false,false,false,false,false,false,false,false]","[156.0,137.0,162.0,150.0,133.0,169.0,168.0,145.0]","[1599695798,531023578,243807243,-1189265113,1352768818,-259712745,-1596409658,-2116127385]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true,true,true]","[39.0,37.0,24.0,19.0,38.0,37.0,32.0,39.0]","[53237.29359999392,52483.33919999412,53395.295999994036,52773.5527999941,53275.354399993936,52384.9319999942,53247.55999999393,53025.20479999402]","[false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[5059,5165,5008,5252,5180,4983,5011,4960]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398,72.29021823762398]","[true,true,true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[277.0,278.0,279.0,277.0,281.0,293.0,285.0,278.0]"
1000,2631,74.25371725755639,0.5936242165781461,4.321610367539861,7.807725563868546,59.6116308931271,66.36462508204673,-5125.0,-52822.756399994,6,"[0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461,0.5936242165781461]","[90.10000000000001,91.14999999999999,92.39,92.38,89.89,91.53999999999999]","[74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639,74.25371725755639]","[7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546,7.807725563868546]","[4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861,4.321610367539861]","[5.0,5.0,5.0,5.0,5.0,5.0]","[59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271,59.6116308931271]","[false,false,false,false,false,false]","[189.0,182.0,194.0,179.0,195.0,156.0]","[-629511005,790501033,-1525152080,963975277,-511654094,-2046113739]","[5.0,5.0,5.0,5.0,5.0,5.0]","[true,true,true,true,true,true]","[38.0,30.0,32.0,29.0,37.0,36.0]","[51410.87599999431,52761.032799993984,52704.442399994,52956.84559999414,53045.236799994185,52884.47999999402]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[5123,5235,5190,5127,4966,5064]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673,66.36462508204673]","[true,true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0,10.0]","[280.0,279.0,282.0,282.0,273.0,278.0]"
1000,2631,76.30587484334106,0.7043911297919567,1.816646307248213,28.379721914471805,51.746684795724455,75.61612522991778,-4997.0,-53575.33359999391,3,"[0.7043911297919567,0.7043911297919567,0.7043911297919567]","[90.4,91.32000000000001,89.11]","[76.30587484334106,76.30587484334106,76.30587484334106]","[28.379721914471805,28.379721914471805,28.379721914471805]","[1.816646307248213,1.816646307248213,1.816646307248213]","[5.0,5.0,5.0]","[51.746684795724455,51.746684795724455,51.746684795724455]","[false,false,false]","[129.0,123.0,145.0]","[-1777763007,-30879878,804431079]","[5.0,5.0,5.0]","[true,true,true]","[35.0,40.0,31.0]","[53858.28559999402,53575.33359999391,52685.16159999406]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[4931,4997,5039]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[75.61612522991778,75.61612522991778,75.61612522991778]","[true,true,true]","[10.0,10.0,10.0]","[285.0,286.0,274.0]"
