evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
6400,6400,76.24980213083474,0.0,6.635011176871384,55.60727969936191,83.01562753855957,21.625671452864257,-46753.185599996636,-47.0,3,"[0.0,0.0,0.0]","[57.64,57.15,58.19]","[76.24980213083474,76.24980213083474,76.24980213083474]","[10.0,10.0,10.0]","[6.635011176871384,6.635011176871384,6.635011176871384]","[5.0,5.0,5.0]","[83.01562753855957,83.01562753855957,83.01562753855957]","[367.0,389.0,422.0]","[55.60727969936191,55.60727969936191,55.60727969936191]","[-727085561,-1431692216,-1945981251]","[2928.6783999987747,2924.2963999988133,1790.5477999989962]","[true,true,true]","[49.0,47.0,49.0]","[48300.40719999647,47745.270399996494,46753.185599996636]","[1.0,1.0,1.0]","[21.625671452864257,21.625671452864257,21.625671452864257]","[1463.0,1439.0,1384.0]","[true,true,true]","[9.0,9.0,9.0]","[93.0,98.0,90.0]","[928.0,904.0,849.0]","[false,false,false]","[10.0,10.0,10.0]","[240.0,240.0,232.0]"
6400,6400,78.1018434849481,0.1773895498881541,4.954203064894801,88.47674616574122,57.64817438860592,6.301481208503132,-48952.69919999632,-49.0,1,"[0.1773895498881541]","[59.63]","[78.1018434849481]","[10.0]","[4.954203064894801]","[5.0]","[57.64817438860592]","[260.0]","[88.47674616574122]","[-758508118]","[3911.5609999985827]","[true]","[49.0]","[48952.69919999632]","[1.0]","[6.301481208503132]","[1024.0]","[true]","[9.0]","[97.0]","[489.0]","[false]","[10.0]","[227.0]"
6400,6400,81.25237002798129,0.0,6.016230771573674,16.235691175517942,32.73577365697757,45.63431802924692,-42952.363999998204,-53.0,2,"[0.0,0.0]","[38.06,28.27]","[81.25237002798129,81.25237002798129]","[10.0,10.0]","[6.016230771573674,6.016230771573674]","[5.0,5.0]","[32.73577365697757,32.73577365697757]","[900.0,1171.0]","[16.235691175517942,16.235691175517942]","[1151579804,984302091]","[-633.574599999869,-2145.051599999344]","[true,true]","[53.0,53.0]","[44893.21439999779,42952.363999998204]","[1.0,1.0]","[45.63431802924692,45.63431802924692]","[399.0,167.0]","[true,true]","[9.0,9.0]","[97.0,92.0]","[-136.0,-368.0]","[false,false]","[10.0,10.0]","[153.0,100.0]"
6400,6400,81.86024467011978,0.46295384966026526,8.417317761175557,69.15484911261186,64.5729234246296,41.95404041360824,-54310.758399993574,-32.0,1,"[0.46295384966026526]","[93.51]","[81.86024467011978]","[10.0]","[8.417317761175557]","[5.0]","[64.5729234246296]","[148.0]","[69.15484911261186]","[1526032875]","[8948.857799995967]","[true]","[32.0]","[54310.758399993574]","[1.0]","[41.95404041360824]","[5131.0]","[true]","[9.0]","[91.0]","[4596.0]","[false]","[10.0]","[247.0]"
6400,6400,49.44478189222297,0.2998290515585861,2.5468827504998277,47.866905079950776,26.311353331028798,34.010245688004886,-41645.02559999803,-46.0,15,"[0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861,0.2998290515585861]","[22.0,26.090000000000003,20.669999999999998,23.02,25.97,27.35,26.479999999999997,23.06,28.139999999999997,28.58,30.06,29.68,28.57,28.92,28.37]","[49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297,49.44478189222297]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277,2.5468827504998277]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798,26.311353331028798]","[310.0,377.0,393.0,292.0,347.0,259.0,401.0,363.0,349.0,343.0,321.0,345.0,346.0,355.0,413.0]","[47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776,47.866905079950776]","[1545476222,9130228,-793873248,626711090,983440090,-470264879,146233028,-695712751,-1130479054,-325758675,-1034360380,-347603432,-1767192449,-114134071,-1610987543]","[-3003.860999999357,-3198.1713999995845,-3117.0417999994243,-2683.411599999461,-2477.081999999551,-167.95579999927577,-2187.9325999996436,-2775.746599999162,-1969.8967999993256,-1151.1513999994713,-1729.6379999996498,-2112.937799999512,-996.4041999994297,-2299.8613999994195,-908.3259999993243]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[59.0,56.0,51.0,53.0,51.0,51.0,53.0,59.0,48.0,46.0,55.0,48.0,53.0,48.0,48.0]","[42308.08479999818,41645.02559999803,42360.919199998236,42530.43999999826,42310.08799999818,44245.93039999845,43152.18319999817,42530.69039999841,43083.07279999826,43584.87439999823,44002.79199999812,43289.65279999814,43609.41359999821,43108.61359999826,44583.97039999832]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886,34.010245688004886]","[97.0,157.0,91.0,135.0,156.0,175.0,143.0,108.0,188.0,201.0,208.0,214.0,195.0,193.0,201.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[92.0,91.0,89.0,96.0,94.0,90.0,90.0,90.0,93.0,94.0,91.0,94.0,91.0,93.0,92.0]","[-438.0,-378.0,-444.0,-400.0,-379.0,-360.0,-392.0,-427.0,-347.0,-334.0,-327.0,-321.0,-340.0,-342.0,-334.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.0,9.0,11.0,12.0,7.0,9.0,13.0,10.0,7.0,10.0,9.0,35.0,6.0,14.0,5.0]"
6400,6400,51.987580566434566,0.2670939658306696,7.457956426003486,44.207182453812734,62.36711656471318,42.90397490231171,-51182.51119999433,-30.0,9,"[0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696,0.2670939658306696]","[88.02,89.91,88.94,87.02,87.64,89.55,88.64,89.12,89.81]","[51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566,51.987580566434566]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486,7.457956426003486]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318,62.36711656471318]","[646.0,532.0,566.0,734.0,627.0,539.0,581.0,491.0,611.0]","[44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734,44.207182453812734]","[-2002045140,1707327178,1011822561,-1059445582,-983808615,-1581137262,-1970720416,-793388290,-1031008976]","[6835.168799996609,6953.357599996358,7055.270399996793,7477.0065999968865,6695.132599996672,6825.277999996528,6451.055199996743,6889.442999996645,6170.168999996604]","[true,true,true,true,true,true,true,true,true]","[38.0,43.0,46.0,37.0,33.0,32.0,35.0,36.0,30.0]","[52985.14079999428,52383.42959999409,52173.34399999434,51859.843199994466,51984.54239999432,52096.47119999427,51797.243199994366,51913.6791999942,51182.51119999433]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171,42.90397490231171]","[3571.0,3985.0,3820.0,3305.0,4071.0,4040.0,3792.0,4080.0,3915.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,90.0,88.0,88.0,91.0,92.0,90.0,94.0,90.0]","[3036.0,3450.0,3285.0,2770.0,3536.0,3505.0,3257.0,3545.0,3380.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[233.0,240.0,240.0,220.0,236.0,239.0,230.0,240.0,239.0]"
6400,6400,75.14977784923207,0.7216188411356079,4.79102527796295,89.57780539919334,49.55935588140751,14.885212178764426,-49855.1407999956,-36.0,5,"[0.7216188411356079,0.7216188411356079,0.7216188411356079,0.7216188411356079,0.7216188411356079]","[76.01,74.09,73.83,76.08,75.94]","[75.14977784923207,75.14977784923207,75.14977784923207,75.14977784923207,75.14977784923207]","[10.0,10.0,10.0,10.0,10.0]","[4.79102527796295,4.79102527796295,4.79102527796295,4.79102527796295,4.79102527796295]","[5.0,5.0,5.0,5.0,5.0]","[49.55935588140751,49.55935588140751,49.55935588140751,49.55935588140751,49.55935588140751]","[58.0,91.0,80.0,83.0,70.0]","[89.57780539919334,89.57780539919334,89.57780539919334,89.57780539919334,89.57780539919334]","[-2041343153,1177321844,-1930953966,-632858318,-699095241]","[6802.679399997462,5117.236999998029,5787.620399997664,4216.548199997793,5605.82999999771]","[true,true,true,true,true]","[45.0,42.0,36.0,43.0,44.0]","[51937.71759999513,49855.1407999956,50346.67599999534,50021.40639999544,50706.50079999533]","[1.0,1.0,1.0,1.0,1.0]","[14.885212178764426,14.885212178764426,14.885212178764426,14.885212178764426,14.885212178764426]","[2035.0,1929.0,1955.0,1953.0,2040.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[92.0,89.0,94.0,90.0,86.0]","[1500.0,1394.0,1420.0,1418.0,1505.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[250.0,247.0,248.0,250.0,250.0]"
6400,6400,26.660756727387437,0.5198778477220242,6.277933479590757,61.52804499193976,40.66347919337827,5.0,-43795.46079999799,-45.0,9,"[0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242,0.5198778477220242]","[39.989999999999995,39.18,35.53,38.89,38.99,32.35,36.91,47.68,32.629999999999995]","[26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437,26.660756727387437]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757,6.277933479590757]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827,40.66347919337827]","[810.0,855.0,888.0,812.0,708.0,933.0,856.0,500.0,883.0]","[61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976,61.52804499193976]","[-1839093243,1935107768,1548346674,-1087020193,-1599948724,-986982794,298940413,1486123550,1719637006]","[215.40659999994386,369.402599999863,701.1200000004974,778.7440000004062,-832.0166000001846,-953.8987999996098,-1241.3579999996218,1538.0819999995074,-2080.323199999606]","[true,true,true,true,true,true,true,true,true]","[51.0,47.0,48.0,45.0,54.0,50.0,46.0,47.0,49.0]","[45080.763999997675,45446.34799999756,44969.58639999813,45357.205599997906,44382.1479999976,43795.46079999799,44355.355199998034,46671.80559999718,44064.13999999801]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[386.0,381.0,323.0,388.0,397.0,233.0,373.0,604.0,258.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[95.0,88.0,89.0,90.0,94.0,99.0,94.0,95.0,93.0]","[-149.0,-154.0,-212.0,-147.0,-138.0,-302.0,-162.0,69.0,-277.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[170.0,175.0,168.0,193.0,211.0,186.0,176.0,210.0,179.0]"
6400,6400,41.68565361993193,0.1360023672630113,7.583124923527274,8.421025530237959,33.88991733852281,6.858551716668733,-42070.70559999796,-45.0,14,"[0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113]","[24.04,25.840000000000003,27.85,25.679999999999996,25.82,30.049999999999997,27.57,28.76,25.72,26.150000000000002,26.91,27.93,26.44,25.45]","[41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281]","[1382.0,1425.0,1418.0,1375.0,1461.0,1422.0,1433.0,1535.0,1481.0,1688.0,1511.0,1619.0,1475.0,1636.0]","[8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959]","[-1924420007,30473255,784557055,-58044716,-547294640,-1681685058,1451888183,76006612,1419036948,-326026284,-835277813,1920739752,-1043896083,-639415702]","[-2237.636999999406,-1976.0941999994684,-2141.420799999578,-3289.379599999469,-2585.8181999995795,-1568.505599999502,-1314.2243999992352,-2802.1637999992527,-3526.132799999519,-2267.935399999231,-1481.929799999336,-1905.4187999994829,-1541.8379999994213,-1522.8075999992288]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[58.0,50.0,50.0,51.0,55.0,47.0,48.0,45.0,52.0,51.0,53.0,55.0,51.0,52.0]","[42577.01439999824,43101.10159999819,43032.74239999818,42318.100799998145,42070.70559999796,43714.08079999813,43855.05599999837,43381.04879999824,42323.60959999827,43578.86479999841,43990.5223999984,42593.79119999814,43500.73999999824,43674.517599998464]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733]","[127.0,183.0,173.0,158.0,156.0,212.0,183.0,219.0,169.0,159.0,180.0,179.0,168.0,150.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,90.0,92.0,88.0,93.0,92.0,91.0,92.0,93.0,89.0,93.0,91.0,95.0,92.0]","[-408.0,-352.0,-362.0,-377.0,-379.0,-323.0,-352.0,-316.0,-366.0,-376.0,-355.0,-356.0,-367.0,-385.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[107.0,96.0,105.0,122.0,93.0,117.0,111.0,117.0,110.0,89.0,101.0,95.0,99.0,69.0]"
6400,6400,50.07191100878083,0.6625667344949601,6.37840687783364,46.33182807139628,81.43660610849896,50.0,-52616.30159999385,-31.0,3,"[0.6625667344949601,0.6625667344949601,0.6625667344949601]","[93.82000000000001,93.45,93.58999999999999]","[50.07191100878083,50.07191100878083,50.07191100878083]","[10.0,10.0,10.0]","[6.37840687783364,6.37840687783364,6.37840687783364]","[5.0,5.0,5.0]","[81.43660610849896,81.43660610849896,81.43660610849896]","[338.0,338.0,331.0]","[46.33182807139628,46.33182807139628,46.33182807139628]","[575397831,-2144484397,640649180]","[9409.092999995686,8265.015399996075,7502.7351999961975]","[true,true,true]","[40.0,31.0,39.0]","[54830.0879999935,53066.520799993756,52616.30159999385]","[1.0,1.0,1.0]","[50.0,50.0,50.0]","[5141.0,5395.0,5385.0]","[true,true,true]","[9.0,9.0,9.0]","[92.0,95.0,91.0]","[4606.0,4860.0,4850.0]","[false,false,false]","[10.0,10.0,10.0]","[240.0,242.0,240.0]"
6400,6400,30.2443620684129,0.30421203082532117,7.299209887396314,51.14805332686275,84.99762159274705,12.107433752696585,-48419.59759999592,-36.0,8,"[0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117]","[70.7,70.50999999999999,69.49,69.93,67.80000000000001,67.53,67.36999999999999,71.23]","[30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705]","[748.0,654.0,661.0,629.0,715.0,764.0,723.0,643.0]","[51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275]","[-1676335506,-1974374837,-1939039472,-1501310232,2126857681,-1872891867,1139384784,463882709]","[5039.23739999807,3346.0951999982135,3766.0159999982498,5591.244199997884,4291.730799998193,4177.423199998193,4924.053399998185,3651.708399998235]","[true,true,true,true,true,true,true,true]","[46.0,44.0,36.0,43.0,36.0,41.0,36.0,46.0]","[50181.16159999568,48419.59759999592,49210.61119999582,50732.54239999551,49294.49519999585,49807.8151999959,49900.21279999589,49334.809599995766]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585]","[1415.0,1490.0,1546.0,1550.0,1431.0,1358.0,1467.0,1530.0]","[true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,95.0,94.0,96.0,90.0,89.0,91.0,93.0]","[880.0,955.0,1011.0,1015.0,896.0,823.0,932.0,995.0]","[false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[216.0,215.0,216.0,225.0,236.0,214.0,214.0,212.0]"
6400,6400,71.03430007307618,0.48944930171643697,6.438151075911787,79.7479901568335,85.26797406531347,19.449464602575993,-50577.79519999472,-26.0,15,"[0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697,0.48944930171643697]","[86.22999999999999,84.93,84.16,84.61,85.27,83.69,86.75,83.89,82.0,84.17999999999999,85.19,85.66,83.77,82.73,83.95]","[71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618,71.03430007307618]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787,6.438151075911787]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347,85.26797406531347]","[114.0,115.0,124.0,107.0,130.0,129.0,106.0,131.0,108.0,136.0,113.0,140.0,137.0,127.0,130.0]","[79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335,79.7479901568335]","[-1522423240,1991042840,-1031892926,-7411491,-697245885,1899879108,-1074396858,-1203011283,-170956013,2136566213,610091776,687676836,554432684,-118829444,-1588290547]","[7987.759999996611,7278.12639999704,7054.018399996785,6282.035199997052,5240.496399997115,7747.438599996793,8203.729999996343,7437.505999996836,5372.895399997236,6685.742599997153,6909.412399996916,6084.469599996861,6007.4089999971475,6000.209999996936,6237.21359999702]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[35.0,32.0,33.0,30.0,30.0,31.0,42.0,26.0,35.0,34.0,39.0,27.0,39.0,31.0,39.0]","[52933.307999994264,52113.24799999459,52426.7487999944,51611.446399994595,50577.79519999472,52267.99519999456,53071.02799999412,52224.675999994506,50730.03839999477,51655.01599999478,52021.60159999457,51758.18079999452,50850.48079999478,51318.72879999463,51245.61199999462]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993,19.449464602575993]","[3014.0,2969.0,3065.0,3022.0,3020.0,2992.0,2957.0,2904.0,2893.0,2979.0,3044.0,3030.0,2987.0,2988.0,2915.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,91.0,96.0,93.0,89.0,92.0,95.0,90.0,91.0,93.0,96.0,88.0,92.0,92.0,92.0]","[2479.0,2434.0,2530.0,2487.0,2485.0,2457.0,2422.0,2369.0,2358.0,2444.0,2509.0,2495.0,2452.0,2453.0,2380.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[250.0,250.0,250.0,248.0,250.0,250.0,243.0,247.0,249.0,250.0,248.0,248.0,249.0,248.0,249.0]"
6400,6400,57.123994886868914,0.0010415149141236493,3.888758208720594,80.01051880631964,78.59347589185985,6.493295638033552,-46248.629599997366,-53.0,1,"[0.0010415149141236493]","[48.230000000000004]","[57.123994886868914]","[10.0]","[3.888758208720594]","[5.0]","[78.59347589185985]","[387.0]","[80.01051880631964]","[313650234]","[1105.140399999771]","[true]","[53.0]","[46248.629599997366]","[1.0]","[6.493295638033552]","[641.0]","[true]","[9.0]","[83.0]","[106.0]","[false]","[10.0]","[227.0]"
6400,6400,25.286908340222713,0.6793101020780583,6.610873336515194,1.298452326924895,63.586747708333455,14.460366287912919,-46823.79839999658,-44.0,6,"[0.6793101020780583,0.6793101020780583,0.6793101020780583,0.6793101020780583,0.6793101020780583,0.6793101020780583]","[57.699999999999996,57.720000000000006,58.85,61.72,58.84,61.8]","[25.286908340222713,25.286908340222713,25.286908340222713,25.286908340222713,25.286908340222713,25.286908340222713]","[10.0,10.0,10.0,10.0,10.0,10.0]","[6.610873336515194,6.610873336515194,6.610873336515194,6.610873336515194,6.610873336515194,6.610873336515194]","[5.0,5.0,5.0,5.0,5.0,5.0]","[63.586747708333455,63.586747708333455,63.586747708333455,63.586747708333455,63.586747708333455,63.586747708333455]","[1437.0,1381.0,1453.0,1435.0,1401.0,1398.0]","[1.298452326924895,1.298452326924895,1.298452326924895,1.298452326924895,1.298452326924895,1.298452326924895]","[-513958816,381711525,-484706852,-1334759679,1477445990,293147726]","[4043.8973999990994,1556.7367999991038,1482.117599998921,2851.1169999988197,2984.830599998946,3923.141999998734]","[true,true,true,true,true,true]","[51.0,44.0,44.0,49.0,45.0,45.0]","[48529.022399996684,47015.35439999678,46823.79839999658,47906.527999996666,48217.52479999661,48834.76079999642]","[1.0,1.0,1.0,1.0,1.0,1.0]","[14.460366287912919,14.460366287912919,14.460366287912919,14.460366287912919,14.460366287912919,14.460366287912919]","[962.0,994.0,1001.0,1065.0,963.0,1089.0]","[true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0]","[94.0,95.0,91.0,89.0,90.0,89.0]","[427.0,459.0,466.0,530.0,428.0,554.0]","[false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0]","[164.0,165.0,158.0,159.0,170.0,173.0]"
