"BehaviorSpace results (NetLogo 6.2.2)"
"/home/ummisco/Etienne/real-tree-model-main/M0-tree-model3-régénération_wa_moran.nlogo"
"Exploration1(Surveillance-pop)"
"08/13/2022 09:51:14:255 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","nb-surveillants","engagés-initiaux","coordination-RNA","nombre-bergers","proba-discu","S-reprez","S-pop","proba-denonce","fréquence-réu","q-présence-brousse","nb-proTG-max","nb-coupeurs","participants","tps-au-champ","[step]","%-under-tree","coupeurs-attrapes","age-moy-arb","nb-arbres","init-nb-arbre","delat-Nb-arbres","pouss","pouss-prot","pouss-inter-prot","MoyN-interet-RNA","nb-engages"
"46","6","9","false","5","10","false","true","20","2","0.5","25","10","10","60","8396","30.15","2","91.26288659793815","194","535","-341","346","13","0","4.966315789473624","1"
"60","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","23.78","2","91.60958904109589","146","535","-389","229","0","0","3.638709677419318","0"
"56","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","31.8","0","91.22950819672131","244","535","-291","500","0","0","4.128089887640391","0"
"13","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","25.53","0","91.54658385093168","161","535","-374","232","4","0","9.322105263157797","1"
"42","6","9","false","5","10","false","true","20","2","0.5","25","10","10","40","8396","29.62","2","91.30366492146597","191","535","-344","301","14","0","7.541304347825985","1"
"36","6","9","false","5","10","false","true","20","2","0.5","25","10","10","20","8396","27.12","2","91.48571428571428","175","535","-360","275","3","0","9.696774193548263","1"
"72","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","23.46","1","92.53389830508475","118","535","-417","117","0","0","4.761290322580596","0"
"16","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","30.459999999999997","1","91.73831775700934","214","535","-321","339","0","0","7.334782608695542","0"
"12","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","26.16","2","92.0909090909091","154","535","-381","190","0","0","10.208602150537514","0"
"26","6","9","false","5","10","false","true","20","2","0.1","25","10","10","100","8396","26.979999999999997","2","91.14673913043478","184","535","-351","241","0","0","7.623655913978414","0"
"44","6","9","false","5","10","false","true","20","2","0.5","25","10","10","40","8396","27.83","2","92.20108695652173","184","535","-351","299","0","0","6.126315789473623","0"
"15","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","24.89","4","91.87341772151899","158","535","-377","200","2","0","8.416842105263072","0"
"4","6","9","false","5","10","false","true","20","2","0.1","25","10","10","0","8396","26.119999999999997","0","91.30177514792899","169","535","-366","287","1","0","12.531914893616877","2"
"59","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","29.07","2","91.71502590673575","193","535","-342","323","0","0","4.11868131868127","0"
"52","6","9","false","5","10","false","true","20","2","0.5","25","10","10","80","8396","27.27","1","91.23076923076923","182","535","-353","280","4","0","4.306382978723329","1"
"18","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","28.88","0","91.58011049723757","181","535","-354","251","9","0","7.260215053763347","1"
"57","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","26.540000000000003","3","91.96045197740114","177","535","-358","254","0","0","3.3741935483870433","0"
"58","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","27.689999999999998","0","91.47398843930635","173","535","-362","260","0","0","3.9217391304347258","0"
"21","6","9","false","5","10","false","true","20","2","0.1","25","10","10","80","8396","29.34","0","91.2548076923077","208","535","-327","364","0","0","6.576842105263076","0"
"25","6","9","false","5","10","false","true","20","2","0.1","25","10","10","80","8396","28.199999999999996","1","91.03260869565217","184","535","-351","270","2","0","7.512765957446732","0"
"91","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","24.33","25","91","130","535","-405","189","57","0","56.25411764705841","59"
"73","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","28.410000000000004","1","92.4180790960452","177","535","-358","222","0","0","5.142222222222169","0"
"77","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","25.22","6","91.2158273381295","139","535","-396","166","0","0","3.947727272727218","0"
"74","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","27.1","5","91.17391304347827","184","535","-351","301","0","0","5.311111111111045","0"
"94","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","26.43","6","91.26285714285714","175","535","-360","311","59","0","53.896774193547984","57"
"79","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","27.55","0","91.06735751295336","193","535","-342","326","0","0","4.143478260869509","0"
"92","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","30.75","18","91.32882882882883","222","535","-313","412","68","0","55.08666666666609","56"
"95","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","27.79","40","91.57297297297298","185","535","-350","336","94","1","52.853763440859694","57"
"78","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","27.12","2","92.21538461538462","195","535","-340","363","0","0","3.3868131868131504","0"
"93","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","28.349999999999998","16","92.27522935779817","218","535","-317","438","60","0","56.863043478260444","49"
"76","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","27.36","2","92.20108695652173","184","535","-351","277","0","0","3.489130434782573","0"
"75","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","24.39","2","91.14615384615385","130","535","-405","159","0","0","5.869473684210444","0"
"81","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","27.389999999999997","6","91.88700564971751","177","535","-358","246","0","0","2.781818181818149","0"
"122","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","27.060000000000002","20","91.55813953488372","172","535","-363","303","81","0","54.05977011494207","56"
"84","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","27.98","5","91.5195530726257","179","535","-356","292","0","0","2.8799999999999675","0"
"80","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","28.68","4","91.68717948717949","195","535","-340","284","0","0","3.542222222222183","0"
"124","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","30.45","70","91.38578680203045","197","535","-338","341","77","1","55.40222222222181","55"
"82","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","24.560000000000002","5","91.6412213740458","131","535","-404","168","0","0","2.865217391304316","0"
"113","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","27.500000000000004","64","92.37433155080214","187","535","-348","382","138","0","34.652272727272326","14"
"126","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","25.509999999999998","66","91.62857142857143","140","535","-395","269","123","3","35.19574468085067","20"
"108","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","24.759999999999998","77","92.05384615384615","130","535","-405","233","130","0","38.73617021276545","23"
"105","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","25.4","66","91.51063829787235","141","535","-394","236","121","0","41.26521739130385","24"
"96","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","25.290000000000003","79","91.63473053892216","167","535","-368","411","196","0","45.995698924730775","27"
"90","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","27.27","4","92.11049723756906","181","535","-354","267","0","0","1.784946236559118","0"
"116","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","27.689999999999998","57","91.08522727272727","176","535","-359","315","138","0","34.617582417581914","16"
"83","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","26.1","5","91.3974358974359","156","535","-379","230","0","0","2.770212765957405","0"
"111","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","25.97","59","90.68944099378882","161","535","-374","307","124","0","36.944444444443995","15"
"86","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","31.019999999999996","6","91.52582159624413","213","535","-322","380","0","0","2.1662921348314286","0"
"107","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","25.89","64","91.07692307692308","156","535","-379","262","115","1","37.59550561797699","18"
"123","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","23.22","17","91.54385964912281","114","535","-421","167","54","0","50.476595744680324","56"
"125","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","29.25","18","91.44444444444444","225","535","-310","476","93","0","52.83043478260823","60"
"97","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","29.26","89","92.02030456852792","197","535","-338","436","142","0","50.899999999999416","31"
"89","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","28.939999999999998","3","92.05699481865285","193","535","-342","350","0","0","1.8863636363636134","0"
"98","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","23.54","74","90.7218045112782","133","535","-402","223","106","0","48.62765957446754","35"
"112","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","29.459999999999997","55","91.328125","192","535","-343","384","166","0","34.72727272727224","15"
"106","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","27.92","63","91.41621621621621","185","535","-350","361","148","0","44.45842696629171","19"
"100","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","28.13","86","91.3061224489796","196","535","-339","366","156","0","44.228260869564664","28"
"130","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","20.52","89","92.06382978723404","94","535","-441","134","76","0","44.37977528089838","21"
"131","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","26.810000000000002","80","90.87912087912088","182","535","-353","439","170","0","33.05909090909063","3"
"132","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","26.919999999999998","80","91.76470588235294","170","535","-365","340","171","0","33.479999999999606","13"
"127","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","22.8","68","91.22608695652174","115","535","-420","228","162","42","41.273333333332864","23"
"99","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","25.03","97","91.19333333333333","150","535","-385","300","141","5","42.73829787234009","29"
"109","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","25.64","48","91.8255033557047","149","535","-386","258","133","0","35.82580645161244","20"
"103","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","26.35","56","91.71523178807946","151","535","-384","285","134","1","43.571428571428044","26"
"129","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","24.84","104","91.6241610738255","149","535","-386","269","135","0","36.92444444444401","19"
"128","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","29.439999999999998","61","90.72538860103627","193","535","-342","376","125","3","35.48817204301043","9"
"101","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","29.54","63","91.66153846153846","195","535","-340","431","108","2","41.98947368420997","24"
"119","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","28.16","52","90.50485436893204","206","535","-329","414","129","0","35.712359550561445","10"
"120","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","26.13","64","91.52272727272727","176","535","-359","312","138","0","32.040860215053236","25"
"110","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","24.6","41","90.83453237410072","139","535","-396","257","102","0","39.908163265305596","19"
"102","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","28.48","58","91.8730964467005","197","535","-338","420","155","0","39.647916666666205","21"
"138","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","28.749999999999996","80","91.6780487804878","205","535","-330","414","154","21","32.55555555555497","14"
"115","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","28.299999999999997","28","91.21195652173913","184","535","-351","423","157","0","40.53404255319096","18"
"114","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","28.33","44","91.9144385026738","187","535","-348","372","97","0","34.92340425531872","16"
"87","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","28.93","3","92.28708133971291","209","535","-326","398","0","0","1.8043478260869346","0"
"121","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","27.46","12","91.8080808080808","198","535","-337","367","53","0","52.175824175823756","58"
"85","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","26.06","4","91.52760736196319","163","535","-372","214","0","0","2.722580645161259","0"
"104","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","25.569999999999997","47","91.29333333333334","150","535","-385","278","139","0","41.597802197801805","25"
"135","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","30.669999999999998","65","91.41176470588235","221","535","-314","504","163","1","30.974193548386822","5"
"133","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","27.58","74","92.16167664670658","167","535","-368","301","139","1","36.129787234042055","17"
"88","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","28.410000000000004","1","92.19270833333333","192","535","-343","314","0","0","1.8687499999999746","0"
"136","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","28.33","59","91.91005291005291","189","535","-346","354","89","0","36.59999999999953","6"
"117","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","27.77","40","91.87570621468926","177","535","-358","345","131","1","36.07659574468042","11"
"118","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","28.65","47","91.83333333333333","192","535","-343","420","177","0","32.03578947368381","15"
"134","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","28.599999999999998","76","91.33333333333333","213","535","-322","476","153","2","33.69263157894703","11"
"143","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","29.03","58","91.5909090909091","198","535","-337","396","81","13","29.791489361701704","10"
"142","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","28.15","63","91.87939698492463","199","535","-336","374","156","2","27.868131868131467","17"
"137","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","26.08","101","91.27160493827161","162","535","-373","326","108","0","30.320430107526473","5"
"140","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","26.119999999999997","49","91.42553191489361","141","535","-394","252","118","2","24.09782608695621","7"
"141","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","27.18","82","91.51479289940828","169","535","-366","293","90","0","28.83999999999955","2"
"139","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","26.240000000000002","63","91.15094339622641","159","535","-376","278","92","0","27.760416666666302","9"
"144","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","28.199999999999996","78","91.77990430622009","209","535","-326","325","71","2","24.134782608695343","2"
"153","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","29.299999999999997","29","91.20183486238533","218","535","-317","442","67","0","52.848351648351255","54"
"152","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","27.060000000000002","20","91.96825396825396","189","535","-346","352","74","0","52.52359550561744","60"
"151","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","28.09","38","91.81481481481481","189","535","-346","329","77","0","51.993548387096254","60"
"156","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","28.860000000000003","90","91.47222222222223","180","535","-355","440","235","8","31.186666666666362","16"
"147","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","29.98","44","91.29326923076923","208","535","-327","425","93","0","25.159999999999602","2"
"157","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","24.43","85","91.625","144","535","-391","253","131","0","33.87472527472489","13"
"154","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","29.39","8","91.490990990991","222","535","-313","401","58","0","54.59318181818135","58"
"150","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","27","50","91.43617021276596","188","535","-347","320","95","0","25.60444444444408","3"
"145","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","28.53","51","91.62631578947368","190","535","-345","341","91","0","26.40434782608651","3"
"155","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","29.49","16","91.07428571428571","175","535","-360","275","65","0","53.10105263157843","59"
"146","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","24","57","91.9453125","128","535","-407","177","62","1","20.59591836734667","1"
"149","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","25.919999999999998","56","91.1656050955414","157","535","-378","263","102","0","24.1849462365588","2"
"159","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","23.580000000000002","79","91.55371900826447","121","535","-414","202","91","16","34.32087912087879","4"
"166","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","26.72","56","92.25581395348837","172","535","-363","287","69","0","20.556043956043727","2"
"192","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","28.58","3","91.83163265306122","196","535","-339","290","0","0","10.731764705882226","0"
"182","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","26.740000000000002","0","91.56213017751479","169","535","-366","288","2","0","13.56781609195382","2"
"148","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","26.58","78","91.15625","160","535","-375","258","97","0","29.417204301074786","15"
"158","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","30.72","73","91.67256637168141","226","535","-309","522","181","0","37.58695652173873","8"
"183","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","29.189999999999998","0","90.94623655913979","186","535","-349","270","0","0","12.547252747252605","0"
"164","6","9","false","5","10","false","true","20","8","1","25","10","10","40","8396","28.09","64","91.4010989010989","182","535","-353","345","101","0","27.608247422680034","6"
"160","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","25.380000000000003","91","91.9367088607595","158","535","-377","309","134","1","36.01720430107483","6"
"181","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","26.1","0","91.046783625731","171","535","-364","256","2","0","13.175280898876263","1"
"167","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","29.32","59","91.18367346938776","196","535","-339","369","104","1","23.202352941176013","3"
"175","6","9","false","5","10","false","true","20","8","1","25","10","10","80","8396","24.09","51","90.59848484848484","132","535","-403","162","43","0","21.62666666666625","1"
"197","6","9","false","5","10","false","true","50","2","0.1","25","10","10","60","8396","24.47","4","92.04697986577182","149","535","-386","213","3","0","8.090322580645058","1"
"188","6","9","false","5","10","false","true","50","2","0.1","25","10","10","20","8396","27.18","4","91.07558139534883","172","535","-363","269","1","0","10.753333333333197","3"
"195","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","27.639999999999997","7","91.84615384615384","195","535","-340","310","8","0","9.755813953488252","1"
"161","6","9","false","5","10","false","true","20","8","1","25","10","10","40","8396","26.85","74","91.33136094674556","169","535","-366","352","94","2","26.683870967741598","2"
"194","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","27.810000000000002","4","91.66666666666667","189","535","-346","299","3","0","8.99080459770105","1"
"180","6","9","false","5","10","false","true","20","8","1","25","10","10","100","8396","24.709999999999997","59","91.70542635658914","129","535","-406","168","47","0","17.788764044943566","0"
"170","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","29.549999999999997","54","91.86082474226804","194","535","-341","343","81","0","25.41304347826052","3"
"168","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","29.160000000000004","39","91.63131313131314","198","535","-337","346","79","0","28.88172043010712","2"
"162","6","9","false","5","10","false","true","20","8","1","25","10","10","40","8396","23.13","89","92.09352517985612","139","535","-396","267","118","0","36.848888888888276","23"
