"BehaviorSpace results (NetLogo 6.2.2)"
"/home/ummisco/Etienne/real-tree-model-main/M0-tree-model3-régénération_wa_moran.nlogo"
"Exploration1(Surveillance-pop)"
"08/13/2022 13:26:54:026 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","nb-surveillants","engagés-initiaux","coordination-RNA","nombre-bergers","proba-discu","S-reprez","S-pop","proba-denonce","fréquence-réu","q-présence-brousse","nb-proTG-max","nb-coupeurs","participants","tps-au-champ","[step]","%-under-tree","coupeurs-attrapes","age-moy-arb","nb-arbres","init-nb-arbre","delat-Nb-arbres","pouss","pouss-prot","pouss-inter-prot","MoyN-interet-RNA","nb-engages"
"39","6","9","false","5","10","false","true","20","2","0.5","25","10","10","20","8396","26.640000000000004","1","91.86740331491713","181","535","-354","297","0","0","8.274999999999933","0"
"27","6","9","false","5","10","false","true","20","2","0.1","25","10","10","100","8396","23.59","0","91.32846715328468","137","535","-398","198","5","0","6.419354838709607","1"
"11","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","21.790000000000003","1","91.29126213592232","103","535","-432","91","2","0","8.507526881720308","0"
"16","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","29.439999999999998","1","90.54629629629629","216","535","-319","403","2","0","7.419565217391215","0"
"29","6","9","false","5","10","false","true","20","2","0.1","25","10","10","100","8396","24.93","2","91.20833333333333","144","535","-391","219","0","0","6.73777777777767","0"
"64","6","9","false","5","10","false","true","20","2","1","25","10","10","0","8396","28.65","0","91.36458333333333","192","535","-343","316","2","0","12.676923076922959","0"
"72","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","27.339999999999996","0","92.04166666666667","192","535","-343","300","0","0","5.499999999999942","0"
"71","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","21.87","2","91.72072072072072","111","535","-424","114","0","0","5.484782608695578","0"
"12","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","28.000000000000004","3","91.90566037735849","212","535","-323","418","1","0","8.705494505494418","0"
"17","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","29.220000000000002","0","91.61340206185567","194","535","-341","249","4","0","7.619780219780112","2"
"54","6","9","false","5","10","false","true","20","2","0.5","25","10","10","80","8396","28.29","2","91.11797752808988","178","535","-357","290","0","0","4.097777777777733","0"
"34","6","9","false","5","10","false","true","20","2","0.5","25","10","10","0","8396","29.39","0","91.63861386138613","202","535","-333","351","5","0","13.53695652173892","3"
"22","6","9","false","5","10","false","true","20","2","0.1","25","10","10","80","8396","28.32","1","91.30456852791878","197","535","-338","279","4","0","6.962105263157823","1"
"53","6","9","false","5","10","false","true","20","2","0.5","25","10","10","80","8396","28.17","4","91.87845303867404","181","535","-354","268","0","0","3.8842105263157483","0"
"1","6","9","false","5","10","false","true","20","2","0.1","25","10","10","0","8396","25.929999999999996","0","91.98726114649682","157","535","-378","196","0","0","12.591304347825941","0"
"50","6","9","false","5","10","false","true","20","2","0.5","25","10","10","60","8396","28.84","0","91.09268292682927","205","535","-330","369","0","0","5.524444444444361","0"
"20","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","27.500000000000004","3","91.72916666666667","192","535","-343","344","0","0","7.214736842105161","1"
"24","6","9","false","5","10","false","true","20","2","0.1","25","10","10","80","8396","28.84","2","90.7235294117647","170","535","-365","258","0","0","6.618749999999917","0"
"9","6","9","false","5","10","false","true","20","2","0.1","25","10","10","20","8396","25.619999999999997","0","91.48387096774194","155","535","-380","214","2","0","10.185567010309143","0"
"47","6","9","false","5","10","false","true","20","2","0.5","25","10","10","60","8396","24.09","2","91.42944785276073","163","535","-372","246","0","0","5.956043956043896","0"
"48","6","9","false","5","10","false","true","20","2","0.5","25","10","10","60","8396","27.450000000000003","0","91.65116279069767","172","535","-363","269","0","0","4.738947368420978","0"
"44","6","9","false","5","10","false","true","20","2","0.5","25","10","10","40","8396","24.05","1","91.5","118","535","-417","105","5","0","7.521276595744586","1"
"43","6","9","false","5","10","false","true","20","2","0.5","25","10","10","40","8396","29.07","1","91.12935323383084","201","535","-334","309","1","0","6.941935483870886","0"
"7","6","9","false","5","10","false","true","20","2","0.1","25","10","10","20","8396","27.639999999999997","2","90.80829015544042","193","535","-342","314","5","0","11.755555555555397","2"
"15","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","28.17","3","91.38974358974359","195","535","-340","321","12","0","8.969565217391164","1"
"28","6","9","false","5","10","false","true","20","2","0.1","25","10","10","100","8396","29.310000000000002","2","90.77625570776256","219","535","-316","401","2","0","6.299999999999929","0"
"13","6","9","false","5","10","false","true","20","2","0.1","25","10","10","40","8396","26.229999999999997","2","91.66071428571429","168","535","-367","246","4","0","8.982608695652088","0"
"6","6","9","false","5","10","false","true","20","2","0.1","25","10","10","20","8396","27.71","4","91.71428571428571","182","535","-353","279","0","0","10.122105263157781","1"
"32","6","9","false","5","10","false","true","20","2","0.5","25","10","10","0","8396","29.270000000000003","0","91.3157894736842","209","535","-326","384","1","0","12.078260869565066","2"
"60","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","28.610000000000003","1","91.92165898617512","217","535","-318","388","0","0","3.628571428571381","0"
"49","6","9","false","5","10","false","true","20","2","0.5","25","10","10","60","8396","29.68","3","91.41951219512195","205","535","-330","382","5","0","5.77419354838703","0"
"51","6","9","false","5","10","false","true","20","2","0.5","25","10","10","80","8396","26.72","3","91.66459627329192","161","535","-374","246","3","0","4.097872340425485","1"
"55","6","9","false","5","10","false","true","20","2","0.5","25","10","10","80","8396","25.009999999999998","5","91.50757575757575","132","535","-403","174","0","0","5.015217391304281","0"
"58","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","27.61","2","91.53293413173652","167","535","-368","215","0","0","3.9404255319148227","0"
"18","6","9","false","5","10","false","true","20","2","0.1","25","10","10","60","8396","29.15","3","92.02870813397129","209","535","-326","352","3","0","8.50315789473673","0"
"42","6","9","false","5","10","false","true","20","2","0.5","25","10","10","40","8396","25.36","3","92.41549295774648","142","535","-393","184","0","0","6.933333333333258","0"
"57","6","9","false","5","10","false","true","20","2","0.5","25","10","10","100","8396","28.999999999999996","2","91.92708333333333","192","535","-343","304","0","0","3.566315789473642","0"
"73","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","26.400000000000002","2","90.65425531914893","188","535","-347","347","23","0","4.863736263736204","0"
"75","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","28.360000000000003","4","91.62921348314607","178","535","-357","264","3","0","5.137078651685326","0"
"95","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","24.099999999999998","41","91.45911949685535","159","535","-376","247","78","0","50.93333333333284","59"
"76","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","26.640000000000004","0","92.03763440860214","186","535","-349","326","0","0","3.2288888888888607","0"
"77","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","26.479999999999997","1","91.41717791411043","163","535","-372","249","0","0","3.8527472527472075","0"
"74","6","9","false","5","10","false","true","20","2","1","25","10","10","40","8396","24.43","1","90.8951048951049","143","535","-392","181","0","0","5.067391304347766","0"
"78","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","26.009999999999998","0","91.47191011235955","178","535","-357","245","0","0","3.905376344085978","0"
"91","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","25.790000000000003","2","91.54362416107382","149","535","-386","240","51","0","52.71578947368375","62"
"98","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","26.75","73","91.04","175","535","-360","340","161","1","43.054347826086634","28"
"122","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","25.840000000000003","6","91.86842105263158","152","535","-383","247","74","0","52.63863636363598","51"
"123","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","24.07","2","91.17006802721089","147","535","-388","194","69","0","52.58461538461497","58"
"99","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","30.23","74","91.46606334841628","221","535","-314","529","190","0","43.69111111111067","26"
"97","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","27.169999999999998","58","90.85714285714286","168","535","-367","295","123","0","43.97446808510601","22"
"96","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","25.540000000000003","79","91.77931034482759","145","535","-390","254","148","5","41.39780219780176","28"
"94","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","24.89","51","91.5","156","535","-379","223","53","0","52.921649484535635","53"
"113","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","28.599999999999998","71","91.54143646408839","181","535","-354","393","156","0","35.23863636363593","14"
"81","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","25.14","3","90.95302013422818","149","535","-386","200","0","0","2.7810526315789064","0"
"93","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","25.290000000000003","61","91.45454545454545","176","535","-359","341","71","0","54.729032258064095","49"
"92","6","9","false","5","10","false","true","20","8","0.1","25","10","10","0","8396","22.16","43","91.55405405405405","148","535","-387","235","59","0","50.64516129032214","58"
"106","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","27.750000000000004","48","91.8755980861244","209","535","-326","490","177","1","33.306521739129984","23"
"105","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","28.970000000000002","77","91.47272727272727","220","535","-315","534","200","0","37.90222222222186","22"
"100","6","9","false","5","10","false","true","20","8","0.1","25","10","10","20","8396","27.229999999999997","69","91.70760233918129","171","535","-364","360","160","0","45.444680851063346","33"
"102","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","23.79","49","91.08661417322834","127","535","-408","188","110","2","40.156989247311294","23"
"80","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","29.09","0","91.54314720812182","197","535","-338","360","0","0","3.997752808988713","0"
"109","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","25.2","64","91.42","150","535","-385","319","171","0","35.92340425531879","17"
"126","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","28.93","89","91.35233160621762","193","535","-342","453","232","29","33.40869565217351","15"
"124","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","27.32","5","92.19444444444444","180","535","-355","348","85","0","52.040425531914366","63"
"112","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","29.45","65","91.51401869158879","214","535","-321","496","199","0","33.59560439560402","13"
"128","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","25.91","80","92.05","160","535","-375","277","143","1","42.63636363636301","29"
"101","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","24.27","58","90.88275862068966","145","535","-390","317","147","2","37.39120879120833","20"
"88","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","26.029999999999998","4","91.41764705882353","170","535","-365","259","0","0","2.26593406593403","0"
"85","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","27.38","0","91.76960784313725","204","535","-331","329","0","0","2.62105263157892","0"
"103","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","24.83","54","91.71774193548387","124","535","-411","197","90","0","42.109677419354384","18"
"127","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","28.98","80","91.06598984771574","197","535","-338","433","188","1","43.76888888888845","18"
"79","6","9","false","5","10","false","true","20","2","1","25","10","10","60","8396","27.71","4","91.59509202453988","163","535","-372","215","0","0","3.140425531914868","0"
"83","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","23.400000000000002","1","91.60544217687075","147","535","-388","197","0","0","2.8399999999999554","0"
"115","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","28.060000000000002","43","91.67455621301775","169","535","-366","359","139","0","36.426086956521246","12"
"110","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","24.68","50","91.49640287769785","139","535","-396","233","109","3","35.21538461538425","13"
"104","6","9","false","5","10","false","true","20","8","0.1","25","10","10","40","8396","29.62","77","91.32178217821782","202","535","-333","409","176","0","34.46874999999965","22"
"114","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","24.45","71","91.88288288288288","111","535","-424","174","98","0","36.37608695652122","21"
"89","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","26.340000000000003","2","91.41935483870968","155","535","-380","213","0","0","1.9290322580644899","0"
"82","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","29.160000000000004","2","92.01826484018265","219","535","-316","414","0","0","2.5999999999999686","0"
"132","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","26.200000000000003","84","91.91616766467065","167","535","-368","300","98","0","32.21538461538426","7"
"117","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","28.04","47","91.88947368421053","190","535","-345","402","135","0","32.10222222222178","11"
"84","6","9","false","5","10","false","true","20","2","1","25","10","10","80","8396","25.91","1","91.51123595505618","178","535","-357","253","0","0","2.3642105263157664","0"
"130","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","26.96","75","91.73255813953489","172","535","-363","404","245","10","32.99782608695614","21"
"111","6","9","false","5","10","false","true","20","8","0.1","25","10","10","80","8396","23.16","46","91.58518518518518","135","535","-400","231","101","0","36.06808510638259","13"
"135","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","29.87","75","91.78301886792453","212","535","-323","460","174","0","29.931034482758225","10"
"108","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","25.259999999999998","49","91.41726618705036","139","535","-396","230","97","0","38.35578947368376","22"
"139","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","24.5","72","91.16447368421052","152","535","-383","264","90","0","31.043956043955664","9"
"120","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","27.87","51","91.79166666666667","192","535","-343","360","118","0","33.50425531914854","7"
"86","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","23.29","0","91.19014084507042","142","535","-393","158","0","0","1.765957446808489","0"
"125","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","26.640000000000004","10","91.7231638418079","177","535","-358","335","63","0","53.09894736842059","58"
"90","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","28.33","1","91.66494845360825","194","535","-341","318","0","0","2.0956521739130123","0"
"144","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","31","71","91.22488038277513","209","535","-326","406","159","0","25.827586206896285","6"
"116","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","25.89","43","91.32704402515724","159","535","-376","302","135","0","34.889361702127104","16"
"129","6","9","false","5","10","false","true","20","8","0.5","25","10","10","20","8396","28.92","106","92.24528301886792","212","535","-323","449","192","0","44.667415730336565","18"
"87","6","9","false","5","10","false","true","20","2","1","25","10","10","100","8396","27.88","3","91.81132075471699","212","535","-323","354","0","0","1.7113402061855463","0"
"138","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","25.27","73","92.10218978102189","137","535","-398","225","130","16","27.084444444444088","8"
"136","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","26.479999999999997","66","91.95238095238095","168","535","-367","333","107","0","30.402247191010833","12"
"121","6","9","false","5","10","false","true","20","8","0.5","25","10","10","0","8396","23.91","4","91.4047619047619","126","535","-409","146","46","0","52.093617021276174","56"
"107","6","9","false","5","10","false","true","20","8","0.1","25","10","10","60","8396","27.650000000000002","63","91.42696629213484","178","535","-357","377","149","2","37.46382978723355","18"
"131","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","26.44","49","91.85632183908046","174","535","-361","332","140","0","28.770212765957176","5"
"134","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","27.01","82","91.1042944785276","163","535","-372","370","151","1","34.045161290322014","15"
"137","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","28.93","84","91.33644859813084","214","535","-321","509","143","0","26.75862068965478","2"
"142","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","26.540000000000003","67","91.29746835443038","158","535","-377","269","104","0","26.353846153845893","5"
"119","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","29.470000000000002","56","92.0049504950495","202","535","-333","382","133","0","35.9739130434778","12"
"118","6","9","false","5","10","false","true","20","8","0.1","25","10","10","100","8396","24.98","61","91.54744525547446","137","535","-398","225","85","0","33.10526315789433","12"
"143","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","24.39","84","91.94267515923566","157","535","-378","293","98","0","29.973333333332963","2"
"141","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","27.310000000000002","85","91.86390532544378","169","535","-366","326","109","8","27.442105263157387","6"
"133","6","9","false","5","10","false","true","20","8","0.5","25","10","10","40","8396","28.23","47","91.6923076923077","182","535","-353","368","115","0","31.35319148936128","8"
"140","6","9","false","5","10","false","true","20","8","0.5","25","10","10","60","8396","25.929999999999996","71","90.88333333333334","180","535","-355","346","112","0","27.88510638297846","2"
"145","6","9","false","5","10","false","true","20","8","0.5","25","10","10","80","8396","27.650000000000002","53","91.13917525773196","194","535","-341","451","196","40","24.956043956043672","3"
"154","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","25.86","18","91.91304347826087","161","535","-374","274","64","0","51.96989247311783","46"
"159","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","29.37","91","90.71354166666667","192","535","-343","438","141","0","37.333333333332966","13"
"157","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","25.31","75","91.52857142857142","140","535","-395","271","148","2","39.2382022471905","16"
"150","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","26.419999999999998","57","91.49473684210527","190","535","-345","356","93","0","22.870454545454262","3"
"152","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","23.61","22","91.78571428571429","126","535","-409","136","54","0","52.9934065934061","59"
"153","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","24.86","24","91.1896551724138","116","535","-419","151","62","0","51.73695652173865","54"
"147","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","27.6","54","91.62790697674419","172","535","-363","258","34","4","25.64494382022428","4"
"151","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","29.17","68","91.57291666666667","192","535","-343","326","65","0","52.12688172042957","59"
"155","6","9","false","5","10","false","true","20","8","1","25","10","10","0","8396","24.26","26","91.19148936170212","141","535","-394","245","68","0","56.42888888888846","60"
"148","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","26.179999999999996","50","91.86857142857143","175","535","-360","346","114","0","26.673684210525884","11"
"146","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","27.950000000000003","65","91.59649122807018","171","535","-364","286","76","0","25.933333333333014","3"
"160","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","30.54","80","91.94063926940639","219","535","-316","451","159","7","36.437362637362234","11"
"166","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","26.31","35","90.7784090909091","176","535","-359","330","84","0","26.549999999999685","3"
"156","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","26.07","85","91.0125","160","535","-375","318","168","0","34.07741935483833","12"
"161","6","9","false","5","10","false","true","20","8","1","25","10","10","40","8396","26.02","68","90.83529411764705","170","535","-365","344","108","0","34.01538461538417","6"
"188","6","9","false","5","10","false","true","50","2","0.1","25","10","10","20","8396","25.06","5","91.57865168539325","178","535","-357","289","0","0","11.62921348314595","0"
"181","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","25.779999999999998","0","91.26351351351352","148","535","-387","209","0","0","13.758241758241581","0"
"185","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","28.749999999999996","0","91.01015228426395","197","535","-338","295","5","0","14.028888888888668","2"
"195","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","24.3","2","91.70714285714286","140","535","-395","182","3","0","9.686021505376234","0"
"186","6","9","false","5","10","false","true","50","2","0.1","25","10","10","20","8396","23.3","0","91.90265486725664","113","535","-422","152","14","0","11.093478260869457","1"
"169","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","23.119999999999997","47","91.58389261744966","149","535","-386","233","79","0","27.67999999999966","2"
"158","6","9","false","5","10","false","true","20","8","1","25","10","10","20","8396","23","91","90.97457627118644","118","535","-417","184","114","11","31.88539325842663","10"
"183","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","28.18","0","91.61578947368422","190","535","-345","324","2","0","14.397849462365373","1"
"197","6","9","false","5","10","false","true","50","2","0.1","25","10","10","60","8396","27.58","10","90.98989898989899","198","535","-337","341","0","0","8.423913043478183","0"
"190","6","9","false","5","10","false","true","50","2","0.1","25","10","10","20","8396","29.42","2","91.15196078431373","204","535","-331","365","22","0","11.721348314606553","2"
"187","6","9","false","5","10","false","true","50","2","0.1","25","10","10","20","8396","30.59","2","91.44239631336406","217","535","-318","439","0","0","11.10888888888877","0"
"168","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","28.849999999999998","64","91.4234693877551","196","535","-339","431","158","0","22.912087912087582","4"
"194","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","27.26","2","91.44505494505495","182","535","-353","313","3","0","9.719999999999898","0"
"182","6","9","false","5","10","false","true","50","2","0.1","25","10","10","0","8396","27.87","0","91.38071065989848","197","535","-338","306","1","0","12.580434782608581","0"
"149","6","9","false","5","10","false","true","20","8","0.5","25","10","10","100","8396","27.32","45","92.23756906077348","181","535","-354","297","64","0","22.445360824741904","4"
"170","6","9","false","5","10","false","true","20","8","1","25","10","10","60","8396","27.889999999999997","43","91.2814371257485","167","535","-368","334","74","0","30.304347826086442","8"
"193","6","9","false","5","10","false","true","50","2","0.1","25","10","10","40","8396","27.96","0","91.01290322580645","155","535","-380","234","0","0","9.004301075268714","0"
