"BehaviorSpace results (NetLogo 6.2.2)"
"/home/ummisco/Etienne/real-tree-model-main/M0-tree-model3-régénération_wa_moran.nlogo"
"Exploration2(Surveillance-déléguée)"
"08/13/2022 21:36:40:118 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","nb-surveillants","engagés-initiaux","coordination-RNA","nombre-bergers","proba-discu","S-reprez","S-pop","proba-denonce","fréquence-réu","q-présence-brousse","nb-proTG-max","nb-coupeurs","participants","tps-au-champ","[step]","%-under-tree","coupeurs-attrapes","age-moy-arb","nb-arbres","init-nb-arbre","delat-Nb-arbres","pouss","pouss-prot","pouss-inter-prot","MoyN-interet-RNA","nb-engages"
"1299","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","45.57","217","38.45916515426497","551","535","16","2354","1089","647","94.5268817204356","89"
"1275","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","73.57000000000001","240","16.739943342776204","1765","535","1230","7133","1984","999","82.47191011236002","88"
"1291","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","50.29","215","30.2640306122449","784","535","249","3224","1121","701","94.26590909091436","88"
"1294","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","54.779999999999994","228","25.21153846153846","988","535","453","3752","1215","810","88.41956521739971","88"
"1263","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","74.27","240","15.950483779169039","1757","535","1222","7207","2012","979","81.33763440860253","93"
"1270","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","72.37","239","17.28036809815951","1630","535","1095","6827","2024","1219","66.976344086022","93"
"1266","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","73.57000000000001","231","18.217964824120603","1592","535","1057","6636","1972","1085","76.8695652173917","87"
"1267","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","73.14","237","16.341094295692667","1718","535","1183","7142","1997","1027","79.87912087912125","90"
"1308","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","44.03","232","35.96309963099631","542","535","7","2464","1459","786","64.3744186046539","68"
"1288","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","59.27","239","24.541353383458645","1064","535","529","4113","1192","736","98.02391304348981","91"
"1277","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","68","226","18.874239350912777","1479","535","944","6281","1961","1158","81.4879120879126","87"
"1295","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","53.03","238","28.24815724815725","814","535","279","3206","1111","634","84.82696629213996","89"
"1300","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","45.03","212","34.481675392670155","573","535","38","2347","1028","607","84.81290322580928","91"
"1293","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","54.74","219","25.62204724409449","889","535","354","3598","1199","703","106.04347826087886","89"
"1268","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","73.50999999999999","240","18.150594451783356","1514","535","979","6275","1933","1084","75.38241758241804","90"
"1287","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","59.89","205","25.592964824120603","995","535","460","3837","1189","755","96.1586956521807","92"
"1297","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","55.989999999999995","211","25.171821305841924","873","535","338","3399","1154","674","104.3104166666764","94"
"1290","3","9","true","5","50","true","false","80","2","0.1","25","10","10","10","8396","56.75","225","27.1875","928","535","393","3665","1295","786","114.80400000001154","100"
"1278","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","67.45","223","18.94724592707525","1289","535","754","5439","1936","1171","68.97204301075303","83"
"1306","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","33.64","228","50.1094674556213","338","535","-197","1256","867","418","109.86818181818504","65"
"1262","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","75.27000000000001","227","16.364653243847876","1788","535","1253","7499","1957","1085","79.58888888888937","90"
"1305","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","42.15","239","30.35016835016835","594","535","59","3002","1806","1285","94.40229885057904","87"
"1279","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","75.53999999999999","225","16.95562950637826","1803","535","1268","7336","2074","1080","73.84516129032289","88"
"1276","3","9","true","5","10","true","false","80","8","0.1","25","10","10","80","8396","75.51","240","16.7395225464191","1885","535","1350","7907","2025","1132","76.80219780219832","90"
"1303","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","45.31","232","37.329351535836174","586","535","51","2444","1330","629","118.73043478261262","88"
"1304","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","65.86999999999999","240","19.048104956268222","1372","535","837","5606","1973","1200","102.17582417583553","90"
"1302","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","49.81","220","24.80043859649123","912","535","377","4031","1789","1132","95.33913043479187","91"
"1315","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","58.809999999999995","240","22.212804328223626","1109","535","574","4794","1856","1103","95.14725274725778","89"
"1318","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","48.99","237","28.35113484646195","749","535","214","3570","1735","1128","156.85111111111826","81"
"1311","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","52.94","239","27.940892641737033","829","535","294","4163","1944","1344","97.13913043478739","91"
"1317","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","56.65","238","22.836047774158523","921","535","386","3991","1807","1041","94.11956521740119","91"
"1307","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","66.97","240","18.74175824175824","1456","535","921","6400","1997","1220","87.18279569892927","93"
"1309","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","58.08","232","23.413825757575758","1056","535","521","4490","1911","1125","71.88387096774959","87"
"1319","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","30.43","221","69.96761133603239","247","535","-288","850","531","278","137.40631578947463","42"
"1301","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","76.18","240","15.594823032223983","1893","535","1358","8049","2105","1441","126.25319148937189","94"
"1310","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","63.33","239","19.928193499622072","1323","535","788","5285","1863","1105","98.51648351648953","91"
"1320","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","59.660000000000004","236","21.29639175257732","1164","535","629","4873","1940","1185","81.76404494382619","88"
"1316","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","54.230000000000004","224","24.07539267015707","955","535","420","4177","1864","1158","116.68602150538277","93"
"1314","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","59.650000000000006","239","21.569817866435386","1153","535","618","4761","1912","1361","137.6417582417658","88"
"1322","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","59.99","216","21.996694214876033","1210","535","675","4629","1242","828","93.88888888890075","89"
"1313","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","57.9","240","22.672922252010725","1119","535","584","5107","1972","1164","93.93763440860849","92"
"1324","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.529999999999994","217","21.01698841698842","1295","535","760","4809","1251","874","122.01702127661413","94"
"1323","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","65.14","221","20.377647918188458","1369","535","834","5331","1348","895","118.07578947370006","95"
"1312","3","9","true","5","50","true","false","80","2","0.1","25","10","10","80","8396","60.5","240","20.54063926940639","1095","535","560","4623","1857","1039","119.1354838709717","93"
"1330","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","63.56","211","21.684563758389263","1341","535","806","5062","1308","903","106.82608695653629","91"
"1329","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.580000000000005","215","20.78609625668449","1309","535","774","4801","1246","842","113.04255319150548","91"
"1331","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.43","210","22.87274155538099","1273","535","738","4776","1239","816","114.81521739132359","91"
"1328","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","64.21","211","21.38228614685844","1321","535","786","4916","1272","891","118.89684210528321","95"
"1327","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.81","215","22.9","1260","535","725","4848","1302","896","105.32043010754323","91"
"1332","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","64.64999999999999","213","20.970137825421133","1306","535","771","4807","1256","843","120.18681318683024","91"
"1325","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","59.96","211","21.46260601387818","1297","535","762","4976","1238","824","108.1812500000102","95"
"1334","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.83","215","22.689274447949526","1268","535","733","4847","1198","828","95.12045454546252","88"
"1321","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.03999999999999","219","21.614209320091675","1309","535","774","4866","1238","864","111.18297872342329","94"
"1335","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","61.9","214","23.041095890410958","1241","535","706","4640","1246","838","103.47640449439822","89"
"1326","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","61.1","212","21.472560975609756","1312","535","777","4869","1166","796","116.70638297874265","91"
"1336","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","65.88000000000001","201","22.73296789350039","1277","535","742","4866","1308","886","115.06170212767795","93"
"1333","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","62.44","221","22.77930476960388","1237","535","702","4641","1207","839","101.98279569893646","93"
"1337","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","64.11","210","21.715241635687732","1345","535","810","5162","1307","902","97.46170212767103","93"
"1339","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","64","220","22.127313101406365","1351","535","816","5041","1317","887","114.34505494507233","86"
"1338","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","65.09","220","22.842654735272184","1341","535","806","4992","1226","826","105.1438202247336","87"
"1340","3","9","true","5","50","true","false","80","8","0.1","25","10","10","10","8396","64.05999999999999","217","20.07921511627907","1376","535","841","5141","1264","809","110.12340425533519","91"
"1369","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","59.51","211","22.709153122326775","1169","535","634","4674","1259","925","784.5078651684836","89"
"1364","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.589999999999996","232","21.854077253218883","1165","535","630","4426","1232","866","821.8043010752044","93"
"1366","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","64.53","228","21.92191235059761","1255","535","720","4973","1324","933","874.4808510637562","94"
"1365","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.97","219","22.38579499596449","1239","535","704","4959","1212","893","832.019780219713","91"
"1378","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.72","230","22.32698675496689","1208","535","673","4687","1287","869","781.6622222221621","90"
"1375","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","62.38","211","23.483654652137467","1193","535","658","4420","1227","867","797.2314606740987","89"
"1377","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","59.3","219","24.79078014184397","1128","535","593","4259","1184","835","720.4988505746687","87"
"1376","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","62.61","218","20.811119573495812","1313","535","778","5035","1375","981","802.0555555554985","90"
"1368","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","61.199999999999996","213","23.220958570268074","1231","535","696","4658","1235","887","853.9021276595043","94"
"1367","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.370000000000005","220","21.47464671654198","1203","535","668","4662","1269","871","816.1413043477645","92"
"1361","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","61.839999999999996","224","21.908264462809917","1210","535","675","4561","1219","810","828.9333333332639","93"
"1372","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.67","229","21.7906050955414","1256","535","721","4724","1288","931","842.0111111110466","90"
"1371","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","61.6","231","22.98994974874372","1194","535","659","4510","1236","854","825.5053763440219","93"
"1379","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","58.25","214","24.36576239476146","1069","535","534","4035","1186","854","757.5149425286845","87"
"1362","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","62.27","219","21.492487479131885","1198","535","663","4635","1245","891","886.4895833332556","96"
"1370","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","62.89","213","20.83728036669213","1309","535","774","5007","1273","933","867.030107526807","93"
"1341","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.94","236","14.542764491284961","2467","535","1932","9526","2063","1266","71.5865168539389","88"
"1374","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","58.53","231","21.51015228426396","1182","535","647","4520","1282","837","771.1297872339898","94"
"1373","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","61.24000000000001","236","20.497659906396255","1282","535","747","4824","1214","825","833.0107526881009","93"
"1363","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","60.980000000000004","230","21.384489795918366","1225","535","690","4636","1213","800","820.5608695651547","92"
"1342","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.25","220","14.319455252918289","2570","535","2035","10085","2084","1168","86.92222222223208","90"
"1380","3","9","true","5","80","true","false","80","2","0.1","25","10","10","10","8396","63.72","234","21.905426356589146","1290","535","755","4894","1193","818","798.591208791148","91"
"1344","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","79.14","236","14.98984771573604","2364","535","1829","9825","2203","1462","86.34893617021794","93"
"1352","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.11","235","13.776522791448164","2479","535","1944","9542","2058","1116","87.07333333334162","90"
"1350","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","79.25","238","15.687442713107242","2182","535","1647","8883","2068","1460","107.54666666667444","90"
"1356","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","82.19999999999999","240","13.99605988967691","2538","535","2003","9921","2024","1161","82.22471910112851","89"
"1354","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","83.89999999999999","230","14.516606642657063","2499","535","1964","9805","2111","1264","72.36629213483691","89"
"1345","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","77.74","231","15.41155712395236","2267","535","1732","9338","2179","1517","88.46736842106353","92"
"1353","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.64","239","15.309824704443539","2453","535","1918","9886","2092","1309","80.96304347826772","90"
"1343","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","78.86","235","15.12901861252115","2364","535","1829","9211","2072","1352","81.35000000000879","91"
"1348","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","80.67","238","14.596029173419772","2468","535","1933","9759","2110","1320","84.07096774194325","93"
"1347","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","80.28999999999999","238","14.302868068833652","2615","535","2080","10349","2139","1349","143.78043478261964","91"
"1358","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","82.08","237","14.365680966264057","2401","535","1866","9470","2146","1315","86.40869565217977","90"
"1360","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.66","234","14.846250523669879","2387","535","1852","9231","2043","1300","82.26881720430802","86"
"1355","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","80.56","240","15.013793103448275","2465","535","1930","9814","2083","1311","126.12087912088995","90"
"1349","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","80.25999999999999","237","14.59206081081081","2368","535","1833","9615","2221","1463","84.21237113402746","96"
"1346","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","82.05","232","14.602734523357388","2633","535","2098","10240","2101","1263","145.41914893618124","94"
"1359","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","79.66","240","15.990162532078699","2338","535","1803","9684","2125","1446","76.52043010753316","92"
"1351","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","81.15","238","15.08793868495361","2479","535","1944","9767","2215","1432","89.45000000001015","93"
"1357","3","9","true","5","50","true","false","80","8","0.1","25","10","10","80","8396","80.89","240","14.333333333333334","2547","535","2012","10337","2243","1481","124.87291666667751","96"
"1389","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","79.01","240","16.163348416289594","2210","535","1675","9174","2102","1467","820.5218390804133","87"
"1381","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.32000000000001","238","15.080852954242559","2251","535","1716","9205","2100","1404","977.7222222221773","90"
"1405","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","67.85","222","21.094313453536756","1442","535","907","5171","1240","812","925.0574468084277","94"
"1401","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.51","210","21.171363290175172","1313","535","778","4995","1252","858","885.1847826086179","92"
"1402","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","66.31","228","20.749295774647887","1420","535","885","5410","1341","893","898.325531914811","94"
"1388","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.33","240","14.150565709312446","2298","535","1763","9445","2054","1304","942.1775280898321","89"
"1392","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","76.34","240","15.205479452054794","2190","535","1655","8833","2118","1465","946.8067415729903","89"
"1393","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","80.11","240","14.660854402789887","2294","535","1759","9089","2169","1427","1045.4777777777304","90"
"1387","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.09","240","15.739837398373984","2214","535","1679","9038","2138","1473","1039.4521739129862","92"
"1403","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","64.27000000000001","232","21.550670640834575","1342","535","807","4867","1215","825","882.5354838708868","93"
"1408","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","65.14999999999999","211","19.485272459499264","1358","535","823","5127","1287","889","878.4791208790426","91"
"1385","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.3","232","15.959558823529411","2176","535","1641","8845","2150","1517","885.1569892472612","93"
"1384","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","75.77000000000001","240","14.907098618389709","2099","535","1564","8463","2075","1374","896.793478260826","92"
"1383","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","76.81","240","15.399153737658674","2127","535","1592","8821","2115","1435","992.616666666608","96"
"1406","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.91","216","20.552437223042837","1354","535","819","5074","1261","872","842.7528089886952","89"
"1391","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","77.51","239","15.511374876360039","2022","535","1487","8383","2071","1417","871.0304347825663","92"
"1407","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.9","210","20.65304606240713","1346","535","811","5015","1283","885","887.9391304346988","92"
"1386","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.77","240","15.19205298013245","2265","535","1730","9335","2130","1511","1147.284782608641","92"
"1390","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","75.55","239","15.199726402188782","2193","535","1658","9290","2231","1607","918.741666666609","96"
"1399","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","78.42","240","15.423655913978495","2325","535","1790","9538","2209","1475","912.4891304347337","92"
"1394","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","80.19","239","14.675118177911473","2327","535","1792","9356","2200","1437","990.378947368371","95"
"1413","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.129999999999995","227","21.4453531598513","1345","535","810","4849","1181","777","833.420689655104","87"
"1412","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","65.19","230","21.468592057761732","1385","535","850","5040","1194","772","902.5736263735454","91"
"1410","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","64.5","230","22.10224632068164","1291","535","756","4635","1203","816","849.0333333332558","90"
"1409","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","62.62","221","21.090317919075144","1384","535","849","5109","1292","809","913.934042553107","94"
"1398","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","79.23","236","14.730819245773732","2307","535","1772","9456","2155","1365","1011.5521739129953","92"
"1404","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","65.63","226","20.58055152394775","1378","535","843","5065","1179","779","901.493617021188","94"
"1411","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","65.11","232","20.33117816091954","1392","535","857","5211","1167","757","833.1370786516122","89"
"1396","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","76.94","240","15.678956834532373","2224","535","1689","8927","2123","1507","1006.2086021504805","93"
"1382","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","79.99000000000001","240","14.785805354866127","2353","535","1818","9463","2137","1416","1018.9136842104657","95"
"1400","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","79.22","229","15.38967741935484","2325","535","1790","9495","2164","1494","1050.4086021504786","93"
"1397","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","80.13","240","14.77038895859473","2391","535","1856","9343","2210","1389","1127.7604166666176","96"
"1416","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","62.41","212","21.40252038547072","1349","535","814","5111","1187","778","865.8853932583517","89"
"1414","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","64.3","220","20.753218884120173","1398","535","863","5211","1165","780","859.1101123594739","89"
"1419","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","64.4","218","19.468354430379748","1422","535","887","5354","1291","835","879.9311111110302","90"
"1395","3","9","true","5","80","true","false","80","2","0.1","25","10","10","80","8396","77.98","239","15.920805998125585","2134","535","1599","8434","2017","1351","1042.5413043477695","92"
"1417","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","64.61","226","20.72903672903673","1443","535","908","5364","1289","867","850.9711111110363","90"
"1415","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.23","218","20.75357950263753","1327","535","792","4902","1242","807","904.1440860214224","93"
"1420","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","63.88","210","20.660433807030664","1337","535","802","5042","1262","868","883.3538461537694","91"
"1441","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","26.68","81","92.02762430939227","181","535","-354","278","0","0","12.199999999999868","0"
"1448","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.38","52","92.16766467065868","167","535","-368","257","3","0","12.883516483516342","2"
"1443","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","24.67","117","91.25","152","535","-383","183","0","0","10.327659574467965","0"
"1452","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","24","85","90.90728476821192","151","535","-384","208","0","0","11.963636363636226","0"
"1418","3","9","true","5","80","true","false","80","8","0.1","25","10","10","10","8396","61.39","212","23.150197628458496","1265","535","730","4767","1212","817","891.2694736841254","95"
"1446","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","28.560000000000002","73","91.15873015873017","189","535","-346","304","0","0","11.997752808988626","0"
"1449","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","25.55","66","92.04635761589404","151","535","-384","239","0","0","12.737078651685245","0"
"1445","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","24.759999999999998","77","91.5037037037037","135","535","-400","170","0","0","12.129032258064372","0"
"1450","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","30.3","67","91.60474308300395","253","535","-282","496","2","0","11.754347826086814","0"
"1442","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.63","60","91.5989847715736","197","535","-338","307","0","0","11.323711340206085","0"
"1451","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.92","62","92.05583756345177","197","535","-338","317","1","0","11.372043010752536","2"
"1444","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","28.51","73","91.32608695652173","184","535","-351","288","5","0","12.363829787233888","0"
"1455","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.51","76","91.17085427135679","199","535","-336","363","2","0","12.179999999999824","2"
"1447","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.3","75","91.77222222222223","180","535","-355","219","2","0","10.787234042553127","0"
"1429","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","81.74","239","14.851404056162247","2564","535","2029","10297","2020","1217","808.4023529411324","85"
"1426","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","81.64","239","14.847102342786684","2433","535","1898","9829","2066","1332","942.1563218390307","87"
"1454","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.229999999999997","57","91.87096774193549","186","535","-349","336","5","0","11.720879120878996","0"
"1427","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","82.62","240","14.684600389863547","2565","535","2030","10181","2088","1205","916.3386363635855","88"
"1458","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","23.44","77","92.6159420289855","138","535","-397","132","3","0","13.021739130434616","1"
"1453","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","28.26","29","91.2964824120603","199","535","-336","359","3","0","12.111578947368296","0"
"1460","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","23.97","107","91.54477611940298","134","535","-401","130","0","0","12.002173913043356","0"
"1462","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","42.870000000000005","230","32.25423728813559","649","535","114","2751","1249","698","60.200000000000124","67"
"1456","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","27.310000000000002","106","91.65317919075144","173","535","-362","254","8","0","12.260869565217245","1"
"1461","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","29.21","112","91.4517766497462","197","535","-338","298","0","0","8.576344086021367","0"
"1422","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","84.32","240","13.980347694633409","2646","535","2111","10549","2208","1342","1085.6478260868998","92"
"1459","4","9","false","5","10","true","false","80","2","0.1","25","10","10","10","8396","28.610000000000003","64","92.14492753623189","207","535","-328","367","1","0","12.795555555555444","0"
"1424","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","81.89","240","14.568040435458787","2572","535","2037","9881","2077","1223","911.6112359549904","89"
"1466","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","24.169999999999998","97","91.79850746268657","134","535","-401","161","3","0","9.290909090909013","0"
"1431","3","9","true","5","80","true","false","80","8","0.1","25","10","10","80","8396","83.89999999999999","237","13.213566902720835","2683","535","2148","10242","2083","1145","1058.424175824127","91"
"1469","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","57.79","234","23.588929219600725","1102","535","567","4805","1779","1068","82.3678160919547","85"
"1467","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","51.15","228","22.495227995758217","943","535","408","4135","1583","917","78.731034482759","82"
"1464","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","23.21","96","90.68852459016394","122","535","-413","129","4","0","6.838297872340339","1"
"1463","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","28.78","95","91.73267326732673","202","535","-333","306","0","0","7.5488888888888015","0"
"1465","4","9","false","5","10","true","false","80","2","0.1","25","10","10","80","8396","47.339999999999996","240","30.54691689008043","746","535","211","3347","1547","854","72.17272727272753","78"
