evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
14410,14410,100.0,0.46916092586818436,9.63222878677414,91.95530786564079,100.0,50.0,-54380.87039999345,-28.0,1,"[0.46916092586818436]","[95.43]","[100.0]","[10.0]","[9.63222878677414]","[5.0]","[100.0]","[53.0]","[91.95530786564079]","[-119584232]","[9855.30579999571]","[true]","[28.0]","[54380.87039999345]","[1.0]","[50.0]","[6372.0]","[true]","[9.0]","[90.0]","[5837.0]","[false]","[10.0]","[250.0]"
14410,14410,32.699568240465524,0.4368109292815095,1.0,27.114736869554974,64.92077166799756,5.0,-42956.871199998226,-58.0,1,"[0.4368109292815095]","[26.369999999999997]","[32.699568240465524]","[10.0]","[1.0]","[5.0]","[64.92077166799756]","[662.0]","[27.114736869554974]","[-1096422165]","[-2000.5707999994193]","[true]","[58.0]","[42956.871199998226]","[1.0]","[5.0]","[145.0]","[true]","[9.0]","[93.0]","[-390.0]","[false]","[10.0]","[141.0]"
14410,14410,32.72328053085276,0.6084572292381754,5.037924236195207,46.313079258128,68.99193085993993,5.432807083576123,-45192.99327999727,-35.0,30,"[0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754,0.6084572292381754]","[52.42,52.059999999999995,52.89,50.39,52.52,45.86,53.38,49.93,53.190000000000005,50.99,50.94,47.4,56.08,52.300000000000004,55.879999999999995,51.870000000000005,50.349999999999994,52.03,50.1,53.510000000000005,51.42,51.1,49.980000000000004,51.18000000000001,51.0,52.959999999999994,48.85,53.080000000000005,48.8,52.12]","[32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276,32.72328053085276]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207,5.037924236195207]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993,68.99193085993993]","[553.0,568.0,511.0,516.0,505.0,563.0,518.0,572.0,449.0,525.0,551.0,550.0,519.0,634.0,498.0,570.0,541.0,557.0,601.0,505.0,579.0,570.0,528.0,631.0,523.0,523.0,620.0,563.0,531.0,587.0]","[46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128,46.313079258128]","[-881377359,-284344101,-1232063524,952988373,-2037842571,-1843443247,2130011441,1745914505,-698528186,-1979569946,1923696187,-1999260965,612856722,-2046457305,-512789562,1092061775,978444462,-1920061889,176381428,1756566449,-1329788460,1304066336,740205298,1795216889,303899980,702313408,1506134494,-1636130249,1757767027,723744144]","[1967.3301999992327,1657.8983999995835,2292.9753999995155,871.9553999992422,918.7801999992953,310.7463999996835,454.66379999937635,2639.215999999433,2405.404999999315,2396.2027999995626,1853.2103999995525,2810.9277999995975,3018.071199999038,236.2523999995974,1243.1107999993037,1624.2821999992957,1791.3615999995018,2949.023399999438,1143.8897999995606,879.5925999992323,1956.437799999425,2720.658599999173,943.3193999997457,2808.173399999214,1617.458799999331,2535.550399999447,817.1177999997817,1653.015599999475,2217.5423999993727,1262.7045999991024]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[35.0,44.0,36.0,46.0,42.0,47.0,42.0,48.0,35.0,42.0,42.0,44.0,43.0,40.0,42.0,37.0,49.0,37.0,41.0,44.0,39.0,46.0,39.0,46.0,37.0,42.0,50.0,47.0,49.0,47.0]","[47221.1831999969,46704.85839999715,46778.97679999724,46129.93999999697,46170.00399999706,44663.59759999731,46422.90799999696,47325.34959999709,46894.41119999702,48162.687199997155,46522.81759999725,47375.93039999729,47607.29999999681,45626.13519999723,46467.2287999968,46525.82239999706,46564.38399999723,47717.72639999713,46552.86559999716,46113.41359999706,46556.371199997164,48011.19519999691,46174.511199997454,48249.82639999697,46700.10079999703,47260.49599999714,45688.484799997466,46711.3687999971,46854.59759999712,46105.15039999685]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123,5.432807083576123]","[782.0,701.0,734.0,712.0,760.0,612.0,749.0,673.0,788.0,739.0,739.0,659.0,809.0,682.0,772.0,721.0,688.0,767.0,690.0,781.0,733.0,704.0,710.0,686.0,741.0,729.0,630.0,745.0,684.0,716.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,92.0,91.0,89.0,92.0,93.0,92.0,89.0,93.0,93.0,92.0,90.0,89.0,91.0,92.0,90.0,95.0,91.0,89.0,92.0,91.0,93.0,90.0,92.0,93.0,92.0,90.0,95.0,91.0,97.0]","[247.0,166.0,199.0,177.0,225.0,77.0,214.0,138.0,253.0,204.0,204.0,124.0,274.0,147.0,237.0,186.0,153.0,232.0,155.0,246.0,198.0,169.0,175.0,151.0,206.0,194.0,95.0,210.0,149.0,181.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[212.0,211.0,211.0,210.0,210.0,210.0,216.0,210.0,212.0,213.0,210.0,210.0,212.0,210.0,212.0,210.0,211.0,211.0,210.0,211.0,223.0,210.0,212.0,210.0,210.0,210.0,210.0,215.0,210.0,211.0]"
14410,14410,46.27035790917075,0.6920838993992842,8.431509135022647,94.59189673816104,74.9939152278724,26.826306350600614,-50653.01535999452,-23.4,26,"[0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842,0.6920838993992842]","[89.52,89.22,88.53999999999999,89.57000000000001,87.9,87.0,87.89,86.57000000000001,89.68,88.37,88.64999999999999,88.64,90.48,89.07000000000001,88.27000000000001,87.83999999999999,89.9,89.11,88.07000000000001,90.10000000000001,89.89,89.1,89.77000000000001,89.32,90.33,88.89]","[46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075,46.27035790917075]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647,8.431509135022647]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724,74.9939152278724]","[167.0,123.0,159.0,106.0,144.0,143.0,178.0,125.0,119.0,121.0,140.0,123.0,117.0,119.0,158.0,156.0,128.0,140.0,141.0,116.0,124.0,136.0,174.0,164.0,156.0,143.0]","[94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104,94.59189673816104]","[2058732203,-684805525,-2026449801,-96218062,-688840468,971576910,1141698750,508792118,576157145,1223316206,671034839,1456780581,1392907654,-1493129038,2092786472,2094042791,-581067770,-806421333,-407687367,89994800,-1496950426,-1826109330,-1917453782,-62848473,1458606269,467489937]","[8296.690999996063,7460.480199996258,6640.858399996687,8036.024599996577,8047.042199996671,6241.720799996656,8083.037199996448,7037.617199996537,6725.243199996374,5816.5415999968245,7074.926799996472,8371.74839999638,7631.065199996228,8118.343599996275,6626.397799996557,7796.5169999965,6114.267199996568,6536.065999996477,6535.00179999652,7801.211999996463,6925.688399996623,6970.572599996558,8077.465799996506,7640.705599996254,7582.487599996333,5860.862399996775]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[36.0,29.0,37.0,28.0,26.0,37.0,35.0,32.0,32.0,30.0,37.0,32.0,33.0,35.0,27.0,29.0,31.0,31.0,27.0,22.0,27.0,35.0,32.0,27.0,40.0,39.0]","[53161.42239999391,52688.41679999405,51693.07679999426,52821.37919999412,52600.77679999431,51630.47679999438,52999.41359999417,52548.19279999416,52053.65279999414,50619.36159999455,52358.6399999942,53198.73199999406,52605.7847999941,53194.725599994,51998.81519999425,52649.85519999429,51334.253599994336,52330.34479999406,52053.15199999428,52373.66399999423,51968.516799994235,51849.075999994326,52740.49999999416,53027.95919999402,52981.38479999404,50715.51519999447]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614,26.826306350600614]","[3695.0,3813.0,3810.0,3943.0,3681.0,3525.0,3615.0,3840.0,3862.0,3626.0,3770.0,3651.0,3821.0,3797.0,3718.0,3727.0,3750.0,3796.0,3614.0,3769.0,3889.0,3823.0,3651.0,3565.0,3885.0,3719.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,93.0,90.0,95.0,88.0,92.0,89.0,89.0,91.0,91.0,90.0,92.0,91.0,95.0,91.0,92.0,94.0,90.0,88.0,94.0,97.0,94.0,91.0,91.0,93.0,91.0]","[3160.0,3278.0,3275.0,3408.0,3146.0,2990.0,3080.0,3305.0,3327.0,3091.0,3235.0,3116.0,3286.0,3262.0,3183.0,3192.0,3215.0,3261.0,3079.0,3234.0,3354.0,3288.0,3116.0,3030.0,3350.0,3184.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[247.0,248.0,247.0,250.0,248.0,248.0,245.0,250.0,248.0,249.0,250.0,248.0,250.0,250.0,246.0,246.0,248.0,248.0,245.0,248.0,250.0,249.0,244.0,246.0,249.0,249.0]"
14410,14410,13.753413287237448,0.01623177007602683,4.611707251352904,64.4404960212774,29.769978364576716,39.39303493158679,-41425.63763999806,-40.75,30,"[0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683,0.01623177007602683]","[27.500000000000004,26.229999999999997,24.88,24.759999999999998,25.82,28.299999999999997,27.93,28.01,24.44,24.39,28.199999999999996,29.23,25.81,29.23,27.500000000000004,29.87,28.37,24.57,27.400000000000002,27.150000000000002,27.839999999999996,22.85,25.89,30.34,25.380000000000003,26.25,29.9,28.470000000000002,28.560000000000002,26.729999999999997]","[13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448,13.753413287237448]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904,4.611707251352904]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716,29.769978364576716]","[1150.0,966.0,1093.0,1113.0,1068.0,1189.0,1106.0,1078.0,1105.0,1147.0,1118.0,1038.0,1126.0,1074.0,1154.0,1150.0,1117.0,1103.0,1091.0,921.0,1164.0,1008.0,1137.0,1129.0,1168.0,1026.0,1048.0,1167.0,1184.0,1094.0]","[64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774,64.4404960212774]","[-881474343,97508,-2010613158,-619768478,568789956,-66573697,-1245320109,1688856489,-1707471978,1253289702,1644886222,-1882900962,717353584,-1334575519,-1893647827,849632358,1405542552,-1754289330,53274002,1876212399,-492873577,687813903,-308933170,466307383,-1864104133,221448100,-294186317,-1426147706,1092060483,-144239303]","[-2005.7039999993794,-1420.0809999992925,-4417.49419999963,-1818.0291999993133,-1807.3245999993596,-1394.853199999401,-1331.314199999455,-1355.2273999994504,-3500.028599999532,-2829.895599999196,-3284.997599999617,-2089.0245999996987,-2432.8863999995738,-2649.419799999676,-1001.5373999992298,-471.6909999992931,-2596.5853999995597,-2492.4189999995797,-2403.526999999507,-478.5143999990032,-975.6835999994437,-3427.5377999993652,-2044.0151999992595,-1063.7617999993527,-1238.6661999993667,-1952.9947999994693,-2055.658799999408,-2430.5075999993715,-1109.8979999993462,-1255.004799999435]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[50.0,50.0,56.0,53.0,51.0,46.0,50.0,53.0,57.0,56.0,52.0,51.0,53.0,53.0,45.0,47.0,46.0,54.0,46.0,43.0,51.0,58.0,54.0,38.0,50.0,50.0,52.0,49.0,47.0,45.0]","[43208.02239999825,43899.627199998366,41204.321599998024,43607.91119999826,43565.343199998344,43972.243199998295,43815.49279999816,43618.928799998226,41606.71439999809,42785.0967999983,42269.02239999808,42723.498399998105,42636.10879999824,43065.54479999797,44430.97599999839,43779.685599998265,42357.91439999803,42773.07759999818,43006.70079999812,44522.87279999859,43939.94159999829,42447.3071999983,43339.98319999829,43933.68159999834,43875.08799999836,42559.4863999983,43376.541599998134,43206.26959999827,43983.51119999833,43785.9455999982]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679,39.39303493158679]","[160.0,144.0,135.0,162.0,153.0,210.0,175.0,159.0,131.0,124.0,192.0,210.0,175.0,209.0,179.0,219.0,211.0,134.0,197.0,214.0,180.0,123.0,143.0,233.0,165.0,148.0,201.0,201.0,200.0,185.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,90.0,89.0,93.0,92.0,92.0,93.0,96.0,93.0,93.0,91.0,95.0,91.0,89.0,94.0,92.0,92.0,90.0,91.0,92.0,92.0,96.0,97.0,93.0,92.0,91.0,97.0,90.0,96.0,94.0]","[-375.0,-391.0,-400.0,-373.0,-382.0,-325.0,-360.0,-376.0,-404.0,-411.0,-343.0,-325.0,-360.0,-326.0,-356.0,-316.0,-324.0,-401.0,-338.0,-321.0,-355.0,-412.0,-392.0,-302.0,-370.0,-387.0,-334.0,-334.0,-335.0,-350.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[101.0,94.0,88.0,83.0,106.0,71.0,115.0,68.0,81.0,94.0,86.0,84.0,85.0,148.0,122.0,106.0,100.0,104.0,108.0,135.0,98.0,92.0,97.0,90.0,114.0,140.0,79.0,112.0,155.0,81.0]"
14410,14410,82.30279327510976,1.0,1.0,56.52586389795115,65.48594333208321,12.077608363074443,-46699.8503999971,-45.0,2,"[1.0,1.0]","[71.86,47.870000000000005]","[82.30279327510976,82.30279327510976]","[10.0,10.0]","[1.0,1.0]","[5.0,5.0]","[65.48594333208321,65.48594333208321]","[83.0,204.0]","[56.52586389795115,56.52586389795115]","[847040511,894147900]","[5591.619799998036,1298.3239999992657]","[true,true]","[47.0,45.0]","[50740.80559999577,46699.8503999971]","[1.0,1.0]","[12.077608363074443,12.077608363074443]","[1682.0,624.0]","[true,true]","[9.0,9.0]","[92.0,94.0]","[1147.0,89.0]","[false,false]","[10.0,10.0]","[248.0,202.0]"
14410,14410,10.564610762057313,0.1857477317400829,6.040649054321092,32.025221682402226,69.11109777185273,41.472723611623124,-46211.06959999742,-38.0,9,"[0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829,0.1857477317400829]","[52.290000000000006,49.370000000000005,50.81,50.3,50.17,51.06,47.81,48.03,52.949999999999996]","[10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313,10.564610762057313]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092,6.040649054321092]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273,69.11109777185273]","[1244.0,1299.0,1365.0,1330.0,1494.0,1423.0,1456.0,1443.0,1181.0]","[32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226,32.025221682402226]","[1217543558,956436708,-1056366384,837124031,763101689,-1439743372,2103202591,1591370041,-2103992882]","[3124.9293999990987,383.4875999991564,3386.84779999937,1342.5821999991895,2761.598999999296,1017.3125999991244,2324.0249999996013,1941.2259999992457,3082.110999999146]","[true,true,true,true,true,true,true,true,true]","[49.0,47.0,51.0,44.0,49.0,41.0,54.0,44.0,38.0]","[48440.13039999683,46445.19359999688,48349.735999996956,47031.12959999689,47865.211999997,46383.09439999678,46211.06959999742,46612.96159999691,48099.836799996745]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124,41.472723611623124]","[1041.0,828.0,982.0,974.0,738.0,918.0,795.0,823.0,1187.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,92.0,93.0,96.0,90.0,89.0,92.0,92.0,92.0]","[506.0,293.0,447.0,439.0,203.0,383.0,260.0,288.0,652.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[236.0,191.0,202.0,203.0,201.0,204.0,199.0,192.0,206.0]"
14410,14410,54.01118479379047,0.5241528256444382,7.026132068144262,73.22074269179073,44.867737545455896,10.914174794104323,-49553.65919999583,-49.0,1,"[0.5241528256444382]","[67.11]","[54.01118479379047]","[10.0]","[7.026132068144262]","[5.0]","[44.867737545455896]","[267.0]","[73.22074269179073]","[1002455775]","[4634.7161999981545]","[true]","[49.0]","[49553.65919999583]","[1.0]","[10.914174794104323]","[1389.0]","[true]","[9.0]","[91.0]","[854.0]","[false]","[10.0]","[229.0]"
