evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
18670,18670,84.43796272882719,0.94388634614197,1.3564771023625108,47.15554124221831,72.23706497153954,11.355570419610181,-48744.61679999628,-34.0,8,"[0.94388634614197,0.94388634614197,0.94388634614197,0.94388634614197,0.94388634614197,0.94388634614197,0.94388634614197,0.94388634614197]","[71.1,73.89,68.58999999999999,72.72,69.44,68.25,71.48,68.58999999999999]","[84.43796272882719,84.43796272882719,84.43796272882719,84.43796272882719,84.43796272882719,84.43796272882719,84.43796272882719,84.43796272882719]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.3564771023625108,1.3564771023625108,1.3564771023625108,1.3564771023625108,1.3564771023625108,1.3564771023625108,1.3564771023625108,1.3564771023625108]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[72.23706497153954,72.23706497153954,72.23706497153954,72.23706497153954,72.23706497153954,72.23706497153954,72.23706497153954,72.23706497153954]","[92.0,106.0,132.0,115.0,131.0,108.0,112.0,140.0]","[47.15554124221831,47.15554124221831,47.15554124221831,47.15554124221831,47.15554124221831,47.15554124221831,47.15554124221831,47.15554124221831]","[1782820961,-954095195,317899357,-1838284727,-2081490710,1902124932,322438605,1288023576]","[3814.4057999984216,5860.549399997741,4079.1411999981574,4198.081199998123,4279.148199998264,3650.8945999985444,4628.456199997956,4340.809199998184]","[true,true,true,true,true,true,true,true]","[48.0,42.0,41.0,34.0,36.0,44.0,44.0,42.0]","[48895.35759999597,50215.96719999551,48999.02319999595,49999.87199999568,49471.02719999595,48744.61679999628,49954.04879999562,49099.68399999587]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[11.355570419610181,11.355570419610181,11.355570419610181,11.355570419610181,11.355570419610181,11.355570419610181,11.355570419610181,11.355570419610181]","[1644.0,1677.0,1652.0,1747.0,1487.0,1521.0,1770.0,1473.0]","[true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,92.0,92.0,94.0,93.0,91.0,94.0,88.0]","[1109.0,1142.0,1117.0,1212.0,952.0,986.0,1235.0,938.0]","[false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[248.0,247.0,242.0,249.0,246.0,249.0,250.0,243.0]"
18670,18670,62.18427402566936,0.28530849848451645,7.987283880665978,1.9886201044317442,70.66748200972846,10.313876155447161,-46884.395199996936,-42.0,6,"[0.28530849848451645,0.28530849848451645,0.28530849848451645,0.28530849848451645,0.28530849848451645,0.28530849848451645]","[58.95,58.8,56.089999999999996,57.95,60.28,56.330000000000005]","[62.18427402566936,62.18427402566936,62.18427402566936,62.18427402566936,62.18427402566936,62.18427402566936]","[10.0,10.0,10.0,10.0,10.0,10.0]","[7.987283880665978,7.987283880665978,7.987283880665978,7.987283880665978,7.987283880665978,7.987283880665978]","[5.0,5.0,5.0,5.0,5.0,5.0]","[70.66748200972846,70.66748200972846,70.66748200972846,70.66748200972846,70.66748200972846,70.66748200972846]","[1173.0,1074.0,1155.0,1064.0,1159.0,1080.0]","[1.9886201044317442,1.9886201044317442,1.9886201044317442,1.9886201044317442,1.9886201044317442,1.9886201044317442]","[-756303281,-1898567389,1443387122,-1368854550,572204610,-1395080544]","[3002.734199998995,3581.220799999275,2054.156399999112,1789.7339999993492,3257.766599998955,2438.1447999990487]","[true,true,true,true,true,true]","[50.0,43.0,43.0,42.0,43.0,43.0]","[48177.711199996724,48457.15759999684,47496.87359999678,46884.395199996936,48480.94559999675,47842.175199996775]","[1.0,1.0,1.0,1.0,1.0,1.0]","[10.313876155447161,10.313876155447161,10.313876155447161,10.313876155447161,10.313876155447161,10.313876155447161]","[930.0,926.0,901.0,979.0,906.0,943.0]","[true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0]","[89.0,94.0,93.0,91.0,93.0,92.0]","[395.0,391.0,366.0,444.0,371.0,408.0]","[false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0]","[174.0,181.0,163.0,180.0,174.0,181.0]"
18670,18670,91.76626149357567,0.6181532399833203,9.995923934069644,84.63201309943912,93.25104933921408,46.80279471626815,-53904.35919999355,-41.0,1,"[0.6181532399833203]","[94.89999999999999]","[91.76626149357567]","[10.0]","[9.995923934069644]","[5.0]","[93.25104933921408]","[71.0]","[84.63201309943912]","[1707104667]","[8327.928399995835]","[true]","[41.0]","[53904.35919999355]","[1.0]","[46.80279471626815]","[5831.0]","[true]","[9.0]","[89.0]","[5296.0]","[false]","[10.0]","[249.0]"
18670,18670,5.965086391793292,1.0,4.883833248269544,22.121625709301558,1.0,41.63429161095891,-42319.60319999805,-44.0,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.15,27.46,27.54,29.09,26.88,29.49,24.38,27.42,26.77,25.77,26.290000000000003,26.009999999999998,28.7,28.63,30.84,28.34]","[5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292,5.965086391793292]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544,4.883833248269544]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[559.0,606.0,630.0,564.0,615.0,623.0,416.0,525.0,649.0,569.0,601.0,580.0,549.0,529.0,659.0,640.0]","[22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558,22.121625709301558]","[-1435750936,-1776213346,-2042536157,227375117,141298432,4141791,-687769296,-446078801,1913042695,-805300406,1891285924,-812614108,343063989,71350782,1693506089,1533005035]","[-2180.232799999256,-1074.0907999993433,-1164.3599999995495,-1558.5521999992343,-1832.0515999992494,-1574.6403999996546,-2764.72899999965,-2935.7521999994497,-1922.6963999993532,-2567.914599999436,-2355.6379999995115,-1901.6001999993605,-2845.23259999945,-510.3151999992915,-1892.4605999996056,-3161.863399999551]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[54.0,49.0,46.0,48.0,55.0,49.0,57.0,51.0,46.0,50.0,48.0,49.0,50.0,46.0,46.0,44.0]","[43399.578399998376,43418.8591999983,43471.94399999805,43722.59439999833,43649.22719999838,42834.92639999809,42342.13919999814,42633.10399999813,43442.396799998205,42523.67919999822,42857.96319999829,43260.35599999834,42623.58879999808,44196.851999998406,43529.28559999815,42319.60319999805]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891,41.63429161095891]","[138.0,190.0,196.0,201.0,168.0,206.0,132.0,177.0,179.0,162.0,180.0,173.0,198.0,198.0,220.0,199.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,88.0,88.0,92.0,93.0,92.0,95.0,94.0,88.0,92.0,91.0,91.0,94.0,97.0,88.0,93.0]","[-397.0,-345.0,-339.0,-334.0,-367.0,-329.0,-403.0,-358.0,-356.0,-373.0,-355.0,-362.0,-337.0,-337.0,-315.0,-336.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.0,4.0,3.0,8.0,3.0,5.0,5.0,6.0,4.0,0.0,2.0,5.0,7.0,4.0,1.0,1.0]"
18670,18670,2.2448595240792124,0.0,4.855106756380039,67.6803232501141,28.69489223429996,34.64429680325729,-43163.70159999831,-49.0,4,"[0.0,0.0,0.0,0.0]","[24.610000000000003,26.150000000000002,23.24,28.970000000000002]","[2.2448595240792124,2.2448595240792124,2.2448595240792124,2.2448595240792124]","[10.0,10.0,10.0,10.0]","[4.855106756380039,4.855106756380039,4.855106756380039,4.855106756380039]","[5.0,5.0,5.0,5.0]","[28.69489223429996,28.69489223429996,28.69489223429996,28.69489223429996]","[847.0,772.0,823.0,827.0]","[67.6803232501141,67.6803232501141,67.6803232501141,67.6803232501141]","[1655871001,1161682934,-1234223266,1667960443]","[-1882.694999999032,-1140.697199999253,-1132.6843999992998,-900.3131999995239]","[true,true,true,true]","[56.0,50.0,51.0,49.0]","[44135.253599998534,44323.55439999841,43163.70159999831,44018.31679999814]","[1.0,1.0,1.0,1.0]","[34.64429680325729,34.64429680325729,34.64429680325729,34.64429680325729]","[157.0,165.0,156.0,191.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,88.0,94.0,96.0]","[-378.0,-370.0,-379.0,-344.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[40.0,44.0,48.0,100.0]"
18670,18670,100.0,0.49373706365591413,9.493465775990057,70.26438803405703,95.89072050365387,50.0,-51414.619479993955,-24.7,26,"[0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413,0.49373706365591413]","[95.08,95.16,95.21,94.57,95.42,94.07,95.65,95.52000000000001,95.78,95.39999999999999,95.35,94.96,95.64,95.11,95.15,94.65,95.71,94.99,96.46000000000001,94.67,94.17,94.34,95.32000000000001,94.36,93.58999999999999,95.54]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057,9.493465775990057]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387,95.89072050365387]","[81.0,120.0,79.0,114.0,86.0,101.0,89.0,105.0,88.0,79.0,93.0,101.0,89.0,112.0,83.0,79.0,79.0,64.0,75.0,90.0,79.0,73.0,84.0,98.0,83.0,88.0]","[70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703,70.26438803405703]","[-290250631,-1584653886,-1589557750,-1718398690,-1368643231,-1731717211,-1459588744,651714124,192475043,1325552949,-996688402,-2146957646,1509127724,-1373772141,-926441536,2138795941,-757206412,-2081269275,-1022201690,1048994863,1661428487,-325107091,177379372,1297093722,1123407485,1704121890]","[8568.437599995894,7733.040599996057,8584.901399995877,8843.126399995868,7609.843799995964,6460.069599996226,9147.487599995904,7208.953399996259,6952.481199996066,7451.465799996011,9212.90459999592,8528.37359999596,7449.712999996213,7245.887399996202,7608.3413999959885,8310.775999995996,8749.789799995873,7308.737799995892,8396.09979999566,9215.34599999609,6560.855599996146,7058.337799996159,5884.900799996329,6400.098799996282,6163.6585999963645,7466.11419999622]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[39.0,36.0,27.0,32.0,27.0,28.0,29.0,44.0,39.0,31.0,37.0,31.0,29.0,34.0,35.0,31.0,26.0,35.0,28.0,28.0,24.0,35.0,42.0,33.0,29.0,33.0]","[53709.79839999354,53319.17439999367,54176.54399999351,53862.29199999356,53137.13359999369,52245.95999999392,53799.191199993526,52526.90879999379,52437.26559999386,52605.78479999379,53665.72799999362,53554.29999999363,52234.19119999384,52314.068799993845,52961.35279999369,53551.54559999358,53743.10159999354,52727.72959999371,53814.96639999351,53191.971199993655,51466.214399993965,52483.339199993796,51386.83759999395,52168.33599999393,51653.26319999394,52304.80399999386]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[6292.0,6000.0,6368.0,6336.0,6500.0,6422.0,6466.0,6162.0,6154.0,6380.0,6261.0,6189.0,6521.0,6349.0,6132.0,6434.0,6377.0,6255.0,6458.0,6259.0,6220.0,6415.0,6340.0,6380.0,6420.0,6213.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,86.0,93.0,92.0,90.0,88.0,90.0,87.0,93.0,91.0,92.0,90.0,93.0,88.0,89.0,90.0,89.0,93.0,94.0,93.0,90.0,92.0,92.0,93.0,94.0,95.0]","[5757.0,5465.0,5833.0,5801.0,5965.0,5887.0,5931.0,5627.0,5619.0,5845.0,5726.0,5654.0,5986.0,5814.0,5597.0,5899.0,5842.0,5720.0,5923.0,5724.0,5685.0,5880.0,5805.0,5845.0,5885.0,5678.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,249.0,249.0,249.0,249.0,250.0,249.0,250.0,250.0,250.0,249.0,249.0,250.0,250.0,250.0,250.0,249.0,249.0,249.0]"
18670,18670,48.363650888012636,0.5270356086157494,8.910103388029869,90.99838071569538,100.0,50.0,-52131.527199993914,-19.0,15,"[0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494,0.5270356086157494]","[93.93,93.27,94.71000000000001,95.5,94.48,94.94,94.06,94.13,94.41000000000001,93.67999999999999,94.08,93.75,94.38,95.41,94.95]","[48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636,48.363650888012636]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869,8.910103388029869]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[194.0,172.0,203.0,159.0,183.0,183.0,184.0,202.0,191.0,226.0,188.0,180.0,232.0,154.0,189.0]","[90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538,90.99838071569538]","[-224577707,-1356358287,41350651,-833942449,-209169805,1380356354,314160231,2078889818,-1962042276,-1510393685,1457618044,-623941328,443021531,-405226289,1210568148]","[9422.48939999596,7963.596399996008,7579.858399995959,8559.17279999586,7565.773399996047,7209.641999996078,8868.416799995903,7001.183999996116,7267.484399996189,8096.43359999606,7185.227999996081,9144.357599996169,7473.000199996219,7635.6349999960075,8059.875199996095]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[40.0,40.0,38.0,33.0,34.0,30.0,30.0,39.0,38.0,38.0,42.0,19.0,21.0,28.0,41.0]","[54117.199199993534,52935.31119999373,53040.97999999376,54221.36559999348,52618.05439999384,52758.02799999381,54354.82879999369,52447.281599993854,52131.527199993914,53112.84479999385,52810.611999993795,53187.2135999938,52623.81359999391,53632.424799993656,53422.08879999374]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[5771.0,5711.0,5635.0,5788.0,5768.0,5960.0,5762.0,5545.0,5777.0,5407.0,5544.0,5840.0,5902.0,6239.0,5661.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[89.0,88.0,87.0,88.0,90.0,88.0,91.0,87.0,90.0,89.0,94.0,91.0,93.0,92.0,91.0]","[5236.0,5176.0,5100.0,5253.0,5233.0,5425.0,5227.0,5010.0,5242.0,4872.0,5009.0,5305.0,5367.0,5704.0,5126.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[249.0,246.0,248.0,245.0,247.0,250.0,248.0,246.0,247.0,241.0,245.0,247.0,242.0,248.0,243.0]"
18670,18670,85.88744647327363,0.1983191023487415,8.669627942296394,100.0,98.68040904881343,43.47417813982213,-51292.43679999413,-29.0,14,"[0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415,0.1983191023487415]","[92.33,92.83,93.38,92.88,94.03,92.43,92.07,92.43,92.58,92.67999999999999,92.11,93.67,92.52,94.04]","[85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363,85.88744647327363]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394,8.669627942296394]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343,98.68040904881343]","[158.0,206.0,149.0,150.0,143.0,138.0,153.0,141.0,175.0,144.0,158.0,160.0,160.0,148.0]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[1900177195,-2108510538,-1216258039,1681278678,-710075953,-893061330,-1128647540,1887334719,1763752790,668865494,1003653439,-2032024780,871195053,-1347342362]","[7321.382999996138,6869.285799996418,8264.952799996216,7572.596799996296,6146.819199996164,8437.227999996168,7886.598399996285,7600.5163999962315,7075.552799996389,6666.273999996476,6922.182799996248,6972.575799996135,8561.30119999613,6680.108599996427]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[40.0,39.0,32.0,35.0,37.0,32.0,33.0,32.0,39.0,29.0,42.0,39.0,29.0,45.0]","[52859.18959999389,52082.94959999402,52763.28639999393,52205.39519999401,51928.953599993954,53064.7679999938,53559.057599993816,52884.22959999388,52091.46319999398,52021.35119999404,52642.34319999397,52218.16559999386,53659.217599993775,51292.43679999413]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213,43.47417813982213]","[4926.0,5042.0,5124.0,5218.0,5128.0,5250.0,5095.0,5084.0,5046.0,5135.0,5166.0,5187.0,4978.0,4952.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,89.0,89.0,92.0,91.0,92.0,88.0,92.0,89.0,94.0,94.0,90.0,91.0,87.0]","[4391.0,4507.0,4589.0,4683.0,4593.0,4715.0,4560.0,4549.0,4511.0,4600.0,4631.0,4652.0,4443.0,4417.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[250.0,246.0,243.0,248.0,250.0,250.0,248.0,248.0,248.0,248.0,250.0,246.0,247.0,243.0]"
18670,18670,73.2546092304933,0.9770333654900664,9.058661754880996,100.0,97.02883693399983,50.0,-53413.32479999369,-42.0,1,"[0.9770333654900664]","[95.91]","[73.2546092304933]","[10.0]","[9.058661754880996]","[5.0]","[97.02883693399983]","[25.0]","[100.0]","[-680821238]","[8539.015599996063]","[true]","[42.0]","[53413.32479999369]","[1.0]","[50.0]","[6414.0]","[true]","[9.0]","[95.0]","[5879.0]","[false]","[10.0]","[250.0]"
18670,18670,31.229006539265892,0.19440467631302016,1.6671904444828178,3.125957105486205,64.00996556058654,6.201006208163796,-43283.893599998315,-58.0,1,"[0.19440467631302016]","[23.28]","[31.229006539265892]","[10.0]","[1.6671904444828178]","[5.0]","[64.00996556058654]","[1271.0]","[3.125957105486205]","[-1413282100]","[-1900.2229999994743]","[true]","[58.0]","[43283.893599998315]","[1.0]","[6.201006208163796]","[121.0]","[true]","[9.0]","[95.0]","[-414.0]","[false]","[10.0]","[104.0]"
