evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
33200,33200,12.216400891425518,0.2789737662172999,9.469160005414162,56.106644764055716,27.63660800164882,31.627693638465264,44720.93919999749,54.0,1,"[0.2789737662172999]","[40.31]","[12.216400891425518]","[10.0]","[9.469160005414162]","[5.0]","[27.63660800164882]","[1557.0]","[56.106644764055716]","[1872842223]","[-395.3190000001632]","[true]","[54.0]","[44720.93919999749]","[1.0]","[31.627693638465264]","[399.0]","[true]","[9.0]","[97.0]","[-136.0]","[false]","[10.0]","[181.0]"
33200,33200,45.330177387745316,0.44193637729058777,8.53106720015794,46.709589670057774,89.93493785983311,35.65545967472222,53460.650399994025,36.0,2,"[0.44193637729058777,0.44193637729058777]","[89.74,91.14]","[45.330177387745316,45.330177387745316]","[10.0,10.0]","[8.53106720015794,8.53106720015794]","[5.0,5.0]","[89.93493785983311,89.93493785983311]","[537.0,447.0]","[46.709589670057774,46.709589670057774]","[977787299,-327362074]","[7946.819599996321,8422.203999996149]","[true,true]","[42.0,36.0]","[53460.650399994025,53616.14879999381]","[1.0,1.0]","[35.65545967472222,35.65545967472222]","[3928.0,4219.0]","[true,true]","[9.0,9.0]","[93.0,95.0]","[3393.0,3684.0]","[false,false]","[10.0,10.0]","[236.0,240.0]"
33200,33200,58.100375487303936,0.7156363097243468,7.974732272245622,72.31339657865867,72.18457234851607,49.043172552437284,52574.23439999397,45.0,1,"[0.7156363097243468]","[92.83]","[58.100375487303936]","[10.0]","[7.974732272245622]","[5.0]","[72.18457234851607]","[157.0]","[72.31339657865867]","[-753480779]","[7808.786599996245]","[true]","[45.0]","[52574.23439999397]","[1.0]","[49.043172552437284]","[5525.0]","[true]","[9.0]","[93.0]","[4990.0]","[false]","[10.0]","[246.0]"
33200,33200,15.210288413041864,0.3297335858602907,8.436220319797977,25.87436635821238,3.709049860058508,27.488088557137086,41082.87759999813,46.0,3,"[0.3297335858602907,0.3297335858602907,0.3297335858602907]","[23.189999999999998,24.099999999999998,31.209999999999997]","[15.210288413041864,15.210288413041864,15.210288413041864]","[10.0,10.0,10.0]","[8.436220319797977,8.436220319797977,8.436220319797977]","[5.0,5.0,5.0]","[3.709049860058508,3.709049860058508,3.709049860058508]","[1494.0,1586.0,1673.0]","[25.87436635821238,25.87436635821238,25.87436635821238]","[-423825238,-890308298,-880876517]","[-3049.7467999996297,-3084.7401999997164,-1372.0667999995494]","[true,true,true]","[55.0,57.0,46.0]","[41082.87759999813,41635.259999997965,43655.73759999817]","[1.0,1.0,1.0]","[27.488088557137086,27.488088557137086,27.488088557137086]","[93.0,127.0,225.0]","[true,true,true]","[9.0,9.0,9.0]","[92.0,90.0,89.0]","[-442.0,-408.0,-310.0]","[false,false,false]","[10.0,10.0,10.0]","[56.0,62.0,71.0]"
33200,33200,70.42755164605128,0.8273445441508497,1.7974413961786304,68.39328641617647,92.4266602838258,10.624825360953858,49650.313599995636,45.0,1,"[0.8273445441508497]","[73.96000000000001]","[70.42755164605128]","[10.0]","[1.7974413961786304]","[5.0]","[92.4266602838258]","[80.0]","[68.39328641617647]","[-598961773]","[4961.425599998016]","[true]","[45.0]","[49650.313599995636]","[1.0]","[10.624825360953858]","[1722.0]","[true]","[9.0]","[91.0]","[1187.0]","[false]","[10.0]","[250.0]"
33200,33200,94.29339747828156,0.13843846145458727,9.564555952149657,45.85143862682159,1.0,29.892528871724796,41669.06399999813,49.0,1,"[0.13843846145458727]","[27.72]","[94.29339747828156]","[10.0]","[9.564555952149657]","[5.0]","[1.0]","[1699.0]","[45.85143862682159]","[-1719302975]","[-3432.1075999994864]","[true]","[49.0]","[41669.06399999813]","[1.0]","[29.892528871724796]","[190.0]","[true]","[9.0]","[87.0]","[-345.0]","[false]","[10.0]","[117.0]"
33200,33200,66.39059984339887,0.7532708980171569,8.829814302524612,38.690667265505134,8.738158294542957,5.690445222552453,43779.935999998386,52.0,2,"[0.7532708980171569,0.7532708980171569]","[28.76,26.38]","[66.39059984339887,66.39059984339887]","[10.0,10.0]","[8.829814302524612,8.829814302524612]","[5.0,5.0]","[8.738158294542957,8.738158294542957]","[868.0,881.0]","[38.690667265505134,38.690667265505134]","[-1327618712,1020185407]","[-297.7255999993067,-1278.6049999994866]","[true,true]","[53.0,52.0]","[43779.935999998386,43976.499999998225]","[1.0,1.0]","[5.690445222552453,5.690445222552453]","[173.0,161.0]","[true,true]","[9.0,9.0]","[95.0,90.0]","[-362.0,-374.0]","[false,false]","[10.0,10.0]","[78.0,77.0]"
33200,33200,91.97235052615088,0.3540871080228686,2.9556882713557986,55.58229913088931,80.96503560064895,50.0,48067.53519999665,24.0,4,"[0.3540871080228686,0.3540871080228686,0.3540871080228686,0.3540871080228686]","[92.43,55.83,91.01,91.47999999999999]","[91.97235052615088,91.97235052615088,91.97235052615088,91.97235052615088]","[10.0,10.0,10.0,10.0]","[2.9556882713557986,2.9556882713557986,2.9556882713557986,2.9556882713557986]","[5.0,5.0,5.0,5.0]","[80.96503560064895,80.96503560064895,80.96503560064895,80.96503560064895]","[218.0,604.0,202.0,245.0]","[55.58229913088931,55.58229913088931,55.58229913088931,55.58229913088931]","[1840759465,-95010102,1177503544,400702173]","[6840.990599996519,3076.2265999989468,5070.3495999966035,7785.436799996707]","[true,true,true,true]","[24.0,40.0,31.0,31.0]","[51698.33519999422,48067.53519999665,50318.3807999943,52062.66719999416]","[1.0,1.0,1.0,1.0]","[50.0,50.0,50.0,50.0]","[5347.0,990.0,5195.0,4709.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[94.0,87.0,90.0,91.0]","[4812.0,455.0,4660.0,4174.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[242.0,195.0,248.0,246.0]"
33200,33200,83.63377136494987,0.8479940789696591,3.635426260349692,89.0759659632748,99.36024517350783,50.0,53521.2471999936,31.0,1,"[0.8479940789696591]","[94.39999999999999]","[83.63377136494987]","[10.0]","[3.635426260349692]","[5.0]","[99.36024517350783]","[36.0]","[89.0759659632748]","[1081322385]","[8522.36399999605]","[true]","[31.0]","[53521.2471999936]","[1.0]","[50.0]","[6160.0]","[true]","[9.0]","[91.0]","[5625.0]","[false]","[10.0]","[250.0]"
33200,33200,40.30421847806346,0.5125945046591022,2.6678799416806402,83.67816704095459,19.654981770032776,40.23034136425797,41564.647199998086,48.0,1,"[0.5125945046591022]","[26.640000000000004]","[40.30421847806346]","[10.0]","[2.6678799416806402]","[5.0]","[19.654981770032776]","[389.0]","[83.67816704095459]","[-237804135]","[-4268.005399999573]","[true]","[48.0]","[41564.647199998086]","[1.0]","[40.23034136425797]","[192.0]","[true]","[9.0]","[94.0]","[-343.0]","[false]","[10.0]","[20.0]"
33200,33200,34.751293445674044,0.8280217176016044,7.9747293784893944,100.0,38.89148048188606,48.43209043123666,52102.48079999408,24.0,2,"[0.8280217176016044,0.8280217176016044]","[90.41,92.07]","[34.751293445674044,34.751293445674044]","[10.0,10.0]","[7.9747293784893944,7.9747293784893944]","[5.0,5.0]","[38.89148048188606,38.89148048188606]","[238.0,206.0]","[100.0,100.0]","[-955633286,-1331801301]","[7900.370399996296,7315.811599996334]","[true,true]","[24.0,43.0]","[52848.17199999405,52102.48079999408]","[1.0,1.0]","[48.43209043123666,48.43209043123666]","[4731.0,4651.0]","[true,true]","[9.0,9.0]","[89.0,93.0]","[4196.0,4116.0]","[false,false]","[10.0,10.0]","[242.0,246.0]"
33200,33200,33.46243386294875,0.0,9.84282199434584,34.17681750681968,91.25815739106199,34.95391271219356,48692.283199996666,43.0,1,"[0.0]","[56.16]","[33.46243386294875]","[10.0]","[9.84282199434584]","[5.0]","[91.25815739106199]","[787.0]","[34.17681750681968]","[1553180121]","[3273.7295999991547]","[true]","[43.0]","[48692.283199996666]","[1.0]","[34.95391271219356]","[1737.0]","[true]","[9.0]","[98.0]","[1202.0]","[false]","[10.0]","[220.0]"
33200,33200,23.04200299498869,0.894299090291826,9.214846238082108,100.0,48.793377383510155,50.0,53380.27199999389,29.0,1,"[0.894299090291826]","[92.46]","[23.04200299498869]","[10.0]","[9.214846238082108]","[5.0]","[48.793377383510155]","[238.0]","[100.0]","[-1555848410]","[8762.121999996183]","[true]","[29.0]","[53380.27199999389]","[1.0]","[50.0]","[4857.0]","[true]","[9.0]","[90.0]","[4322.0]","[false]","[10.0]","[245.0]"
33200,33200,80.512604010323,0.0,3.138262161408507,70.33842507430687,47.89953622152542,5.0,45488.91599999751,54.0,1,"[0.0]","[42.120000000000005]","[80.512604010323]","[10.0]","[3.138262161408507]","[5.0]","[47.89953622152542]","[278.0]","[70.33842507430687]","[2051377969]","[93.83739999988757]","[true]","[54.0]","[45488.91599999751]","[1.0]","[5.0]","[458.0]","[true]","[9.0]","[90.0]","[-77.0]","[false]","[10.0]","[240.0]"
33200,33200,49.47679657886599,0.9355377975157632,9.310264543957414,100.0,61.54115345148216,47.43659722863826,54288.723199993474,28.0,2,"[0.9355377975157632,0.9355377975157632]","[93.67,95.36]","[49.47679657886599,49.47679657886599]","[10.0,10.0]","[9.310264543957414,9.310264543957414]","[5.0,5.0]","[61.54115345148216,61.54115345148216]","[74.0,82.0]","[100.0,100.0]","[-883892174,-1812810668]","[10153.156599995644,9571.35219999576]","[true,true]","[31.0,28.0]","[54748.707999993414,54288.723199993474]","[1.0,1.0]","[47.43659722863826,47.43659722863826]","[6120.0,5849.0]","[true,true]","[9.0,9.0]","[91.0,93.0]","[5585.0,5314.0]","[false,false]","[10.0,10.0]","[250.0,250.0]"
33200,33200,85.62963576442414,0.2326387836894594,7.6467798167972205,60.97193491662553,33.82302049178773,35.26419941253745,46810.527199996846,39.0,2,"[0.2326387836894594,0.2326387836894594]","[54.92,54.94]","[85.62963576442414,85.62963576442414]","[10.0,10.0]","[7.6467798167972205,7.6467798167972205]","[5.0,5.0]","[33.82302049178773,33.82302049178773]","[988.0,1099.0]","[60.97193491662553,60.97193491662553]","[-883800319,4306146]","[2549.8857999990287,1977.0331999990958]","[true,true]","[44.0,39.0]","[47550.709599996684,46810.527199996846]","[1.0,1.0]","[35.26419941253745,35.26419941253745]","[891.0,870.0]","[true,true]","[9.0,9.0]","[89.0,86.0]","[356.0,335.0]","[false,false]","[10.0,10.0]","[192.0,187.0]"
33200,33200,100.0,0.36054517995818347,3.428447225886782,72.2540224042513,82.5307156579097,45.358194140753675,53371.25759999381,32.0,1,"[0.36054517995818347]","[90.23]","[100.0]","[10.0]","[3.428447225886782]","[5.0]","[82.5307156579097]","[99.0]","[72.2540224042513]","[2124354255]","[8157.593799996059]","[true]","[32.0]","[53371.25759999381]","[1.0]","[45.358194140753675]","[5087.0]","[true]","[9.0]","[91.0]","[4552.0]","[false]","[10.0]","[250.0]"
33200,33200,75.50227360245871,0.23956557920611254,5.430598004109041,1.375654851178872,74.98284924422617,18.76885125522425,48874.07359999626,28.0,3,"[0.23956557920611254,0.23956557920611254,0.23956557920611254]","[60.38,66.24,64.64]","[75.50227360245871,75.50227360245871,75.50227360245871]","[10.0,10.0,10.0]","[5.430598004109041,5.430598004109041,5.430598004109041]","[5.0,5.0,5.0]","[74.98284924422617,74.98284924422617,74.98284924422617]","[1472.0,1493.0,1451.0]","[1.375654851178872,1.375654851178872,1.375654851178872]","[1791575372,-1215124470,1281760038]","[3678.313399998515,5008.438199998309,4216.235199998584]","[true,true,true]","[46.0,28.0,45.0]","[48874.07359999626,50132.834399995896,49127.22799999626]","[1.0,1.0,1.0]","[18.76885125522425,18.76885125522425,18.76885125522425]","[1005.0,1326.0,1159.0]","[true,true,true]","[9.0,9.0,9.0]","[96.0,92.0,92.0]","[470.0,791.0,624.0]","[false,false,false]","[10.0,10.0,10.0]","[160.0,176.0,169.0]"
33200,33200,76.85495738306639,0.18408498770793802,4.3015401866238685,62.066324216771164,90.9461662484663,24.470630430361965,50802.153599994745,25.0,1,"[0.18408498770793802]","[83.63000000000001]","[76.85495738306639]","[10.0]","[4.3015401866238685]","[5.0]","[90.9461662484663]","[363.0]","[62.066324216771164]","[-2021556665]","[5802.957399997031]","[true]","[25.0]","[50802.153599994745]","[1.0]","[24.470630430361965]","[3014.0]","[true]","[9.0]","[92.0]","[2479.0]","[false]","[10.0]","[240.0]"
33200,33200,45.31988325090667,0.4634904769904795,8.743324069247702,52.87735562698634,1.0,50.0,43344.49039999811,42.0,1,"[0.4634904769904795]","[29.86]","[45.31988325090667]","[10.0]","[8.743324069247702]","[5.0]","[1.0]","[1661.0]","[52.87735562698634]","[320775389]","[-2003.1373999994248]","[true]","[42.0]","[43344.49039999811]","[1.0]","[50.0]","[221.0]","[true]","[9.0]","[93.0]","[-314.0]","[false]","[10.0]","[121.0]"
33200,33200,78.91499440089606,0.1437991210360901,8.423456180284342,79.83501119681988,1.0,23.205936782669905,41920.215199998194,46.0,4,"[0.1437991210360901,0.1437991210360901,0.1437991210360901,0.1437991210360901]","[26.0,24.169999999999998,30.15,25.929999999999996]","[78.91499440089606,78.91499440089606,78.91499440089606,78.91499440089606]","[10.0,10.0,10.0,10.0]","[8.423456180284342,8.423456180284342,8.423456180284342,8.423456180284342]","[5.0,5.0,5.0,5.0]","[1.0,1.0,1.0,1.0]","[1374.0,1282.0,1352.0,1329.0]","[79.83501119681988,79.83501119681988,79.83501119681988,79.83501119681988]","[863074468,373276271,1794840180,-1926657767]","[-1539.271399999583,-3456.083399999545,-970.9885999991602,-2268.0605999995823]","[true,true,true,true]","[52.0,54.0,47.0,46.0]","[43528.53439999823,41920.215199998194,44613.267199998336,42408.49519999819]","[1.0,1.0,1.0,1.0]","[23.205936782669905,23.205936782669905,23.205936782669905,23.205936782669905]","[173.0,141.0,212.0,189.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[92.0,92.0,94.0,90.0]","[-362.0,-394.0,-323.0,-346.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[103.0,104.0,100.0,93.0]"
33200,33200,70.24113037817227,0.7033808941755105,2.1212809965963957,68.44771405406992,88.66577720176836,20.84023170264625,51055.307999994584,37.0,1,"[0.7033808941755105]","[84.32]","[70.24113037817227]","[10.0]","[2.1212809965963957]","[5.0]","[88.66577720176836]","[115.0]","[68.44771405406992]","[1018571169]","[5895.667999997022]","[true]","[37.0]","[51055.307999994584]","[1.0]","[20.84023170264625]","[2842.0]","[true]","[9.0]","[92.0]","[2307.0]","[false]","[10.0]","[249.0]"
33200,33200,74.49606504504325,0.5485326823489172,2.0544870640038555,78.86249684478486,85.95991598596667,15.868396494381113,49937.77279999541,35.0,3,"[0.5485326823489172,0.5485326823489172,0.5485326823489172]","[76.17,74.38,77.32]","[74.49606504504325,74.49606504504325,74.49606504504325]","[10.0,10.0,10.0]","[2.0544870640038555,2.0544870640038555,2.0544870640038555]","[5.0,5.0,5.0]","[85.95991598596667,85.95991598596667,85.95991598596667]","[114.0,124.0,90.0]","[78.86249684478486,78.86249684478486,78.86249684478486]","[-1818336056,-1988864167,-160152650]","[4856.820999997755,5301.844399998008,6377.187199997294]","[true,true,true]","[36.0,40.0,35.0]","[49937.77279999541,49958.55599999568,51043.288799994974]","[1.0,1.0,1.0]","[15.868396494381113,15.868396494381113,15.868396494381113]","[2266.0,1940.0,2244.0]","[true,true,true]","[9.0,9.0,9.0]","[92.0,88.0,94.0]","[1731.0,1405.0,1709.0]","[false,false,false]","[10.0,10.0,10.0]","[246.0,250.0,250.0]"
33200,33200,100.0,0.2540645992441249,9.203286426899474,54.838249648376305,35.73350462656104,41.5057116008107,52977.62879999402,17.0,1,"[0.2540645992441249]","[91.51]","[100.0]","[10.0]","[9.203286426899474]","[5.0]","[35.73350462656104]","[288.0]","[54.838249648376305]","[1436232771]","[7747.939399996409]","[true]","[17.0]","[52977.62879999402]","[1.0]","[41.5057116008107]","[4570.0]","[true]","[9.0]","[89.0]","[4035.0]","[false]","[10.0]","[242.0]"
33200,33200,85.1882724921119,0.11105296152526717,9.430937766037585,41.56332893386473,25.684597709883555,39.67747767790501,44472.542399997925,53.0,1,"[0.11105296152526717]","[36.41]","[85.1882724921119]","[10.0]","[9.430937766037585]","[5.0]","[25.684597709883555]","[1559.0]","[41.56332893386473]","[1550221738]","[-690.039799999744]","[true]","[53.0]","[44472.542399997925]","[1.0]","[39.67747767790501]","[358.0]","[true]","[9.0]","[94.0]","[-177.0]","[false]","[10.0]","[200.0]"
33200,33200,46.3734222474693,0.7683322294793998,8.444859876981514,90.47661000014674,67.2626578239278,36.71308407764468,53270.84719999379,29.0,2,"[0.7683322294793998,0.7683322294793998]","[92.29,92.03]","[46.3734222474693,46.3734222474693]","[10.0,10.0]","[8.444859876981514,8.444859876981514]","[5.0,5.0]","[67.2626578239278,67.2626578239278]","[157.0,142.0]","[90.47661000014674,90.47661000014674]","[1973741502,1652504716]","[7550.123399996359,8633.228599996008]","[true,true]","[29.0,40.0]","[53378.268799993806,53270.84719999379]","[1.0,1.0]","[36.71308407764468,36.71308407764468]","[4791.0,4730.0]","[true,true]","[9.0,9.0]","[90.0,91.0]","[4256.0,4195.0]","[false,false]","[10.0,10.0]","[248.0,247.0]"
33200,33200,100.0,0.8098145150698812,1.0,97.43859732416063,13.554480907851854,17.396683543476165,42193.90239999814,51.0,1,"[0.8098145150698812]","[26.61]","[100.0]","[10.0]","[1.0]","[5.0]","[13.554480907851854]","[151.0]","[97.43859732416063]","[-1233563102]","[-3230.59819999952]","[true]","[51.0]","[42193.90239999814]","[1.0]","[17.396683543476165]","[174.0]","[true]","[9.0]","[92.0]","[-361.0]","[false]","[10.0]","[20.0]"
33200,33200,27.695596196815785,0.7768319073879921,9.449993892566987,65.16820438734399,70.60796285440624,42.14027513276154,54288.22239999378,27.0,1,"[0.7768319073879921]","[90.85]","[27.695596196815785]","[10.0]","[9.449993892566987]","[5.0]","[70.60796285440624]","[435.0]","[65.16820438734399]","[-284092278]","[9267.929999996071]","[true]","[27.0]","[54288.22239999378]","[1.0]","[42.14027513276154]","[4501.0]","[true]","[9.0]","[93.0]","[3966.0]","[false]","[10.0]","[240.0]"
33200,33200,51.43607417746856,0.7032176609393864,4.174205229699459,32.8747139568505,96.87569646697413,27.670364816037004,51077.84399999498,45.0,1,"[0.7032176609393864]","[80.28]","[51.43607417746856]","[10.0]","[4.174205229699459]","[5.0]","[96.87569646697413]","[548.0]","[32.8747139568505]","[-259555113]","[5446.199999997349]","[true]","[45.0]","[51077.84399999498]","[1.0]","[27.670364816037004]","[2663.0]","[true]","[9.0]","[93.0]","[2128.0]","[false]","[10.0]","[219.0]"
33200,33200,41.686385538070624,0.3792195401035432,3.924404387728426,12.366277927121036,63.73878397733039,42.16682503417913,44932.026399998365,52.0,1,"[0.3792195401035432]","[30.830000000000002]","[41.686385538070624]","[10.0]","[3.924404387728426]","[5.0]","[63.73878397733039]","[1239.0]","[12.366277927121036]","[1012457019]","[69.42340000068361]","[true]","[52.0]","[44932.026399998365]","[1.0]","[42.16682503417913]","[262.0]","[true]","[9.0]","[90.0]","[-273.0]","[false]","[10.0]","[135.0]"
33200,33200,61.82522656843401,0.5166791858742557,2.7427823622754275,0.0,88.64882176230165,44.31226094701371,44664.3487999975,45.0,2,"[0.5166791858742557,0.5166791858742557]","[28.53,40.11]","[61.82522656843401,61.82522656843401]","[10.0,10.0]","[2.7427823622754275,2.7427823622754275]","[5.0,5.0]","[88.64882176230165,88.64882176230165]","[680.0,899.0]","[0.0,0.0]","[889088422,1865250912]","[83.57100000060018,-36.37060000022029]","[true,true]","[56.0,45.0]","[44764.50879999838,44664.3487999975]","[1.0,1.0]","[44.31226094701371,44.31226094701371]","[184.0,533.0]","[true,true]","[9.0,9.0]","[90.0,92.0]","[-351.0,-2.0]","[false,false]","[10.0,10.0]","[108.0,130.0]"
33200,33200,10.060960856655383,0.13904606800120933,1.2093235598055334,52.55962937151924,96.36559387279237,12.839108581273553,45312.88479999749,40.0,2,"[0.13904606800120933,0.13904606800120933]","[40.93,41.5]","[10.060960856655383,10.060960856655383]","[10.0,10.0]","[1.2093235598055334,1.2093235598055334]","[5.0,5.0]","[96.36559387279237,96.36559387279237]","[1214.0,1110.0]","[52.55962937151924,52.55962937151924]","[-1392823759,-801554473]","[-19.343400000019756,245.7049999998344]","[true,true]","[55.0,40.0]","[45392.0111999977,45312.88479999749]","[1.0,1.0]","[12.839108581273553,12.839108581273553]","[442.0,550.0]","[true,true]","[9.0,9.0]","[93.0,92.0]","[-93.0,15.0]","[false,false]","[10.0,10.0]","[219.0,220.0]"
33200,33200,47.69908584705676,0.4483833611464654,10.0,57.445207694513165,1.0,48.55664885180203,40693.50559999797,55.0,1,"[0.4483833611464654]","[24.709999999999997]","[47.69908584705676]","[10.0]","[10.0]","[5.0]","[1.0]","[1848.0]","[57.445207694513165]","[-1889879344]","[-4171.163199999755]","[true]","[55.0]","[40693.50559999797]","[1.0]","[48.55664885180203]","[160.0]","[true]","[9.0]","[94.0]","[-375.0]","[false]","[10.0]","[173.0]"
33200,33200,79.9443769168216,0.7313281574759977,4.672404538213496,92.61364781801007,81.54607009255456,38.78593163510469,53658.71679999373,43.0,1,"[0.7313281574759977]","[91.74]","[79.9443769168216]","[10.0]","[4.672404538213496]","[5.0]","[81.54607009255456]","[53.0]","[92.61364781801007]","[-549063448]","[8273.153399995965]","[true]","[43.0]","[53658.71679999373]","[1.0]","[38.78593163510469]","[5138.0]","[true]","[9.0]","[90.0]","[4603.0]","[false]","[10.0]","[250.0]"
33200,33200,69.86164982725876,0.8824209337634693,5.881501419501777,77.14248086842058,97.51555259495797,49.96315999822189,53808.20559999366,31.0,1,"[0.8824209337634693]","[94.58]","[69.86164982725876]","[10.0]","[5.881501419501777]","[5.0]","[97.51555259495797]","[64.0]","[77.14248086842058]","[-2117904279]","[9066.483199995986]","[true]","[31.0]","[53808.20559999366]","[1.0]","[49.96315999822189]","[6230.0]","[true]","[9.0]","[88.0]","[5695.0]","[false]","[10.0]","[250.0]"
33200,33200,42.659217477789326,0.8148984888239004,3.3673535453623447,62.20614626224066,4.959923290187785,49.788065216779245,43040.504799998234,51.0,2,"[0.8148984888239004,0.8148984888239004]","[26.200000000000003,26.02]","[42.659217477789326,42.659217477789326]","[10.0,10.0]","[3.3673535453623447,3.3673535453623447]","[5.0,5.0]","[4.959923290187785,4.959923290187785]","[556.0,427.0]","[62.20614626224066,62.20614626224066]","[-135540526,-1040125379]","[-1862.975999999515,-1934.7781999994913]","[true,true]","[51.0,55.0]","[43040.504799998234,43487.21839999831]","[1.0,1.0]","[49.788065216779245,49.788065216779245]","[151.0,163.0]","[true,true]","[9.0,9.0]","[92.0,94.0]","[-384.0,-372.0]","[false,false]","[10.0,10.0]","[13.0,9.0]"
33200,33200,81.13707072834,0.5837389581602704,4.381767254676133,44.448186552707014,70.4547524347372,31.76140134817194,51912.17679999445,40.0,2,"[0.5837389581602704,0.5837389581602704]","[88.29,85.96000000000001]","[81.13707072834,81.13707072834]","[10.0,10.0]","[4.381767254676133,4.381767254676133]","[5.0,5.0]","[70.4547524347372,70.4547524347372]","[194.0,213.0]","[44.448186552707014,44.448186552707014]","[230876663,-1970225904]","[7203.131599996632,6702.018599996802]","[true,true]","[42.0,40.0]","[52338.357599994284,51912.17679999445]","[1.0,1.0]","[31.76140134817194,31.76140134817194]","[3697.0,3757.0]","[true,true]","[9.0,9.0]","[95.0,91.0]","[3162.0,3222.0]","[false,false]","[10.0,10.0]","[248.0,245.0]"
33200,33200,40.82713967903875,0.5170824308943559,5.345221462558523,39.73274820294461,34.915817699540646,43.01712435744857,42191.14799999827,57.0,1,"[0.5170824308943559]","[22.46]","[40.82713967903875]","[10.0]","[5.345221462558523]","[5.0]","[34.915817699540646]","[1229.0]","[39.73274820294461]","[-333996853]","[-2768.7353999995103]","[true]","[57.0]","[42191.14799999827]","[1.0]","[43.01712435744857]","[107.0]","[true]","[9.0]","[90.0]","[-428.0]","[false]","[10.0]","[86.0]"
33200,33200,38.205252625160014,0.9160292759784086,10.0,63.288268778899756,79.65349652346285,40.57432547845748,52916.030399993804,20.0,1,"[0.9160292759784086]","[92.43]","[38.205252625160014]","[10.0]","[10.0]","[5.0]","[79.65349652346285]","[307.0]","[63.288268778899756]","[-577621917]","[7797.017799996094]","[true]","[20.0]","[52916.030399993804]","[1.0]","[40.57432547845748]","[5097.0]","[true]","[9.0]","[87.0]","[4562.0]","[false]","[10.0]","[241.0]"
33200,33200,96.78047035176523,0.50549439360113,8.571819164269586,95.42777898667873,37.80453489398167,5.0,47680.16639999637,34.0,1,"[0.50549439360113]","[61.86000000000001]","[96.78047035176523]","[10.0]","[8.571819164269586]","[5.0]","[37.80453489398167]","[45.0]","[95.42777898667873]","[-1531610215]","[2287.5917999986195]","[true]","[34.0]","[47680.16639999637]","[1.0]","[5.0]","[1035.0]","[true]","[9.0]","[96.0]","[500.0]","[false]","[10.0]","[250.0]"
33200,33200,75.29019938178705,0.8684104464109633,2.2251453286412337,66.68197592962112,100.0,16.05277652366426,51565.87359999495,33.0,1,"[0.8684104464109633]","[78.72]","[75.29019938178705]","[10.0]","[2.2251453286412337]","[5.0]","[100.0]","[92.0]","[66.68197592962112]","[-748996153]","[6750.909199997288]","[true]","[33.0]","[51565.87359999495]","[1.0]","[16.05277652366426]","[2447.0]","[true]","[9.0]","[90.0]","[1912.0]","[false]","[10.0]","[250.0]"
33200,33200,76.18753085306558,0.7773875883455326,1.4268223233234347,81.24289799299775,99.00541458469975,18.463802200301668,51740.151999994814,20.0,1,"[0.7773875883455326]","[82.62]","[76.18753085306558]","[10.0]","[1.4268223233234347]","[5.0]","[99.00541458469975]","[58.0]","[81.24289799299775]","[525414394]","[6899.95979999705]","[true]","[20.0]","[51740.151999994814]","[1.0]","[18.463802200301668]","[2775.0]","[true]","[9.0]","[93.0]","[2240.0]","[false]","[10.0]","[250.0]"
33200,33200,58.18801535325342,0.0,2.1428940757916415,99.30776568849858,44.48458126783278,17.668093762740405,43921.91279999828,42.0,1,"[0.0]","[29.14]","[58.18801535325342]","[10.0]","[2.1428940757916415]","[5.0]","[44.48458126783278]","[546.0]","[99.30776568849858]","[707614707]","[-482.4581999994916]","[true]","[42.0]","[43921.91279999828]","[1.0]","[17.668093762740405]","[206.0]","[true]","[9.0]","[95.0]","[-329.0]","[false]","[10.0]","[109.0]"
33200,33200,51.83606382957334,0.39782007877312875,7.786957370503567,60.67682551722232,35.07667981310942,12.91756341177162,48419.34719999598,40.0,3,"[0.39782007877312875,0.39782007877312875,0.39782007877312875]","[70.99,70.24000000000001,71.22]","[51.83606382957334,51.83606382957334,51.83606382957334]","[10.0,10.0,10.0]","[7.786957370503567,7.786957370503567,7.786957370503567]","[5.0,5.0,5.0]","[35.07667981310942,35.07667981310942,35.07667981310942]","[436.0,394.0,367.0]","[60.67682551722232,60.67682551722232,60.67682551722232]","[-966634642,231082556,-99206742]","[3681.44339999793,3974.2861999982706,3789.553599997773]","[true,true,true]","[40.0,41.0,42.0]","[49170.04639999577,48419.34719999598,49345.8271999955]","[1.0,1.0,1.0]","[12.91756341177162,12.91756341177162,12.91756341177162]","[1575.0,1545.0,1593.0]","[true,true,true]","[9.0,9.0,9.0]","[86.0,90.0,91.0]","[1040.0,1010.0,1058.0]","[false,false,false]","[10.0,10.0,10.0]","[226.0,218.0,226.0]"
